,h_post,h_post_individualized
11562,0.0,
11993,1.0,
19770,1.0,
17186,1.0,
19449,1.0,
10293,0.0,
19848,0.0,
12168,1.0,
15678,1.0,
18540,1.0,
13788,0.0,
10358,1.0,
19846,1.0,
14485,0.02,
10245,1.0,
16707,1.0,
19350,0.03999999999999999,
16677,0.14,
13804,1.0,
14000,1.0,
12709,1.0,
18688,1.0,
14145,1.0,
18368,1.0,
18849,0.98,
13211,1.0,
11823,1.0,
19035,1.0,
12987,0.02,
12920,1.0,
18863,1.0,
16636,1.0,
11745,0.0,
11288,0.0,
10881,1.0,
18057,1.0,
11072,1.0,
17885,0.02,
10263,0.0,
18522,1.0,
14347,0.0,
13499,0.02,
13737,1.0,
18533,0.02,
17683,1.0,
18002,1.0,
19294,1.0,
12157,1.0,
13994,1.0,
17839,1.0,
11345,1.0,
14459,0.94,
10124,1.0,
18130,0.92,
12078,1.0,
15937,0.02,
19510,1.0,
15138,1.0,
10963,1.0,
10683,0.0,
12531,1.0,
17353,1.0,
15757,1.0,
17802,0.0,
17291,1.0,
16474,0.0,
10717,1.0,
17806,0.03999999999999999,
13479,1.0,
15733,0.0,
14804,1.0,
15710,0.0,
18999,1.0,
10029,0.96,
17682,0.03999999999999999,
18557,1.0,
14005,1.0,
15664,0.03999999999999999,
15209,0.0,
16988,0.03999999999999999,
16101,1.0,
16675,0.94,
10614,1.0,
10935,1.0,
17526,1.0,
18903,1.0,
16445,1.0,
17162,1.0,
16927,1.0,
14870,1.0,
12961,1.0,
15591,1.0,
16479,0.03999999999999999,
18054,0.03999999999999999,
14550,0.10000000000000002,
17240,1.0,
11458,1.0,
12166,0.0,
10501,1.0,
11799,1.0,
13502,0.0,
14608,1.0,
10469,0.0,
11010,1.0,
13290,1.0,
18153,1.0,
19581,1.0,
10607,1.0,
14424,1.0,
12854,0.02,
10536,1.0,
10584,1.0,
15349,1.0,
14072,1.0,
10460,1.0,
11201,0.02,
18322,0.03999999999999999,
13028,0.9,
18664,1.0,
17420,1.0,
13764,0.0,
11747,1.0,
10931,1.0,
11633,1.0,
16818,0.03999999999999999,
19432,1.0,
15770,1.0,
17471,1.0,
19854,0.0,
13880,1.0,
17741,1.0,
16896,0.98,
18697,0.02,
17881,1.0,
14537,0.0,
14357,1.0,
18376,1.0,
19054,1.0,
14624,0.03999999999999999,
13260,1.0,
19071,0.0,
12573,1.0,
10285,0.02,
15778,1.0,
16219,1.0,
11036,0.0,
18925,1.0,
13613,1.0,
15149,1.0,
18089,0.07999999999999999,
13218,1.0,
11637,0.02,
12360,1.0,
11675,1.0,
11967,0.84,
15643,0.0,
11027,1.0,
18553,0.03999999999999999,
15824,1.0,
12751,0.0,
17649,1.0,
17627,1.0,
14841,1.0,
12091,1.0,
15861,1.0,
19038,0.02,
13497,0.02,
12488,0.0,
16911,0.02,
11764,0.02,
13171,0.98,
14244,1.0,
13372,1.0,
19337,0.0,
10098,1.0,
19670,1.0,
12334,1.0,
12467,1.0,
18976,0.0,
12319,0.98,
15998,0.03999999999999999,
15870,1.0,
14945,0.03999999999999999,
15480,1.0,
15581,1.0,
18989,1.0,
10279,1.0,
13363,1.0,
11122,1.0,
17628,0.14,
13177,0.02,
11696,1.0,
13463,1.0,
19295,1.0,
10266,1.0,
16416,1.0,
18631,1.0,
12621,1.0,
18507,1.0,
10594,1.0,
