,x1,x2
2312,2.3,2.8
3496,2.2,-0.0
2965,1.2,-0.0
2453,1.3,1.8
3733,1.4,0.0
3984,1.9,-0.0
2752,1.5,0.0
2300,2.1,2.3
3407,1.7,-0.0
2926,1.7,2.1
2384,0.1,3.3
3253,1.2,0.0
3123,1.6,-0.0
3255,1.0,-0.0
3174,0.5,3.6
3157,2.7,0.0
2487,1.4,-0.0
2369,1.4,-0.0
2551,1.2,0.0
3420,1.6,1.9
2014,2.3,0.0
3945,2.3,4.2
2560,0.8,4.2
2688,1.5,0.0
3381,1.8,0.0
2704,1.1,-0.0
3153,0.3,5.2
2309,0.1,2.6
3125,1.9,0.0
2558,1.0,0.0
3444,0.9,0.0
3390,1.5,-0.0
2442,0.1,2.8
2162,1.8,-0.0
3182,1.4,5.2
2023,1.6,0.0
3584,0.8,2.1
3747,1.7,0.0
3220,1.0,0.0
2262,0.1,1.9
2645,1.6,0.0
2155,1.4,-0.0
3661,3.0,0.0
2748,1.4,-0.0
3266,1.2,0.0
3685,1.3,4.2
2070,2.6,2.5
2898,2.3,-0.0
2460,-0.0,2.6
2255,1.4,0.0
3522,0.3,2.6
3114,0.9,0.0
2654,1.4,-0.0
2510,1.5,-0.0
2623,1.4,0.0
3937,1.2,-0.0
3403,0.1,2.6
2635,2.0,0.0
3178,3.8,4.7
2362,0.8,0.0
2358,2.2,0.0
2486,0.5,2.3
3198,1.8,0.0
2340,1.5,0.0
3629,3.1,4.6
2777,1.0,-0.0
2936,3.0,0.0
2037,2.6,-0.0
3101,2.2,-0.0
2490,1.8,0.0
3128,0.4,2.1
2767,1.3,2.8
2419,2.0,0.0
2492,2.2,0.0
3730,3.0,-0.0
2960,2.7,0.0
2766,1.7,-0.0
3850,1.2,0.0
3982,1.3,-0.0
2526,1.2,-0.0
2951,1.9,0.0
3017,0.5,1.9
3997,1.6,-0.0
3803,2.2,0.0
3494,1.6,1.4
3649,1.4,3.6
3690,0.9,3.1
2703,1.4,0.0
3711,0.3,2.1
2194,1.9,-0.0
3514,1.9,0.0
2359,1.3,0.0
3335,1.2,-0.0
3016,1.9,-0.0
3112,1.3,0.0
2879,3.6,3.3
3988,1.4,-0.0
3082,1.0,0.0
2448,1.7,-0.0
2102,2.0,0.0
2598,1.1,-0.0
2187,1.2,-0.0
3989,2.9,-0.0
2587,2.1,4.7
2206,0.9,-0.0
3679,2.0,-0.0
3116,1.3,0.0
2235,2.6,3.0
2927,1.4,0.0
2184,1.4,0.0
2343,1.4,0.0
3506,1.4,0.0
2721,1.2,-0.0
2618,2.2,0.0
2327,0.7,1.3
2301,1.1,3.1
2426,1.1,-0.0
3030,2.0,-0.0
3720,1.2,0.0
2171,1.3,0.0
3338,1.0,4.2
2040,1.4,-0.0
2650,1.9,0.0
2342,0.7,2.6
3274,1.2,0.0
2067,1.6,0.0
3404,1.7,0.0
2415,2.5,-0.0
3981,2.8,0.0
2529,1.7,0.0
2106,0.7,2.8
2266,2.2,0.0
2886,1.0,0.0
2781,0.8,0.0
3562,2.0,-0.0
2693,1.8,-0.0
3156,2.0,-0.0
3275,1.4,-0.0
2889,1.2,-0.0
3953,1.5,2.6
3207,1.3,-0.0
3624,1.8,0.0
2179,1.1,2.1
2506,2.1,3.1
3816,1.6,-0.0
3083,1.4,-0.0
3646,1.8,-0.0
3866,1.9,0.0
2221,0.5,2.1
2365,1.5,2.1
2455,1.7,2.6
2579,1.6,-0.0
3567,2.1,0.0
2983,0.2,3.1
3109,2.6,4.9
3537,2.1,-0.0
2784,1.5,-0.0
3699,2.2,0.0
2269,0.9,-0.0
3632,1.5,0.0
2514,1.9,-0.0
3473,1.3,0.0
2044,1.4,-0.0
2534,0.4,2.1
3318,1.5,-0.0
3994,1.2,-0.0
3301,3.6,-0.0
3611,2.6,3.6
3439,3.1,4.0
3154,0.8,0.0
2445,3.0,0.0
3303,1.4,3.8
2823,2.8,0.0
3308,2.3,0.0
2680,1.3,0.0
3254,0.4,1.8
2968,0.0,2.8
3395,-0.0,3.1
3905,1.2,-0.0
2725,0.9,3.1
3942,1.9,2.3
3794,1.7,-0.0
3044,0.6,2.1
2819,1.3,0.0
2015,1.8,2.9
2403,2.3,0.0
2028,2.1,2.1
2219,1.1,0.0
3002,1.6,-0.0
2640,3.6,2.6
2857,1.3,-0.0
3906,1.5,0.0
2093,2.1,0.0
3704,1.2,-0.0
3377,1.6,0.0
3331,1.5,0.0
2810,2.1,-0.0
3400,3.1,4.2
3936,1.2,0.0
3196,1.8,0.0
