ix,goal_cost,intv_cost
2312,0.855,5.1
3496,0.883,2.2
2965,0.861,1.2
2453,0.855,3.1
3733,0.851,1.4
3984,0.855,1.9
2752,0.8709999918937683,1.5
2300,0.855,4.4
3407,0.866,1.7
2926,0.851,3.8
2384,0.851,3.4
3253,0.87,1.2
3123,0.858,1.6
3255,0.8759999871253967,1.0
3174,0.86,4.1
3157,0.855,2.7
2487,0.888,1.4
2369,0.875,1.4
2551,0.861,1.2
3420,0.853,3.5
2014,0.862,2.3
3945,0.865,6.5
2560,0.856,5.0
2688,0.857,1.5
3381,0.87,1.8
2704,0.853,1.1
3153,0.855,5.5
2309,0.852,2.7
3125,0.871,1.9
2558,0.8610000014305115,1.0
3444,0.878,0.9
3390,0.864,1.5
2442,0.854,2.9
2162,0.868,1.8
3182,0.853,6.6
2023,0.856,1.6
3584,0.853,2.9000000000000004
3747,0.861,1.7
3220,0.851,1.0
2262,0.864,2.0
2645,0.862,1.6
2155,0.866,1.4
3661,0.8579999804496765,3.0
2748,0.856,1.4
3266,0.863,1.2
3685,0.852,5.5
2070,0.853,5.1
2898,0.864,2.3
2460,0.855,2.6
2255,0.871,1.4
3522,0.861,2.9
3114,0.873,0.9
2654,0.864,1.4
2510,0.8619999885559082,1.5
2623,0.87,1.4
3937,0.893,1.2
3403,0.852,2.7
2635,0.8659999966621399,2.0
3178,0.857,8.5
2362,0.854,0.8
2358,0.865,2.2
2486,0.852,2.8
3198,0.861,1.8
2340,0.8659999966621399,1.5
3629,0.866,7.699999999999999
2777,0.8650000095367432,1.0
2936,0.8519999980926514,3.0
2037,0.861,2.6
3101,0.866,2.2
2490,0.858,1.8
3128,0.857,2.5
2767,0.852,4.1
2419,0.8759999871253967,2.0
2492,0.857,2.2
3730,0.88,3.0
2960,0.856,2.7
2766,0.86,1.7
3850,0.853,1.2
3982,0.856,1.3
2526,0.866,1.2
2951,0.873,1.9
3017,0.856,2.4
3997,0.855,1.6
3803,0.871,2.2
3494,0.862,3.0
3649,0.851,5.0
3690,0.855,4.0
2703,0.852,1.4
3711,0.853,2.4
2194,0.853,1.9
3514,0.866,1.9
2359,0.851,1.3
3335,0.867,1.2
3016,0.851,1.9
3112,0.851,1.3
2879,0.861,6.9
3988,0.914,1.4
3082,0.858,1.0
2448,0.863,1.7
2102,0.865,2.0
2598,0.876,1.1
2187,0.87,1.2
3989,0.852,2.9
2587,0.861,6.800000000000001
2206,0.856,0.9
3679,0.8569999933242798,2.0
3116,0.859,1.3
2235,0.861,5.6
2927,0.886,1.4
2184,0.854,1.4
2343,0.87,1.4
3506,0.853,1.4
2721,0.888,1.2
2618,0.869,2.2
2327,0.859,2.0
2301,0.855,4.2
2426,0.871,1.1
3030,0.864,2.0
3720,0.858,1.2
2171,0.858,1.3
3338,0.855,5.2
2040,0.876,1.4
2650,0.865,1.9
2342,0.858,3.3
3274,0.855,1.2
2067,0.87,1.6
3404,0.859,1.7
2415,0.8769999742507935,2.5
3981,0.875,2.8
2529,0.855,1.7
2106,0.863,3.5
2266,0.891,2.2
2886,0.8539999723434448,1.0
2781,0.855,0.8
3562,0.8560000061988831,2.0
2693,0.864,1.8
3156,0.867,2.0
3275,0.858,1.4
2889,0.861,1.2
3953,0.859,4.1
3207,0.869,1.3
3624,0.871,1.8
2179,0.857,3.2
2506,0.851,5.2
3816,0.864,1.6
3083,0.861,1.4
3646,0.866,1.8
3866,0.88,1.9
2221,0.858,2.6
2365,0.853,3.6
2455,0.851,4.3
2579,0.865,1.6
3567,0.877,2.1
2983,0.851,3.3000000000000003
3109,0.855,7.5
3537,0.872,2.1
2784,0.8640000224113464,1.5
3699,0.875,2.2
2269,0.875,0.9
3632,0.892,1.5
2514,0.857,1.9
3473,0.87,1.3
2044,0.871,1.4
2534,0.851,2.5
3318,0.8510000109672546,1.5
3994,0.854,1.2
3301,0.855,3.6
3611,0.861,6.2
3439,0.858,7.1
3154,0.867,0.8
2445,0.897,3.0
3303,0.851,5.199999999999999
2823,0.853,2.8
3308,0.854,2.3
2680,0.864,1.3
3254,0.858,2.2
2968,0.858,2.8
3395,0.86,3.1
3905,0.901,1.2
2725,0.853,4.0
3942,0.855,4.199999999999999
3794,0.855,1.7
3044,0.854,2.7
2819,0.853,1.3
2015,0.853,4.7
2403,0.872,2.3
2028,0.856,4.2
2219,0.864,1.1
3002,0.851,1.6
2640,0.861,6.2
2857,0.869,1.3
3906,0.855,1.5
2093,0.863,2.1
3704,0.858,1.2
3377,0.854,1.6
3331,0.8519999980926514,1.5
2810,0.867,2.1
3400,0.866,7.300000000000001
3936,0.875,1.2
3196,0.867,1.8
