,h_post,h_post_individualized
15061,0.92,
13316,0.66,
17834,0.84,
15638,0.84,
17022,0.84,
15112,0.66,
13327,0.84,
13174,0.96,
11349,0.6,
17895,0.84,
17482,0.96,
14142,0.8,
17804,0.84,
10347,0.84,
15603,0.16000000000000003,
15763,0.66,
16076,0.66,
10522,1.0,
17615,0.8,
15031,0.0,
19084,0.6,
13137,0.9,
10105,0.64,
15457,0.84,
16818,0.88,
14010,0.6,
12103,0.84,
16400,0.62,
12174,0.88,
15842,0.19999999999999998,
14201,0.8,
10590,0.58,
16828,0.84,
16538,0.88,
17167,0.84,
19261,0.94,
13361,0.8,
19103,0.84,
15816,0.84,
17428,0.72,
17339,0.52,
17552,0.84,
10195,0.64,
12188,0.84,
17975,0.66,
12124,0.8,
12651,0.84,
14825,0.88,
17540,0.94,
18930,0.84,
19550,0.54,
16072,0.66,
13191,0.96,
15528,0.84,
19687,0.78,
19443,0.92,
13124,0.84,
19872,0.92,
12275,0.84,
15405,0.9,
13458,0.8,
16590,0.8,
16321,0.62,
12482,0.78,
16551,0.66,
14689,0.0,
17528,0.84,
15592,0.94,
10918,0.84,
14089,1.0,
11163,0.84,
13204,0.96,
10963,0.02,
17838,0.84,
16614,0.56,
12405,0.84,
11640,0.84,
16369,0.84,
14563,0.84,
10830,0.6,
19570,0.88,
15222,0.86,
11245,1.0,
11112,0.88,
14827,0.96,
18819,0.8,
16080,0.84,
17737,0.88,
15067,0.76,
13095,0.58,
16978,0.88,
17215,0.84,
14035,0.84,
14103,0.84,
17960,0.84,
13399,0.84,
14028,0.9,
17814,0.96,
18254,0.86,
17550,0.94,
17875,0.76,
17524,0.8,
11405,0.6,
14416,0.9,
10596,0.84,
14238,0.68,
10615,0.0,
18462,0.66,
14894,0.86,
14169,0.86,
15507,0.84,
14907,0.88,
10030,0.9,
19627,0.9,
12628,0.02,
13300,0.66,
19236,0.56,
15703,0.94,
18040,0.84,
16636,0.64,
18978,1.0,
15826,0.0,
19972,0.7,
10337,0.84,
12347,0.74,
15193,0.56,
15428,0.62,
13933,0.84,
14229,0.0,
15704,0.84,
14592,0.58,
10532,0.62,
16445,0.92,
19352,0.94,
15129,0.6,
13305,1.0,
18256,0.84,
15156,0.84,
17863,0.0,
13029,0.92,
13342,0.62,
19825,0.82,
10436,0.6,
16982,0.84,
14471,0.84,
14445,0.84,
11581,0.68,
17396,0.84,
17318,0.92,
18800,0.54,
15158,0.84,
10785,0.86,
16166,0.64,
10570,0.66,
13593,0.84,
14817,0.84,
19216,0.84,
19716,0.0,
13537,0.94,
14435,0.68,
15653,0.64,
19292,0.72,
14107,0.96,
11392,0.0,
18173,0.8,
19263,0.84,
10210,0.02,
10470,0.8,
17854,0.9,
15194,0.84,
17568,0.68,
12320,0.64,
10635,0.84,
17899,0.66,
13187,0.86,
13558,0.84,
13637,0.84,
12337,0.8,
13326,0.64,
10671,0.0,
16090,0.9,
19422,0.94,
12884,0.84,
11878,0.84,
14137,0.0,
16153,0.8,
13630,0.9,
10473,0.54,
19576,0.6,
11688,0.64,
13714,0.6,
12798,0.88,
16049,0.64,
18126,0.98,
13102,0.86,
17500,1.0,
17725,0.62,
11979,0.78,
14401,0.84,
19425,0.62,
