ix,goal_cost,intv_cost
14322,1.0,0.4
11220,1.0,0.9
11001,1.0,0.6
16479,1.0,0.8
12104,1.0,0.2
17532,1.0,0.6
19645,1.0,0.5
14331,1.0,0.7
16823,1.0,0.9
19552,1.0,0.6
11810,1.0,0.3
13213,1.0,0.8
11871,0.886,0.1
14109,1.0,0.8
18972,1.0,0.8
11765,1.0,0.6
16792,1.0,0.2
12331,1.0,0.2
15755,1.0,0.2
16397,1.0,0.7
15767,1.0,0.5
12802,1.0,0.2
18366,1.0,0.3
15981,1.0,1.1
16170,1.0,0.4
11656,0.816,0.1
18095,1.0,0.7
17983,1.0,0.2
11933,1.0,0.1
11581,1.0,0.5
15476,1.0,1.0
13322,1.0,0.1
17441,0.954,0.1
15681,1.0,1.0
11492,1.0,0.9
12055,1.0,0.9
16049,1.0,0.8
12846,1.0,0.9
11481,0.982,0.1
17404,1.0,0.4
12176,1.0,0.3
18930,1.0,0.7
16766,1.0,0.2
15231,1.0,0.1
13133,0.786,0.1
15535,0.842,0.9
10112,0.758,1.3
15497,1.0,0.6
13345,1.0,0.8
13788,1.0,1.0
10308,1.0,0.6
13867,0.936,1.0
12277,1.0,0.1
19925,0.782,0.3
11747,0.766,0.6
17041,0.79,1.1
12063,1.0,1.0
13422,1.0,0.2
11512,1.0,0.9
10142,1.0,0.1
18299,1.0,0.7
10252,1.0,0.2
13704,0.766,0.1
18762,1.0,0.6
14868,0.766,0.30000000000000004
16257,1.0,0.8
16596,1.0,0.5
16769,1.0,0.8
18878,1.0,0.8
14625,1.0,0.6
15703,1.0,0.6
11448,1.0,0.8
19495,1.0,0.4
18884,1.0,0.4
14119,1.0,0.7
19143,1.0,0.7
14366,1.0,0.6
10993,1.0,0.2
17515,1.0,0.1
17908,1.0,0.5
11852,1.0,0.4
14598,1.0,0.5
11116,1.0,0.4
15201,1.0,0.7
10407,1.0,0.6
11628,1.0,0.6
19339,1.0,1.0
15480,0.756,0.1
11207,1.0,0.3
17066,0.77,0.2
10282,0.876,0.1
15918,1.0,0.4
17138,1.0,1.0
14049,0.774,1.1
12747,1.0,0.5
17445,1.0,0.2
15852,1.0,0.5
19116,1.0,0.7
11428,1.0,0.2
14339,1.0,0.9
19310,1.0,1.0
14116,1.0,0.2
16828,0.878,0.1
16441,1.0,0.5
16244,1.0,0.9
15538,1.0,0.4
11879,0.866,0.1
11179,1.0,0.4
14825,0.756,1.1
17851,1.0,0.6
15090,0.834,0.2
18914,1.0,0.8
19229,1.0,0.2
14729,1.0,0.7
17418,0.772,0.4
16282,1.0,0.3
12709,1.0,0.2
11069,1.0,0.1
13450,1.0,1.0
16460,1.0,0.6
14747,0.792,0.6
15487,1.0,0.2
15239,1.0,1.0
14603,1.0,0.7
10315,1.0,0.4
11249,1.0,0.2
14045,1.0,0.7
19456,1.0,0.7
18192,1.0,0.4
17756,1.0,0.6
13424,1.0,0.8
10032,1.0,0.9
16824,1.0,0.2
11282,1.0,0.8
11917,1.0,0.2
10418,1.0,0.7
11511,1.0,1.0
13596,0.794,0.8
13265,1.0,1.0
15947,0.814,0.1
19450,1.0,0.3
10335,1.0,0.1
14362,1.0,0.6
18024,1.0,0.2
11520,1.0,0.4
12955,1.0,0.9
15245,1.0,1.0
15491,1.0,0.6
11244,1.0,0.1
11683,1.0,0.2
14938,1.0,1.0
10917,0.958,0.1
16321,1.0,0.4
16691,0.844,0.6
15483,1.0,0.6
13936,1.0,0.4
11381,1.0,0.5
14509,1.0,0.6
19522,1.0,0.3
11625,1.0,0.7
17764,1.0,0.3
11042,1.0,0.8
18499,1.0,0.6
12621,1.0,0.8
10606,1.0,0.4
13660,0.784,0.5
17655,1.0,0.2
16220,1.0,0.8
12742,1.0,1.0
19056,1.0,0.9
19376,1.0,0.6
19364,1.0,0.4
15131,1.0,0.8
16646,1.0,1.1
13549,0.886,0.2
15452,1.0,0.2
11446,1.0,0.2
10875,1.0,0.9
17447,1.0,0.2
14422,1.0,0.5
16739,1.0,1.0
10006,1.0,0.9
15667,1.0,0.1
17134,1.0,0.5
14940,1.0,0.2
17809,0.798,1.0
15155,1.0,1.1
19191,0.844,1.1
10676,1.0,0.9
15627,1.0,0.7
17251,0.79,0.1
16463,0.862,0.9
17961,1.0,0.7
19481,1.0,0.9
12137,1.0,0.9
19423,1.0,0.6
17742,0.874,0.7
18498,1.0,0.1
18701,1.0,1.0
10097,1.0,0.2
