,x1,x2,x3
3334,1.8,3.3,0.0
2479,0.7,-0.0,-0.0
3534,0.0,-0.0,4.1
2049,0.0,0.0,1.6
2306,-0.0,0.0,6.7
2987,-0.0,0.0,3.0
2716,0.1,0.0,2.9
2916,-0.1,-0.0,2.8
3728,0.0,0.1,2.8
3472,-0.0,0.0,2.8
2323,0.0,-0.0,5.8
3978,-0.0,0.0,2.4
3732,0.2,0.0,0.0
2712,-0.0,-0.0,1.4
2537,0.0,0.0,0.7
3471,0.6,2.1,0.0
3321,0.0,0.0,1.4
3205,-0.0,-0.0,0.1
3648,0.0,-0.1,0.8
3589,-0.0,0.0,0.3
3739,0.0,-0.1,1.2
2944,0.0,0.0,1.5
3222,0.3,0.0,5.6
3303,0.0,0.0,1.2
2967,0.0,0.0,4.0
2384,-0.0,-0.0,0.3
2610,0.0,0.0,1.4
3571,0.0,-0.0,1.3
2484,-0.0,-0.0,0.7
3417,-0.0,-0.1,-0.0
2738,-0.0,0.0,0.5
2981,0.0,0.0,2.7
3919,0.0,-0.0,3.4
3599,-0.0,0.0,1.1
3790,0.0,-0.0,4.1
3267,-0.0,0.0,1.4
2749,-0.0,-0.0,2.1
3685,0.1,-0.0,3.9
2990,0.0,0.0,4.2
2459,0.0,0.1,4.0
2701,-0.0,-0.0,2.0
2759,0.0,0.0,0.1
3017,0.0,-0.0,0.2
2742,1.4,0.0,0.0
3717,0.7,0.1,6.8
3124,-0.0,0.0,3.0
2565,0.1,-0.0,2.4
3178,-0.0,-0.0,0.2
3485,-0.0,-0.0,0.1
2472,-0.0,-0.0,0.7
3682,-0.0,0.1,-0.0
3546,0.7,0.0,2.5
2279,0.0,0.0,1.5
2654,0.0,0.0,1.4
2602,0.0,0.0,0.1
2731,-0.0,-0.0,1.8
3290,-0.0,-0.0,0.5
3247,0.5,0.0,-0.0
2548,0.0,-0.0,1.3
2575,0.0,-0.0,3.2
2722,-0.0,0.0,1.7
3718,-0.0,-0.1,1.6
2478,0.1,0.0,-0.0
2879,-0.0,-0.0,0.3
2664,0.2,-0.0,4.2
2927,0.7,-0.0,-0.0
2231,0.1,-0.0,2.7
2138,0.0,0.0,2.7
2590,1.2,0.0,-0.0
3501,-0.0,0.0,2.0
3218,0.0,0.0,1.1
3891,-0.0,-0.0,0.8
2142,0.0,-0.0,0.4
2319,0.0,-0.0,0.3
2311,-0.0,0.0,0.8
3192,-0.0,0.0,2.1
2047,-0.0,0.0,0.3
3564,0.0,0.0,1.9
2148,0.0,0.0,0.2
3135,0.1,0.1,5.7
2011,0.0,0.0,2.8
3830,0.0,-0.1,2.7
3071,-0.0,-0.0,2.1
2233,-0.0,-0.0,0.9
2294,-0.0,0.0,1.1
2218,-0.0,0.0,2.7
2285,0.0,0.0,0.2
3085,-0.0,-0.0,0.8
2795,0.0,0.0,1.9
3058,-0.0,0.0,3.8
3572,0.0,-0.0,1.6
2715,-0.0,0.0,0.5
3082,0.0,-0.0,2.3
2149,0.0,0.0,2.3
2604,-0.1,-0.0,5.0
3182,1.1,-0.0,0.0
2586,0.0,0.0,3.1
3007,0.0,-0.0,2.7
3533,0.0,-0.0,1.3
3416,0.0,0.0,4.0
3715,0.0,0.0,2.6
3488,-0.0,0.0,2.3
2914,0.1,0.0,3.6
3526,0.3,0.0,3.9
3474,0.0,-0.0,1.9
2514,0.1,-0.0,0.1
2522,0.0,0.0,1.7
3047,0.0,-0.0,2.0
3927,-0.0,-0.1,0.5
2725,0.0,-0.0,2.1
2983,0.0,0.0,3.7
3381,-0.0,0.0,0.7
3125,0.0,-0.0,3.1
2213,0.0,-0.0,0.4
3493,0.0,-0.0,3.2
3982,0.0,0.0,1.6
3779,0.4,-0.0,5.2
3478,-0.0,0.1,-0.0
2700,0.0,-0.0,2.6
2686,0.0,0.2,-0.0
2292,-0.0,-0.0,0.8
2327,0.0,-0.1,4.6
3525,0.2,-0.0,2.8
2104,0.1,1.3,-0.0
3886,0.0,0.0,0.5
3132,-0.0,0.0,0.7
3543,0.0,-0.0,1.7
3606,-0.0,-0.0,0.3
2820,0.1,-0.0,0.7
2273,0.0,-0.0,0.7
2447,-0.0,0.1,-0.0
2028,-0.0,0.0,1.2
2114,0.4,0.0,4.6
2118,0.5,-0.0,3.4
2588,0.7,-0.0,0.0
2958,0.0,0.0,3.5
2348,0.5,0.0,3.0
3843,0.0,-0.0,1.1
3697,0.3,0.0,0.0
2248,0.2,-0.0,2.2
3590,1.7,-0.0,0.0
3296,0.1,-0.0,0.0
2400,0.0,-0.2,6.6
3943,-0.0,0.0,1.1
2616,0.0,0.0,3.2
3016,-0.0,0.0,0.5
3652,-0.1,0.0,3.4
3772,-0.0,-0.0,3.1
2539,-0.0,0.0,0.7
2087,0.1,0.0,1.0
3716,0.2,0.0,0.0
2193,0.0,0.0,3.0
2282,2.3,1.8,0.0
3413,0.1,0.0,2.2
2425,-0.0,0.0,2.6
3151,0.0,-0.0,1.7
3725,-0.0,0.2,0.0
3257,-0.0,0.0,1.1
2209,0.0,-0.0,1.5
2048,0.1,-0.0,0.7
3687,0.0,-0.1,1.4
2310,1.6,-0.0,0.0
2527,-0.0,0.0,0.4
2129,-0.0,-0.0,3.8
2132,-0.0,-0.0,2.9
2652,-0.1,0.1,5.4
2703,0.2,0.0,6.2
2341,-0.0,0.0,2.5
2727,-0.0,-0.0,1.6
3987,0.0,0.1,1.0
2036,0.0,0.0,4.6
3820,-0.0,-0.0,2.0
3770,0.0,-0.0,3.5
3027,0.7,0.1,6.7
2622,0.0,-0.0,1.7
2345,0.1,-0.0,1.7
2424,2.0,2.9,0.0
2978,0.0,0.0,1.4
2363,0.0,1.2,-0.0
2793,0.0,0.0,2.4
3061,0.0,3.0,0.0
3270,0.0,-0.0,2.3
3427,0.4,-0.0,0.0
2046,-0.0,-0.0,0.4
2954,0.0,-0.0,2.2
2428,-0.1,-0.0,0.0
3813,-0.0,0.0,4.4
3637,0.0,-0.0,0.3
3240,0.3,-0.0,3.9
2743,0.1,0.0,0.2
2364,-0.0,-0.0,5.9
3894,-0.0,-0.0,0.3
3395,0.7,1.2,-0.0
3741,0.0,0.0,0.7
2617,-0.0,0.0,2.1
3986,-0.0,-0.0,2.4
2059,-0.1,-0.0,1.8
3608,-0.0,0.0,4.6
2500,-0.0,-0.0,1.9
3764,-0.0,-0.1,-0.0
