,x1,x2,x3
3447,1.4,0.3,2.3
3040,0.1,1.2,0.0
2492,1.1,0.1,-0.0
2500,0.0,-0.0,3.9
3281,0.0,-0.0,0.5
2408,1.6,-0.0,-0.0
2867,0.7,0.8,2.8
2219,0.0,0.1,0.8
3767,-0.0,0.3,1.5
2859,0.1,0.9,1.9
3160,0.1,0.2,2.6
2308,0.1,0.7,-0.0
2069,0.0,1.3,-0.0
2743,-0.1,0.0,3.6
3380,0.5,-0.0,5.3
3398,1.0,2.0,5.5
3715,0.0,0.2,0.9
3982,0.8,0.1,-0.0
2329,0.0,0.5,-0.0
2007,0.1,0.4,0.0
2729,-0.0,0.1,0.6
3358,0.5,0.1,-0.0
2225,-0.0,0.4,3.8
3121,-0.0,1.2,1.5
3395,0.0,0.9,0.0
2393,0.6,3.1,-0.0
2651,-0.0,2.3,3.9
2583,-0.0,0.1,0.3
2643,0.4,1.1,2.7
2322,0.0,0.1,0.9
2862,0.0,0.7,1.9
2977,1.7,-0.0,4.0
2327,0.0,0.2,3.8
2619,0.2,0.7,2.6
3063,0.7,0.2,3.3
3509,1.4,0.4,-0.0
2470,-0.0,0.2,1.5
3446,0.2,0.5,0.0
3512,0.9,-0.0,0.0
2306,0.4,0.0,0.8
3701,-0.0,0.0,0.9
3890,-0.0,0.2,3.3
2625,1.2,0.0,0.0
3734,0.0,0.2,1.2
2942,-0.0,-0.0,0.7
2819,-0.0,-0.0,1.1
2673,0.7,1.1,6.3
3248,0.2,1.0,-0.0
3132,1.2,-0.0,3.4
3265,-0.0,1.2,4.5
2107,0.0,0.2,3.3
2838,0.1,0.4,-0.0
3840,0.0,0.8,-0.0
2547,0.1,0.3,0.0
3106,0.1,0.1,0.8
2269,0.3,0.0,4.6
3634,-0.0,0.1,1.5
2715,0.0,0.9,0.0
2870,1.2,0.0,-0.0
3436,0.4,1.0,-0.0
2272,0.0,-0.0,5.7
2809,1.6,2.1,-0.0
3670,0.1,0.0,3.4
3295,0.9,1.9,-0.0
2406,0.1,0.1,0.1
3783,-0.0,0.6,0.7
