,x1,x2,x3
2747,0.0,-0.0,2.2
2023,0.0,-0.0,1.1
2671,1.0,1.3,-0.0
2411,0.2,0.0,0.0
2559,0.0,-0.0,1.3
3804,-0.0,0.0,0.8
2554,0.3,0.2,-0.0
2494,0.0,0.0,3.8
2165,-0.0,-0.0,0.8
2589,-0.0,0.1,0.6
2412,0.0,1.5,0.0
2208,0.0,-0.0,7.7
3540,0.2,-0.0,6.2
3147,1.1,-0.0,0.0
3205,0.3,-0.0,0.0
3053,2.6,0.4,-0.0
2668,-0.0,0.0,4.1
3237,-0.0,0.0,1.7
3028,0.0,0.5,1.6
3555,0.4,1.1,0.0
3697,0.8,-0.0,-0.0
2467,0.5,0.0,0.0
2386,0.0,0.0,1.3
3890,-0.0,0.1,4.1
3464,0.0,0.1,0.0
3130,-0.0,-0.0,4.8
2774,-0.0,-0.0,0.4
2428,0.4,-0.0,-0.0
3784,0.1,-0.0,2.6
3937,0.2,2.3,0.0
2946,1.6,-0.0,-0.0
3137,0.4,-0.0,0.0
2551,0.0,0.4,-0.0
2225,0.1,-0.0,0.0
3764,0.0,-0.0,3.3
2326,-0.0,-0.0,5.8
3169,0.0,0.0,6.3
3192,0.6,0.0,0.0
3812,0.1,0.5,-0.0
2277,-0.0,-0.0,0.5
2151,0.0,0.0,4.3
2819,0.9,-0.0,-0.0
3624,0.0,0.0,3.6
3902,0.3,-0.0,-0.0
2493,0.8,-0.0,0.0
3022,0.0,0.0,2.3
2806,0.6,-0.0,-0.0
2109,0.0,0.0,4.7
2452,0.0,0.0,0.8
3966,0.0,0.0,1.5
3390,-0.0,0.2,2.6
2965,0.1,0.0,1.5
2240,0.5,0.0,-0.0
2708,-0.0,0.0,0.3
3000,0.1,1.3,0.0
2940,0.5,0.0,0.0
3209,-0.1,0.7,6.3
2319,0.0,0.0,0.1
2287,-0.1,-0.0,5.9
3678,0.0,0.0,4.0
2172,0.0,-0.0,1.6
2616,-0.0,0.0,5.0
2051,0.8,-0.0,-0.0
2132,-0.0,0.0,2.9
2667,-0.0,0.0,0.4
2516,0.9,0.0,-0.0
3270,0.0,0.0,3.7
2021,0.2,-0.0,3.5
2590,0.1,0.2,-0.0
3189,-0.1,0.0,3.5
2254,0.0,-0.0,3.1
2563,0.0,0.0,3.1
2507,0.0,0.1,4.4
3802,0.0,-0.0,1.4
2123,0.0,0.0,5.4
3103,-0.0,-0.0,2.1
3845,0.1,0.9,-0.0
2464,-0.0,0.0,4.1
2048,-0.0,-0.0,4.4
3789,0.4,-0.0,2.4
2485,0.1,1.5,-0.0
2793,0.0,0.0,0.7
3983,-0.0,-0.0,3.1
2799,0.0,-0.0,4.7
2820,-0.0,0.1,-0.0
3603,0.0,0.0,4.3
3996,0.1,-0.0,5.5
2864,-0.0,-0.1,5.7
3399,0.3,1.0,0.0
2161,0.1,0.5,-0.0
2803,0.0,0.0,6.0
2290,0.0,0.0,3.6
3100,0.0,0.0,3.1
3719,0.1,-0.0,0.0
3364,0.5,0.0,0.0
2191,0.9,0.9,-0.0
3156,-0.0,-0.0,2.8
2463,-0.0,-0.0,3.8
3542,0.0,0.0,1.1
3398,-0.0,0.0,4.6
3837,-0.0,-0.0,2.7
3165,0.0,-0.0,1.8
3316,0.0,0.1,8.8
2150,-0.1,0.0,4.9
3975,0.0,0.0,1.3
3058,-0.0,-0.0,2.9
2715,0.4,0.0,3.0
3273,-0.0,-0.0,3.2
3138,-0.0,-0.0,0.5
3252,-0.0,-0.0,2.1
3579,-0.0,-0.0,1.8
3044,0.0,0.0,3.5
2798,0.0,-0.0,1.1
3659,0.1,0.2,-0.0
2504,0.1,-0.0,0.0
2342,0.1,0.0,0.3
2513,0.0,0.0,2.8
2322,0.4,0.0,0.0
2257,0.0,0.0,1.9
3532,0.0,0.0,2.6
3611,0.1,-0.0,2.5
3238,0.0,0.0,4.2
3012,0.6,1.0,-0.0
2808,0.0,-0.0,2.5
3096,0.1,0.6,0.0
2572,-0.0,-0.0,3.9
3538,0.0,2.5,0.0
2059,0.1,0.0,-0.0
2269,-0.0,0.0,1.6
3292,0.1,0.0,2.3
3277,0.0,-0.0,0.9
3825,0.1,1.3,-0.0
3766,-0.0,-0.0,3.7
3612,0.0,0.0,2.1
3255,1.1,0.0,0.0
3522,-0.0,-0.1,6.9
3979,-0.0,-0.1,3.3
2244,-0.0,-0.0,4.9
2498,0.0,-0.0,2.3
3073,-0.0,0.1,1.9
2921,0.3,-0.0,0.0
3343,-0.0,-0.0,3.3
2484,1.2,1.9,-0.0
3550,-0.0,0.0,3.9
2084,0.3,-0.0,-0.0
3473,0.0,-0.0,0.6
2968,0.2,0.5,0.0
2056,-0.0,0.0,2.8
2169,-0.0,0.1,4.6
3836,-0.0,-0.0,3.2
2963,0.5,1.3,-0.0
3365,-0.0,0.0,1.1
2731,0.5,-0.0,0.0
3649,-0.0,0.0,2.5
3402,-0.0,1.4,0.0
3278,-0.0,-0.0,0.1
2076,0.2,3.8,0.0
2439,0.4,-0.0,0.0
3484,-0.0,-0.0,1.1
2663,0.0,-0.0,4.6
3152,0.0,0.0,1.1
2932,0.5,3.0,8.4
2625,0.0,0.0,4.4
2527,-0.0,-0.0,1.6
2242,1.1,1.6,-0.0
3905,0.0,0.0,1.0
3984,0.1,0.0,7.0
3434,-0.0,0.1,4.0
3959,0.0,0.1,6.0
3496,-0.0,0.0,2.9
2768,-0.0,-0.0,1.7
3350,0.2,0.0,-0.0
2631,0.0,-0.0,1.6
3775,-0.0,-0.0,2.5
2131,1.9,0.0,-0.0
2045,0.4,2.5,0.0
2126,0.0,-0.0,1.0
2878,0.0,0.0,1.0
3371,0.0,0.0,2.9
3815,0.0,0.1,3.4
3474,-0.0,-0.0,0.2
2171,2.1,2.6,0.0
2576,-0.0,0.2,2.2
2922,0.0,-0.0,3.9
3778,-0.0,0.1,0.0
3686,0.3,-0.0,0.0
2458,-0.0,0.0,0.4
3494,0.5,-0.0,-0.0
3536,-0.0,0.1,1.6
3408,0.6,0.0,0.0
3534,0.6,1.4,0.0
2241,0.1,0.3,-0.0
3771,0.2,0.9,-0.0
2570,0.0,0.0,0.5
3855,-0.0,0.0,3.6
3739,0.1,0.0,-0.0
3930,0.0,0.2,4.0
2136,0.8,3.8,0.0
2880,0.0,0.0,0.9
3436,0.3,3.3,-0.0
