,h_post,h_post_individualized
3828,0.88,
2938,0.72,
2964,0.98,
2609,0.72,
2881,0.88,
3020,0.66,
3982,0.66,
3091,0.56,
2874,0.76,
3164,0.66,
3246,0.76,
2630,0.56,
2961,0.76,
2704,0.64,
2455,0.88,
3314,0.76,
3108,1.0,
3705,0.76,
2483,0.76,
3319,0.76,
3498,0.76,
3277,0.72,
2172,0.88,
3407,0.86,
2247,0.76,
3835,0.76,
3084,0.76,
3138,0.68,
2639,0.68,
3406,0.68,
2017,0.8,
2878,1.0,
3889,0.68,
2202,0.76,
3534,0.6,
3238,0.72,
2633,0.72,
2249,0.76,
3511,0.6,
2223,0.76,
3911,0.76,
3154,0.84,
2302,0.6,
3545,0.6,
2373,0.88,
2981,0.68,
3061,0.76,
2841,0.6,
2758,0.98,
3131,0.68,
3396,0.76,
2077,0.76,
2153,0.66,
2613,0.76,
3298,0.6,
2732,0.84,
3706,0.76,
3615,0.56,
2781,0.76,
2019,0.76,
3977,0.66,
2995,0.88,
2954,0.68,
2636,0.7,
2944,0.68,
2072,0.76,
2068,0.76,
2590,0.72,
2188,0.76,
2763,0.76,
3536,0.88,
3125,0.6,
3808,0.76,
3022,0.68,
2376,0.68,
3944,0.8,
2851,0.76,
2918,0.76,
2057,0.88,
3218,0.7,
3629,0.76,
3709,0.88,
3921,0.88,
2804,0.76,
3206,1.0,
3602,0.6,
3582,0.6,
2858,0.66,
3449,0.6,
3501,0.86,
3385,0.88,
3971,0.72,
2898,0.74,
2412,1.0,
2963,0.76,
3167,0.88,
2048,0.76,
3875,0.76,
3294,0.88,
2148,0.88,
2000,0.76,
3348,0.76,
3292,0.74,
2467,0.76,
3095,0.56,
3228,0.76,
3722,0.88,
2144,0.76,
2026,0.76,
3795,0.6,
2754,0.76,
2255,0.98,
3765,0.76,
3637,0.88,
3165,0.66,
3897,0.6,
3948,0.76,
2923,0.86,
3584,0.76,
3650,0.86,
2586,0.6,
2875,0.68,
2419,0.68,
3607,0.88,
3852,0.7,
3308,0.76,
3147,0.88,
3651,1.0,
2843,0.76,
3573,0.76,
2233,0.88,
3171,0.76,
3402,0.84,
3683,0.7,
2788,0.6,
3974,0.68,
3283,0.68,
2092,0.7,
2920,0.6,
3494,1.0,
2757,0.88,
2690,0.76,
2840,0.76,
2161,0.84,
3717,0.7,
2691,0.76,
2982,0.66,
2420,0.7,
2799,0.88,
2046,0.76,
3100,0.88,
3822,0.88,
3439,0.88,
3525,0.68,
2315,0.76,
2176,0.88,
2443,0.8,
3893,0.76,
3603,0.76,
3428,0.84,
2950,0.76,
2658,0.76,
3892,1.0,
3096,0.88,
3052,0.6,
2561,0.76,
3930,0.6,
2779,0.76,
2571,0.88,
3070,1.0,
2545,0.72,
3460,0.76,
2591,0.66,
3146,0.6,
2836,0.76,
2699,0.76,
3025,0.88,
2824,0.76,
3913,0.64,
3695,0.72,
3745,0.66,
3890,0.66,
3190,0.88,
2337,0.6,
3198,0.76,
2896,0.76,
2307,0.88,
3098,0.88,
3000,0.56,
2741,0.56,
2587,0.76,
2890,0.6,
3369,0.56,
2067,0.76,
3588,0.76,
3132,0.6,
2227,0.76,
2243,0.66,
2888,0.66,
2777,0.6,
