,x1,x2
2021,3.3,4.2
3650,2.0,0.0
2472,1.9,3.6
2922,2.3,0.0
2528,2.6,5.1
3058,2.5,0.0
2759,1.4,0.0
3940,1.7,0.0
2243,3.0,3.5
3063,3.0,5.1
3776,1.6,-0.0
2709,2.5,0.0
3385,1.5,2.1
2481,1.5,2.4
3421,2.3,-0.0
2288,1.4,0.0
2411,2.5,3.8
2315,2.2,0.0
2230,2.1,-0.0
2629,2.2,0.0
2649,2.0,0.0
3134,0.8,3.8
2112,0.8,2.6
3272,2.5,0.0
3239,2.5,-0.0
3382,1.9,3.3
3566,1.9,-0.0
2399,2.3,-0.0
3579,0.3,3.6
2059,1.9,0.0
3558,2.2,0.0
2710,2.0,-0.0
3105,1.6,5.2
3908,3.1,0.0
3340,-0.0,2.7
2548,2.5,3.1
2895,4.1,5.4
2697,2.0,-0.0
3258,1.6,4.1
3902,1.1,1.8
2397,2.9,0.0
3812,1.8,0.0
2983,1.9,3.3
3014,2.0,0.0
3415,1.3,2.2
2655,1.4,2.3
3124,0.2,3.1
3290,2.2,-0.0
3845,1.4,-0.0
2438,2.8,0.0
3099,4.0,0.0
3274,1.8,-0.0
3565,2.8,5.2
2293,2.1,3.1
3407,2.4,-0.0
2197,2.4,0.0
2694,3.0,0.0
3595,2.9,0.0
3076,2.3,2.8
3832,2.4,4.9
3009,0.1,3.6
2307,1.3,-0.0
2162,2.6,0.0
3369,2.2,-0.0
2575,3.0,0.0
3533,1.9,0.0
2060,2.1,-0.0
2206,3.5,4.7
2819,3.3,4.2
3729,2.4,3.6
3232,3.0,0.0
2306,1.8,0.0
2854,1.8,-0.0
2746,1.8,0.0
3582,1.7,2.1
3931,2.7,0.0
3422,4.0,4.2
2458,1.8,0.0
3216,1.8,3.1
3429,1.1,3.1
3542,2.1,3.1
2529,1.5,0.0
2161,1.8,-0.0
3143,1.2,2.1
2270,2.7,-0.0
3712,2.6,-0.0
2553,2.1,-0.0
3490,1.9,4.1
2989,1.6,0.0
3458,1.8,0.0
2711,2.3,0.0
3827,0.9,2.8
3298,0.6,3.8
2234,1.7,0.0
2006,2.3,0.0
3950,1.6,0.0
2239,2.6,0.0
2646,2.0,0.0
3150,2.0,2.1
2337,0.8,3.3
3207,1.9,0.0
3713,2.1,-0.0
3162,2.7,-0.0
3026,0.9,3.6
3075,2.0,-0.0
2563,1.7,-0.0
3964,2.1,-0.0
3601,1.6,0.0
2010,1.9,0.0
2106,2.4,-0.0
2604,2.7,-0.0
3457,1.3,4.6
3325,3.6,4.9
2035,3.8,0.0
2070,2.0,0.0
3879,2.5,4.7
3881,2.8,-0.0
3354,2.0,-0.0
3619,0.4,3.6
2864,2.3,-0.0
3859,3.1,-0.0
2765,1.8,5.2
2468,2.6,3.8
3805,2.0,0.0
3192,4.2,-0.0
3826,1.5,-0.0
3254,5.0,4.9
3362,1.8,-0.0
3972,2.2,-0.0
3744,2.1,5.6
3159,2.1,-0.0
3337,1.0,2.6
2738,1.3,3.1
2135,2.7,-0.0
2148,3.7,-0.0
3975,2.2,0.0
2844,2.3,-0.0
3714,0.0,3.0
3698,1.7,-0.0
2739,1.9,-0.0
2150,0.9,4.6
3784,3.2,2.6
3671,1.9,-0.0
3778,0.1,2.6
2469,3.3,4.2
2224,2.3,0.0
2954,1.5,2.6
2488,2.7,0.0
2504,1.3,0.0
2992,3.0,0.0
2111,2.3,-0.0
3501,2.6,-0.0
2534,2.5,0.0
3785,1.0,3.1
3345,2.2,0.0
3467,3.6,4.1
3966,2.8,4.0
2937,3.0,0.0
2371,1.8,-0.0
2247,1.5,0.0
2894,0.7,4.1
2336,1.9,0.0
2207,2.1,3.0
2558,2.4,0.0
2349,2.9,0.0
2051,2.0,-0.0
2445,1.9,-0.0
3259,1.5,2.7
2788,2.3,0.0
3270,0.8,3.1
2848,1.9,-0.0
2758,2.3,-0.0
3318,1.8,0.0
3425,2.5,0.0
3048,1.6,0.0
3250,0.3,5.1
3366,1.8,0.0
3391,3.6,-0.0
3104,2.0,0.0
3884,3.4,4.2
2107,2.2,0.0
2171,2.7,0.0
3791,2.0,0.0
3976,1.8,2.1
2824,2.3,4.7
2176,1.3,-0.0
3012,0.8,2.6
3384,1.0,2.5
3974,2.2,0.0
3700,1.7,0.0
3689,1.7,0.0
3517,0.8,1.9
2522,2.0,-0.0
2686,3.4,0.0
3349,1.6,0.0
2030,3.2,-0.0
3227,2.3,0.0
2375,2.1,-0.0
2581,3.5,-0.0
3995,3.0,-0.0
