,x1,x2
3405,1.5,-0.0
2038,1.3,0.0
3812,1.9,2.6
3491,1.1,1.5
3931,1.8,0.0
3460,1.8,4.5
3574,2.1,2.2
2326,0.4,2.3
3124,2.3,0.0
2018,1.5,1.9
2982,1.5,0.0
2754,2.0,0.0
2600,1.7,2.0
3964,0.4,-0.0
3813,1.4,0.0
3853,1.3,0.0
3888,0.5,0.8
2303,2.2,0.0
2070,3.2,-0.0
3810,0.3,3.0
2055,2.0,-0.0
3199,2.5,4.5
2358,2.5,0.5
3294,1.0,-0.0
2381,2.1,3.6
3021,2.2,0.0
3705,3.0,0.0
3533,2.3,4.1
2454,3.1,0.0
3027,2.2,-0.0
2574,1.5,0.0
2174,2.0,-0.0
2463,1.4,2.1
2811,2.5,-0.0
2114,1.4,0.0
3378,1.0,-0.0
3186,1.7,0.0
3393,2.1,0.0
2202,1.3,2.5
3197,2.2,-0.0
2598,0.7,-0.0
3708,2.0,-0.0
3615,1.0,-0.0
3992,1.0,1.3
2163,1.9,0.0
2014,0.7,0.2
2401,1.0,0.1
3273,0.5,0.5
2684,2.1,-0.0
2530,2.1,0.0
3494,1.3,0.0
2606,0.8,1.0
3512,1.4,0.0
3778,2.3,0.0
2305,1.3,-0.0
3920,3.1,0.0
3681,1.2,0.0
3119,2.6,4.4
2120,0.5,0.4
3204,3.3,-0.0
3808,-0.1,0.0
3967,2.1,3.5
2372,0.8,1.4
2322,2.1,-0.0
3011,1.8,0.0
2779,1.5,0.0
3013,2.1,0.0
3614,0.4,0.0
3458,2.5,4.3
3425,0.9,0.0
3879,3.6,3.4
2900,2.7,0.0
2841,1.1,0.0
3825,0.9,4.0
3122,2.6,-0.0
3644,2.6,4.7
2986,3.2,0.0
2827,1.3,0.0
2011,0.2,1.1
3996,2.0,0.4
3048,1.9,-0.0
2325,1.3,0.0
3031,0.7,1.4
2285,1.5,-0.0
2204,2.7,-0.0
3594,0.4,0.8
3792,0.1,3.1
2529,1.3,0.2
2237,1.6,-0.0
2115,1.3,1.5
2438,1.6,-0.0
3368,1.3,2.2
2804,1.3,0.5
3530,0.1,0.3
2041,1.5,1.0
3028,1.9,-0.0
2258,2.2,-0.0
3059,1.8,0.0
3896,2.6,4.7
2116,1.9,3.6
2430,1.0,-0.0
2205,3.1,2.9
2773,2.0,0.0
3699,1.8,-0.0
2374,2.4,-0.0
3793,1.8,-0.0
3751,2.4,0.0
2539,0.4,2.6
3181,0.9,-0.0
2548,2.1,2.9
2002,3.0,2.1
2736,1.7,-0.0
2869,2.4,-0.0
3659,2.6,-0.0
2966,2.6,0.0
3732,2.0,-0.0
2057,1.3,0.0
2162,2.0,0.0
3228,1.2,0.0
3148,0.2,0.0
2170,1.4,-0.0
3324,2.9,2.3
3630,2.1,-0.0
2930,1.2,1.7
3844,0.9,0.0
3007,1.1,-0.0
2076,2.4,-0.0
2917,0.1,2.7
3020,1.5,0.0
3227,1.2,0.0
3259,2.3,2.6
2889,1.9,-0.0
3645,1.7,0.0
3757,1.5,-0.0
2831,1.8,0.0
3478,2.3,-0.0
3168,2.1,-0.0
2457,0.6,3.1
2861,0.4,2.0
2016,1.2,2.1
2778,1.8,-0.0
2750,0.5,0.0
3146,1.8,-0.0
2228,1.6,0.0
2108,2.0,5.6
3769,1.4,-0.0
3019,1.4,5.1
2765,1.6,-0.0
2154,2.4,0.0
3443,1.9,0.0
2641,1.9,2.9
2027,0.4,-0.0
3240,2.4,-0.0
2999,1.4,0.1
3403,3.4,-0.0
3487,2.0,2.8
3675,0.2,2.6
3362,2.4,-0.0
3506,0.7,1.4
3105,0.8,0.0
3583,1.2,-0.0
3003,1.1,-0.0
3804,0.8,3.2
3243,2.4,0.0
2786,2.2,3.3
3018,2.0,0.0
2451,1.9,0.0
3836,0.0,1.5
3498,1.3,1.0
2858,0.8,2.1
3849,1.7,0.0
3700,0.7,0.0
2197,2.4,-0.0
2110,2.0,-0.0
2908,1.4,1.9
2270,0.2,2.5
3467,2.2,-0.0
3006,0.8,-0.0
3072,2.4,3.3
3064,1.4,0.0
3239,0.1,4.7
3988,2.2,-0.0
2125,1.6,0.0
2375,2.0,1.8
3738,2.7,-0.0
2519,1.7,-0.0
2029,1.8,0.0
3085,1.3,0.0
2698,1.7,0.0
3354,1.5,-0.0
3404,1.9,3.0
2467,1.5,0.0
2210,2.0,-0.0
3776,0.2,0.1
3495,1.6,-0.0
3170,2.3,0.0
2943,1.7,0.0
2261,0.8,0.0
3922,1.5,-0.0
2756,1.1,2.1
