,x1,x2,x3
2855,-0.0,0.0,2.4
3685,0.0,0.0,0.6
2175,0.0,0.3,6.6
2177,0.1,-0.1,2.6
2567,-0.0,0.1,2.1
3188,0.0,-0.0,0.3
3378,0.0,0.0,1.3
3607,-0.0,-0.0,0.3
3538,-0.0,-0.1,1.2
3216,-0.1,0.1,0.3
3385,0.0,-0.0,3.7
3209,-0.0,-0.0,0.6
3652,-0.0,0.0,0.1
3025,-0.0,0.0,2.2
2085,0.0,0.0,4.1
2871,-0.0,-0.0,2.9
2601,-0.0,-0.0,4.1
2089,0.0,-0.1,1.9
3671,-0.0,1.1,5.0
3189,0.0,-0.0,0.8
3293,0.0,0.2,2.9
3628,-0.0,2.1,0.0
3261,-0.0,-0.0,4.2
2609,-0.0,-0.1,1.5
2625,0.0,0.0,1.4
2472,0.0,0.1,0.4
2179,0.0,-0.0,3.2
2146,-0.0,0.7,4.0
3433,0.0,0.3,4.7
2827,-0.0,0.0,1.0
2082,0.1,0.1,4.9
3647,-0.1,0.1,0.8
2254,0.0,0.1,2.3
2361,-0.0,-0.0,4.5
3886,-0.0,0.0,2.6
3814,-0.0,-0.0,3.9
3048,-0.0,-0.0,2.3
2614,-0.0,-0.0,1.3
2314,-0.1,-0.1,2.6
2837,-0.0,0.0,2.0
2010,0.0,0.4,4.4
3489,0.0,-0.1,2.1
2566,0.0,0.3,4.2
2476,0.0,0.1,5.1
2853,-0.0,0.1,2.2
2769,0.0,0.1,4.5
2317,0.0,0.0,0.6
3417,-0.0,0.0,0.4
2156,0.0,-0.0,3.4
3720,0.0,-0.0,1.4
2115,0.0,0.1,2.1
2633,-0.0,0.0,1.5
3282,-0.0,0.0,0.8
3805,0.0,0.0,1.5
2802,-0.0,0.1,3.1
3277,-0.0,0.0,0.7
2676,-0.0,0.0,3.6
3374,0.0,0.1,3.2
2050,0.0,0.1,0.2
3192,0.0,0.0,1.6
2909,0.0,0.0,1.8
3969,-0.0,0.0,0.3
2373,-0.0,0.1,4.9
2069,0.0,0.0,3.9
2111,0.0,-0.0,4.8
2045,0.0,-0.0,4.1
2494,-0.0,-0.0,2.6
2444,0.0,0.0,4.4
2822,0.0,0.0,0.7
3721,-0.0,0.1,3.1
3213,-0.0,-0.0,0.2
2062,-0.0,-0.0,4.0
2579,0.0,0.4,3.9
3143,-0.0,0.0,1.9
3704,-0.0,0.0,2.4
2366,-0.0,0.1,1.5
3356,-0.0,-0.0,1.8
3377,0.0,-0.0,1.6
3258,0.0,-0.0,4.0
3019,-0.0,-0.0,1.2
3137,-0.0,0.0,4.0
2094,0.0,0.1,5.0
2728,0.1,0.3,0.0
2960,0.0,-0.0,0.6
2244,-0.0,-0.0,1.2
3629,0.0,-0.0,1.3
2188,-0.0,0.2,2.3
2607,-0.0,-0.0,0.5
3127,0.0,0.0,1.8
2713,-0.0,0.6,5.4
3752,0.0,0.0,3.3
3281,-0.0,1.1,3.2
3383,0.0,-0.0,5.4
2249,-0.0,-0.0,0.4
2519,0.0,-0.1,0.4
3998,0.0,0.0,0.6
2311,0.0,0.0,5.7
3149,-0.0,-0.1,3.5
3497,-0.0,0.0,0.9
2374,0.0,-0.0,1.0
2102,-0.1,0.1,3.4
2576,-0.0,0.1,3.7
3846,-0.0,0.0,1.5
2635,0.0,0.1,0.9
3778,0.0,-0.0,1.6
2525,-0.1,-0.1,2.4
3256,0.0,0.0,1.4
3263,-0.0,-0.0,2.1
3001,0.0,0.0,4.5
3899,0.0,-0.0,2.1
3760,0.1,0.2,0.0
3865,0.0,-0.0,3.1
3445,-0.0,0.0,3.1
3626,-0.0,0.0,0.6
2497,0.0,0.0,5.1
3940,-0.0,0.4,3.5
3699,-0.0,-0.0,0.5
3190,0.0,-0.0,4.8
2544,-0.0,-0.0,1.2
3148,-0.0,-0.0,0.4
3692,-0.0,0.3,1.3
3168,0.0,0.0,5.9
2181,-0.0,0.0,1.4
2439,-0.0,-0.0,1.2
2255,-0.0,0.0,2.8
3862,0.0,0.9,5.0
2240,-0.1,0.1,1.2
2333,-0.1,-0.1,6.1
3312,0.0,0.0,3.1
2700,1.2,0.0,-0.0
2129,-0.0,-0.0,0.8
2421,0.0,0.0,3.9
3262,0.0,0.1,1.3
2228,0.0,-0.0,0.6
2890,0.0,0.0,2.5
3504,0.0,-0.0,2.0
2471,-0.0,0.0,3.4
2966,0.0,-0.0,1.9
3381,0.0,0.0,0.2
3023,-0.0,-0.0,1.4
3867,0.0,0.0,0.8
3767,-0.0,0.1,0.3
2101,0.1,0.1,4.1
3816,0.0,-0.0,4.2
3535,0.0,0.0,3.8
3183,-0.0,-0.1,3.2
2502,0.0,0.0,0.5
2719,0.0,0.1,3.3
3736,-0.0,0.1,-0.0
3781,0.0,0.3,6.7
3099,0.0,0.0,4.2
2484,0.0,-0.0,0.6
3875,0.0,-0.0,1.1
2938,0.6,2.5,-0.0
2354,0.0,0.2,1.4
2122,-0.0,-0.0,4.5
3719,-0.0,0.7,3.9
3804,0.0,-0.0,1.2
3230,0.0,0.1,1.8
3723,-0.0,0.0,1.1
2597,0.1,0.0,2.7
2857,0.0,0.0,3.3
3039,0.0,0.2,3.7
3404,0.0,-0.0,0.3
2741,0.0,0.0,4.6
2953,0.0,0.0,0.8
2667,0.0,-0.0,2.3
3467,0.0,-0.0,2.0
2110,-0.0,1.7,4.5
3042,0.1,-0.0,5.7
2130,0.0,-0.0,3.0
2730,0.0,0.1,1.3
2683,0.0,0.0,2.3
3471,0.0,0.0,3.9
2702,-0.0,-0.0,2.2
2784,0.0,0.0,2.1
2849,0.0,-0.0,5.0
2823,-0.0,0.0,4.6
3339,0.0,-0.0,2.1
2092,-0.0,-0.0,1.1
2911,0.0,0.4,1.1
3782,-0.0,-0.0,6.0
2521,-0.0,0.1,0.1
2869,-0.0,-0.0,1.1
3966,0.0,0.2,-0.0
2721,0.0,-0.0,2.3
3288,-0.0,0.0,0.3
2419,0.0,0.0,0.6
2750,-0.0,0.0,2.1
2066,-0.1,0.3,1.9
2723,0.0,-0.0,1.5
2080,-0.0,0.0,3.0
3694,0.0,0.1,0.5
2319,0.1,0.1,3.0
3689,-0.0,-0.0,0.2
3059,-0.1,-0.0,3.9
3076,-0.0,-0.0,2.1
2709,-0.1,0.1,5.0
2196,-0.0,-0.0,0.2
3210,0.1,0.1,6.9
