ix,goal_cost,intv_cost
2125,0.788,0.6
2284,0.764,0.6
2608,0.79,0.1
3489,0.786,1.6
2766,0.782,2.1
3044,0.776,2.4
3364,0.76,0.6
3919,0.754,0.6
3406,0.762,5.6
2989,0.786,0.5
3800,0.796,1.9
2269,0.79,1.3
3949,0.76,2.3
2567,0.776,1.6
2639,0.816,2.6
2005,0.7639999985694885,2.5
2117,0.786,4.2
3860,0.844,1.4
2129,0.752,3.5999999999999996
3607,0.76,2.5
3542,0.756,1.1
3744,0.756,1.9
3167,0.766,0.1
3024,0.752,0.8
3408,0.764,1.7
2641,0.77,6.7
2173,0.756,0.7
2667,0.77,1.8
2228,0.756,0.5
2893,0.754,1.3
2499,0.78,0.9
3550,0.752,1.8
2157,0.758,2.0
3780,0.78,2.1
3487,0.7879999876022339,1.5
2279,0.774,0.1
3238,0.766,4.3
3968,0.814,0.1
2976,0.774,2.4
3427,0.762,1.8
2610,0.764,1.9
3874,0.778,1.3
3963,0.778,1.0
3191,0.78,1.7
2360,0.7860000133514404,0.5
2598,0.76,0.1
2105,0.752,0.6
2342,0.7559999823570251,0.5
3655,0.778,1.4
3330,0.784,1.9
2156,0.776,1.7
2422,0.796,1.5
3454,0.786,0.7
3754,0.804,0.6
2620,0.816,1.4
2799,0.784,4.4
2252,0.784,2.5
2477,0.756,1.7000000000000002
3673,0.782,1.9
2634,0.78,1.4
3254,0.77,5.199999999999999
3815,0.768,1.2
3002,0.7839999794960022,1.5
3883,0.766,2.3
3122,0.754,6.300000000000001
3169,0.7519999742507935,6.0
3028,0.752,2.8
2901,0.78,2.2
3066,0.762,5.0
2363,0.77,2.9
3430,0.758,0.8
2337,0.7519999742507935,4.5
3856,0.816,1.7
2481,0.752,0.8
3326,0.754,1.9
3928,0.7879999876022339,0.5
3666,0.76,1.2
3255,0.768,1.9
3220,0.776,1.6
2084,0.762,0.8
3404,0.816,2.8
2490,0.7519999742507935,2.5
3689,0.756,3.4
2551,0.794,1.2
2940,0.756,2.1
2572,0.754,2.8
3359,0.754,1.4
2058,0.786,0.8
3798,0.78,2.6
3109,0.784,2.7
3699,0.764,0.9
3719,0.77,0.8999999999999999
2811,0.765999972820282,0.5
3562,0.758,2.6
3390,0.756,3.4
3449,0.752,1.3
2109,0.82,2.2
3273,0.772,1.3
3015,0.79,2.8
3526,0.806,1.5
3422,0.7820000052452087,0.5
3176,0.752,7.3999999999999995
2543,0.758,2.5
3763,0.814,2.6
3367,0.772,0.7
2475,0.766,0.9
2118,0.77,0.3
3403,0.7580000162124634,1.5
2067,0.786,1.8
2959,0.754,2.2
3350,0.752,1.0
2266,0.832,2.5
3023,0.7799999713897705,1.0
2851,0.758,1.5
2512,0.76,1.2
3310,0.766,2.7
2104,0.7639999985694885,1.5
2048,0.768,2.0
3984,0.784,3.1
3209,0.752,6.300000000000001
2293,0.76,0.6
2894,0.796,1.5
2124,0.77,2.1
2004,0.77,0.1
3054,0.776,1.1
2808,0.804,1.0
3854,0.762,4.0
3462,0.8,4.0
2463,0.768,1.2
3674,0.768,0.7
2757,0.784,1.4
2889,0.76,4.0
3125,0.756,1.8
2095,0.792,0.1
3845,0.766,1.2
2275,0.83,2.1
3145,0.78,2.8
3386,0.778,2.1
2338,0.786,0.2
3362,0.752,0.8
2964,0.826,1.2
3879,0.758,2.3
3812,0.788,0.4
2076,0.768,5.9
3983,0.766,1.3
2878,0.782,1.3
2781,0.766,7.1
3142,0.76,0.1
3371,0.778,1.8
2508,0.768,1.8
3193,0.798,2.0
2596,0.7839999794960022,2.0
3502,0.762,1.7
2548,0.906,0.1
2446,0.772,0.1
2925,0.828,0.7
2738,0.7599999904632568,1.5
2388,0.77,4.9
3073,0.768,0.7
2151,0.754,4.9
3032,0.766,0.9
3328,0.82,1.3
3918,0.76,1.2
2255,0.894,0.1
3658,0.8,2.2
2998,0.774,0.1
2265,0.752,2.4
2592,0.804,0.7
3116,0.758,1.2000000000000002
3569,0.77,1.0
3347,0.77,4.1
3339,0.7639999985694885,1.0
2791,0.768,1.1
2031,0.768,0.4
2012,0.77,1.3
2638,0.78,2.4000000000000004
2289,0.7979999780654907,1.0
3980,0.762,2.9000000000000004
3492,0.778,0.8
2713,0.762,2.2
3981,0.7760000228881836,2.0
3111,0.798,1.9
2685,0.7559999823570251,1.5
3946,0.76,3.2
2773,0.756,1.0
3382,0.754,1.3
3067,0.782,1.2
2152,0.82,1.6
2262,0.768,0.7
3636,0.756,3.9
3096,0.7879999876022339,0.5
3452,0.788,7.5
2965,0.794,0.30000000000000004
3819,0.774,1.7
2123,0.76,4.9
3695,0.754,0.7
3108,0.778,0.7
3317,0.8259999752044678,1.0
3156,0.7720000147819519,2.5
2112,0.792,2.0
