ix,goal_cost,intv_cost
2441,0.806,0.8
3803,0.778,0.8
3352,0.756,2.6
3369,0.763,4.9
2848,0.79,1.2
3101,0.779,0.9
3552,0.764,0.8
3388,0.756,3.8
3770,0.773,1.3
3917,0.753,2.4
2019,0.797,1.2
2579,0.764,3.7
2200,0.758,2.7
3434,0.7549999952316284,2.0
3657,0.78,0.7
3906,0.755,1.6
2979,0.753000020980835,1.5
2773,0.82,0.7
3413,0.758,6.7
3778,0.778,1.6
3212,0.769,1.7
3733,0.76,0.9
2997,0.796,0.6
3551,0.762,2.0
3522,0.757,3.7
3469,0.755,0.5
2847,0.7540000081062317,3.0
2320,0.76,6.8999999999999995
2011,0.758,1.0
2177,0.753,1.9
2670,0.777,1.9
3054,0.765,3.4000000000000004
3723,0.752,1.6
3008,0.756,4.1
2851,0.757,0.9
3310,0.77,3.2
3704,0.757,2.2
3564,0.764,2.9000000000000004
3767,0.751,2.6
3420,0.781,1.0
2052,0.762,1.4000000000000001
3266,0.783,1.2
3889,0.786,2.6
3732,0.758,1.2
3975,0.77,1.6
3351,0.775,0.9
2810,0.753,0.6
2021,0.754,2.9000000000000004
3833,0.772,1.4
3256,0.763,1.6
3690,0.7799999713897705,1.5
3049,0.778,0.7
3373,0.753000020980835,1.0
2500,0.807,1.6
3390,0.754,5.3
2768,0.766,1.6
3058,0.76,3.1
2792,0.771,1.5
2559,0.762,5.5
3866,0.754,5.3
2709,0.759,1.6
2285,0.757,3.8
2443,0.76,0.7
2409,0.7730000019073486,1.0
2618,0.761,1.6
3367,0.753,3.4
3380,0.775,1.4
3474,0.754,1.4
3508,0.754,2.3
3943,0.7630000114440918,0.5
2855,0.754,4.0
2593,0.753,1.9000000000000001
3812,0.751,6.2
2915,0.782,2.3
3261,0.776,0.6
2275,0.778,0.6
2456,0.767,1.9
3827,0.755,1.5
2483,0.751,3.3
3720,0.764,1.2
2633,0.766,5.5
2255,0.753,1.7
2547,0.763,1.2
2153,0.77,6.800000000000001
2993,0.751,6.5
3853,0.768,0.7
3109,0.751,5.199999999999999
2105,0.762,4.1
2032,0.7590000033378601,1.0
2158,0.7720000147819519,1.0
3141,0.756,0.9
2723,0.758,1.5
2288,0.76,2.8
3654,0.759,0.8
3160,0.771,3.4000000000000004
3711,0.775,1.9
3051,0.762,1.9
3093,0.769,1.1
2574,0.767,1.7
3537,0.755,1.3
3914,0.77,1.8
3123,0.773,4.0
2258,0.776,0.8
2358,0.773,2.0
2876,0.755,0.9
2886,0.783,1.7
2381,0.76,3.9000000000000004
3965,0.758,5.0
3701,0.807,1.3
2798,0.776,2.1
3317,0.7799999713897705,1.5
3368,0.766,3.8
3319,0.767,1.3
2223,0.752,0.7
3547,0.7590000033378601,1.0
2999,0.759,0.8
2109,0.759,1.3
2395,0.768,2.2
2538,0.752,4.5
2680,0.774,2.2
2787,0.76,2.3
2471,0.761,4.9
2294,0.779,0.9
2601,0.78,1.7
3507,0.754,3.3
2449,0.774,0.9
3754,0.752,4.4
2399,0.757,0.6
3590,0.77,2.7
3774,0.752,5.1
2028,0.752,1.9
3635,0.768,0.9
3549,0.758,1.1
3456,0.758,1.6
3945,0.755,5.1
3758,0.759,4.4
2033,0.773,2.1
2969,0.7889999747276306,2.0
3330,0.782,0.8
3155,0.789,1.4
2675,0.791,0.8
2269,0.787,2.0
2863,0.759,2.8
3984,0.753,0.7
3028,0.759,1.7
3033,0.762,1.8
3273,0.754,6.6
2672,0.754,5.5
2125,0.754,0.8
3400,0.765,1.1
3487,0.754,2.2
2365,0.769,1.1
3463,0.77,5.6
3838,0.753,1.2
3391,0.766,0.8
2411,0.788,1.2
3003,0.7689999938011169,1.0
2206,0.765,4.199999999999999
3056,0.7540000081062317,1.0
2541,0.772,3.0
3691,0.76,1.2
2651,0.758,1.7
2890,0.752,0.7
2881,0.769,2.0
2139,0.757,1.3
3582,0.76,3.5
3651,0.751,5.0
3295,0.763,3.5
3106,0.776,1.2
3299,0.776,0.6
2586,0.758,1.6
2376,0.756,1.4
3221,0.772,4.199999999999999
3384,0.76,0.6
2237,0.77,0.9
2081,0.778,1.9
2142,0.806,0.7
2819,0.779,1.6
2703,0.762,3.5
2374,0.755,2.1
2931,0.752,0.9
2366,0.781,1.1
3640,0.7639999985694885,1.0
2489,0.751,1.9
2989,0.764,3.2
3597,0.76,2.7
3826,0.782,2.4
2346,0.755,0.5
2440,0.756,0.8
2259,0.782,1.9
2349,0.757,2.6
2418,0.757,1.0
2908,0.753,0.9
3076,0.772,0.7
3149,0.751,4.199999999999999
3628,0.759,3.0
2136,0.775,0.9
3065,0.769,3.3
2369,0.751,1.7
2494,0.783,1.1
