,h_post,h_post_individualized
2441,0.560309773086381,0.5548295378684998
3803,0.7999312252475157,1.0
3352,0.8342476667248212,1.0
3369,0.7976578435987275,0.10207930207252502
2848,0.4325400760977567,1.0
3101,0.8781686878403924,1.0
3552,0.7460974882416065,0.5992564558982849
3388,0.7381241552618336,1.0
3770,0.8174787551431911,0.5512197613716125
3917,0.8331462164587441,1.0
2019,0.7873832806895658,1.0
2579,0.8588285525206213,1.0
2200,0.8554783243086547,1.0
3434,0.9215533013978597,1.0
3657,0.49427596554337516,0.5223821401596069
3906,0.5882431093041264,1.0
2979,0.5325635434765859,0.21461722254753113
2773,0.7859269162396122,0.7458645105361938
3413,0.7987809232363745,1.0
3778,0.8101282657628003,1.0
3212,0.7880906356835268,1.0
3733,0.9274443437551315,1.0
2997,0.7622272378789612,0.7058444023132324
3551,0.48436682749214477,0.3621581196784973
3522,0.8351686291298057,0.30562862753868103
3469,0.6383821104221837,0.6352655291557312
2847,0.9519865400085133,1.0
2320,0.9554190481722882,1.0
2011,0.6800327234256469,0.5182164311408997
2177,0.9490628164294739,1.0
2670,0.8335976009603792,1.0
3054,0.9333740050155241,1.0
3723,0.859821020877435,0.4491499066352844
3008,0.9286832724859178,1.0
2851,0.6525678959308968,0.514339029788971
3310,0.4311672596813662,1.0
3704,0.637580479273828,1.0
3564,0.6371136979706166,0.2748132646083832
3767,0.7961444674853598,1.0
3420,0.6598777174270419,0.5035000443458557
2052,0.6367861304436803,0.5751132369041443
3266,0.8036946193502921,1.0
3889,0.42622534372421567,0.02253001183271408
3732,0.8747625037005811,1.0
3975,0.843308430245417,1.0
3351,0.8484663437904362,0.6712402701377869
2810,0.6095026763549136,0.5920634269714355
2021,0.9050619807986344,1.0
3833,0.7869549473656047,1.0
3256,0.8918992103513841,0.5000683069229126
3690,0.8469633916074155,0.46565529704093933
3049,0.7333929223305301,0.6805729866027832
3373,0.8319673288948738,1.0
2500,0.9281688833427375,1.0
3390,0.7310434917321783,1.0
2768,0.9236919947181005,1.0
3058,0.9441485074802517,1.0
2792,0.7694635657739393,0.3886868357658386
2559,0.6768164548674674,1.0
3866,0.8698108660494833,1.0
2709,0.8052912804678599,1.0
2285,0.7653038729295872,0.22027717530727386
2443,0.847470539868701,1.0
2409,0.8557790625472597,0.6847395896911621
2618,0.9364384966195024,1.0
3367,0.9412548467695172,1.0
3380,0.7964059359289379,1.0
3474,0.6443153153926154,1.0
3508,0.780834442775485,1.0
3943,0.692744957890763,0.6608020067214966
2855,0.9005169746783516,0.3322094976902008
2593,0.8318669769829029,1.0
3812,0.8549420439338002,0.046028103679418564
2915,0.7483629058945754,1.0
3261,0.5628612568918382,0.5689195990562439
2275,0.9040221966322601,1.0
2456,0.8015416699686126,1.0
3827,0.5138819631779672,0.1871155947446823
2483,0.8959573868488879,1.0
3720,0.5645000980844841,0.3325002193450928
2633,0.5288547073774311,0.021488582715392113
2255,0.6060635556041098,0.17887771129608154
2547,0.762782971034271,1.0
2153,0.8472629137051814,0.025200186297297478
2993,0.7218100665636078,1.0
