ix,goal_cost,intv_cost
3701,0.782,0.3
3399,0.77,1.4
2005,0.764,5.6
3056,1.0,0.8
2666,0.788,7.5
2672,0.754,14.1
2065,0.754,0.7
3976,0.804,0.7
2776,0.77,1.5
2147,0.78,1.4
3530,0.756,1.7999999999999998
3599,0.776,1.1
3587,0.76,3.3
2832,0.768,1.3
2621,0.766,10.3
3070,0.756,2.3
3601,0.756,0.6
3174,0.758,1.0
3867,0.76,9.5
3157,0.754,2.8
2574,0.7639999985694885,1.0
2648,0.788,3.4
3854,0.79,1.5
3277,0.768,8.7
3830,0.764,1.4
2876,0.778,3.9
3607,0.786,6.1
2642,0.774,12.599999999999998
2177,0.758,0.7
2097,0.78,10.7
3223,0.756,5.5
3604,0.777999997138977,8.5
3009,0.7720000147819519,3.0
2389,0.788,0.1
2523,0.796,3.0
3379,0.7519999742507935,1.0
3170,0.788,1.1
3201,0.922,2.1
2838,0.78,1.4000000000000001
3862,0.802,1.2
2190,0.77,1.1
2470,0.772,3.3
3672,0.784,2.9
3953,0.772,3.5
3889,0.766,7.1
3021,0.77,2.4
2262,0.766,7.1
2758,0.752,5.0
2593,0.78,1.1
2242,0.754,1.7
2884,0.764,6.699999999999999
2438,0.766,3.0
3164,0.756,0.4
3439,0.768,0.7
3365,0.758,6.300000000000001
2745,0.772,6.1000000000000005
3237,0.776,5.4
2051,0.8,0.7
3167,0.798,1.7999999999999998
2183,0.768,4.800000000000001
3552,0.778,1.5
3204,0.79,2.5
3052,0.8,6.2
3063,0.816,3.6
2251,0.79,3.1
3114,0.822,0.7
3079,0.954,0.1
3051,0.802,0.9
2882,0.758,3.5
3447,0.766,6.6
2612,0.77,3.8
2343,0.76,1.2
3794,0.7540000081062317,9.5
2332,0.758,7.5
3806,0.77,6.3
2679,0.768,4.9
3540,0.754,9.7
3829,0.77,6.2
2520,0.782,5.6
2829,0.768,4.800000000000001
2248,0.772,3.3
3180,0.814,0.1
3066,0.77,6.799999999999999
3916,0.764,2.0
3375,0.776,2.0
3753,0.802,3.9000000000000004
2979,0.764,2.4
3301,0.756,3.1
3452,0.7860000133514404,1.0
3112,0.808,1.9
2662,0.792,0.7
2328,0.754,2.2
2046,0.756,3.0
2723,0.782,6.5
3772,0.87,1.4
3348,0.754,3.8
2370,0.756,0.4
2850,0.808,2.2
2378,0.756,5.9
2060,0.874,0.1
2395,0.852,0.8
2348,0.756,3.8
2131,0.774,3.6
3260,0.764,2.1
2736,0.752,2.1999999999999997
3502,0.776,1.6
3765,0.784,3.1
2532,0.788,0.5
3948,0.76,5.7
3855,0.754,1.9000000000000001
3363,0.768,1.8
2996,0.77,5.5
2050,0.784,4.5
3841,0.784,3.6
3480,0.79,6.1
3538,0.78,1.5
2985,0.766,9.0
2316,0.76,10.2
2959,0.802,3.3
2598,0.9,5.0
2687,0.768,3.7
3510,0.76,1.7
3290,0.772,10.4
2551,0.822,1.4
3323,0.76,3.3
2615,0.7960000038146973,0.5
3320,0.772,4.2
2772,0.794,1.4
2963,0.756,7.800000000000001
3326,0.81,0.7
2208,0.762,2.3
2468,0.786,1.3
3870,0.78,8.3
3045,0.7559999823570251,11.5
3385,0.826,0.1
3265,0.768,0.9
3366,0.812,1.7000000000000002
3369,0.758,6.5
3166,0.806,1.0
2654,0.76,2.5
3034,0.766,5.4
3254,0.796,1.7
3679,0.766,5.5
3939,0.776,1.6
2334,0.786,0.1
2031,0.764,2.8
2951,0.84,1.4
2259,0.782,5.3
3594,0.8,1.4
3692,0.754,2.8
2282,0.776,1.4
2586,0.754,2.8
2926,0.754,13.0
2329,0.81,5.5
2013,0.774,0.6
2600,0.756,3.3000000000000003
2432,0.774,0.1
2777,0.8199999928474426,1.0
3219,0.79,0.9
2326,0.768,7.0
3681,0.77,6.4
3961,0.808,0.9
3108,0.76,12.6
3636,0.76,7.200000000000001
3055,0.8640000224113464,1.5
3651,0.86,2.4
2856,0.802,4.300000000000001
3796,0.76,6.700000000000001
3566,0.782,4.1000000000000005
3884,0.778,3.9
3649,0.788,0.3
3769,0.792,1.6
2256,0.7860000133514404,1.0
2269,0.754,1.7999999999999998
3839,0.758,9.6
2286,0.772,4.8
3641,0.758,9.299999999999999
2494,0.798,0.2
2488,0.784,5.4
2938,0.762,0.6
2806,0.764,3.3
3319,0.754,4.4
2307,0.776,2.3
2944,0.77,4.5
3486,0.76,1.4
3028,0.864,0.1
2414,0.752,1.6
3702,0.752,6.9
2820,0.762,9.700000000000001
3974,0.754,8.3
2700,0.834,1.0
2646,0.766,3.7
2303,0.782,0.1
2638,0.752,7.199999999999999
3150,0.762,0.2
2406,0.752,3.5
2267,0.82,0.1
2974,0.794,1.6
3337,0.754,1.7
2171,0.76,7.800000000000001
