,x1,x2,x3
3701,0.47370818,-0.20436534,0.3631363
3399,-0.17511414,0.737019,0.6943694
2005,0.33828127,0.21525817,0.55195385
3056,0.45306242,0.8385314,1.329764
2666,0.38722175,0.047294974,0.6525765
2672,-0.15341607,0.26160526,0.9936638
2065,0.49509862,0.62528044,1.0398335
3976,0.47219065,0.6101207,1.1005596
2776,-0.41095844,0.8426405,0.6738396
2147,-0.628189,1.2144291,0.5323601
3530,0.6402074,-0.18120584,0.616695
3599,0.50393677,0.61568224,1.2320132
3587,1.0234993,0.16183877,-0.05290544
2832,0.5245588,0.39502138,0.8762031
2621,0.4975563,0.028587341,0.672641
3070,0.433189,0.9681945,0.38480335
3601,0.46048674,0.002714306,0.61788785
3174,0.10833438,0.4713544,0.61159086
3867,0.11259584,0.5184258,0.47198638
3157,0.6441797,1.0451581,0.20912889
2574,0.49398232,-0.20851815,0.46548676
2648,0.18481281,0.47515965,0.5387665
3854,0.45874608,0.9861424,1.6672385
3277,-0.33577007,0.5903452,0.80737793
3830,-0.04129679,0.39027637,0.7693186
2876,0.103454806,0.46527994,1.200036
3607,-0.102404594,0.73362815,0.5250348
2642,0.60407406,-0.39907104,0.8397318
2177,-0.030774713,0.48354012,0.29575998
2097,0.13691501,0.55757314,0.3013092
3223,0.23384109,-0.03172431,0.81485784
3604,-0.005874276,-0.76344395,1.8310752
3009,0.7833448,0.53280735,-0.07410824
2389,0.52144706,-0.98738396,-0.5395868
2523,0.5725297,1.1047497,0.38521132
3379,0.44937438,1.0960982,1.6508614
3170,-0.3398575,0.93702686,0.6070712
3201,0.92066455,1.5758904,2.5425642
2838,-0.3497358,1.0275474,0.6832311
3862,0.559013,0.67440504,1.3429219
2190,0.46752754,0.6537886,0.87932205
2470,0.536872,-1.2181603,0.4883891
3672,0.3592315,1.3737371,0.4683951
3953,0.43258706,-1.0125235,0.6314457
3889,-0.25230336,0.9031469,0.4108602
3021,0.35230908,-0.40358046,0.6442353
2262,0.8340578,-0.45624843,0.7539695
2758,0.10667835,0.19985452,0.72039133
2593,0.49033436,0.16875803,0.7307339
2242,0.08641565,0.5237389,0.58611524
2884,0.43265262,-0.8933977,0.5268405
2438,-0.063667215,1.153547,0.04138875
3164,0.3822864,0.23498105,0.57553756
3439,0.46700796,-0.83107805,-0.38424584
3365,0.6129415,0.08082209,0.29899135
2745,0.009368395,0.3315934,0.7896138
3237,0.22731666,0.2860484,0.535912
2051,-0.1272425,0.7721761,0.71863675
3167,0.8488532,0.9128157,-0.13684753
2183,0.027353626,0.37448955,0.695122
3552,0.17946322,0.47569165,0.48511416
3204,0.25957596,0.3415909,0.569805
3052,0.79409206,-0.32968396,0.6024772
3063,0.6115039,1.463103,0.26987797
2251,0.25159237,0.1490119,0.7487221
3114,0.65510595,0.1819103,0.9163301
3079,1.1157557,-0.98721445,0.044507705
3051,0.5335532,0.41423273,1.1358833
2882,0.72562826,0.59417117,-0.26998895
3447,0.70720315,-0.2055085,0.542816
2612,0.65315086,-0.057163,0.55615014
2343,0.43043333,0.53752,1.019256
3794,-0.5069401,2.283153,-0.65821075
2332,-0.08735788,0.6394573,0.53827244
3806,0.2880263,-0.19689177,0.9343443
2679,0.59266275,-0.20795259,0.68250906
3540,0.32551363,-0.016157055,0.84775704
3829,0.4763322,1.303157,0.52368397
2520,0.03640286,0.24939242,0.8536581
2829,-1.1432469,0.82756966,1.3631732
2248,0.7586422,0.6523605,-0.13060693
3180,0.50362116,-0.754489,-0.2043099
3066,2.1767123,-0.5901692,-0.624603
3916,0.37698904,-1.4097763,0.60942054
3375,0.38287926,1.105408,1.4515054
3753,0.9532956,-0.22008348,-0.49728137
2979,1.5669343,1.2430298,-1.7295169
3301,0.47707927,1.2184654,0.27304718
3452,0.53586525,0.98540056,1.6577678
3112,0.49905348,-0.0018396974,0.4325915
2662,0.5229705,-0.42807186,0.18993142
2328,0.6634232,-0.16026776,0.60587335
2046,-0.10789396,0.695376,0.6704823
2723,0.29457256,0.408027,0.8578352
3772,0.71991545,1.1693397,1.7928224
3348,0.2872679,-0.22621927,0.92319256
2370,0.4734003,-0.29747802,0.26971677
2850,0.65389293,-0.066444024,0.74216604
2378,0.12671424,0.38664111,0.644552
2060,0.74813145,-0.9396067,-0.15838921
2395,0.6345293,0.5899197,1.4786376
2348,0.16863003,0.32875443,0.6267966
2131,0.5474185,-0.43445736,0.28404188
3260,0.33277205,-0.5650307,0.6922949
2736,0.46365863,-0.33756667,0.9334798
3502,0.538288,0.9600616,0.52782035
3765,0.36845028,0.21415855,0.65917754
2532,0.4403724,-0.14236504,0.3231354
3948,0.2407731,0.07157922,0.6243882
3855,0.4651731,-1.703396,0.34879988
3363,0.52495706,1.0327427,0.21219496
2996,0.3731143,0.18523136,0.55481225
2050,0.1883381,0.3666306,0.63147336
3841,0.4554051,0.09120655,0.52732724
3480,0.5954635,-0.38301533,0.2931398
3538,0.8852703,1.422195,-0.49348876
2985,-0.019975852,0.42063057,0.67990035
2316,-0.11266656,0.28218356,0.8651118
2959,0.4649117,0.7997054,0.6731664
2598,0.7254672,1.231232,-0.5248065
2687,0.58210534,1.1892259,0.06936254
3510,0.43150324,1.1605659,1.5642312
3290,0.97845113,0.94157934,-0.86630124
2551,0.89022607,0.009739399,0.168391
3323,0.77656734,0.3762981,-0.19621773
2615,0.49633482,0.109047264,0.5951813
3320,0.11990395,0.40774712,0.55788755
2772,0.47576305,0.58049536,0.92751056
2963,0.5697365,-0.39494753,0.84083194
3326,0.024303447,0.6408888,0.62915766
2208,0.45795858,-0.038875323,0.663922
2468,0.62521356,0.0503093,0.58442307
3870,0.23146911,0.36290392,0.4497707
3045,0.44578004,0.21582651,0.3073821
3385,0.58359486,-1.4839106,-1.1670938
3265,0.46528396,0.53260434,0.962119
3366,-0.18863554,0.8745353,0.70874184
3369,1.7672102,1.4701332,-2.2080674
3166,0.33022532,0.34812585,0.82462883
2654,0.03227402,0.5339468,0.5793955
3034,0.3826271,-0.5137427,0.50553185
3254,-0.013675809,0.54698926,0.6262347
3679,0.044963896,0.18083969,0.91080654
3939,0.56309927,0.45830795,1.266476
2334,0.5140462,-0.6995381,-0.10069293
2031,0.8209391,0.14918691,-0.13905513
2951,0.6959162,0.3862239,0.32165053
2259,0.42180794,-0.02864176,0.3561771
3594,0.4788211,0.15129319,0.5469338
3692,-0.12906292,0.39095742,0.85175997
2282,0.4897453,-0.23003551,0.11569777
2586,0.53342474,1.0394311,0.22171953
2926,1.0394735,-0.48388457,0.5229325
2329,1.0512677,2.4391985,-0.4297484
2013,0.48048306,-0.40077317,-0.05094962
2600,1.7731267,-1.2232542,0.7417174
2432,0.47085184,-0.6924369,-0.03795661
2777,0.65619516,0.5548342,1.290461
3219,0.53088737,1.0542743,1.7099396
2326,-0.16196284,0.68595564,0.54669
3681,0.10839486,0.4253587,0.45270318
3961,0.5380442,0.5182744,0.9736224
3108,0.1758087,-0.053990364,0.93226784
3636,-0.2977151,1.8091326,-0.46182972
3055,0.68458045,0.52433884,1.2485776
3651,0.012638567,-1.1661328,0.82184666
2856,0.9461373,0.91693586,-0.27335602
3796,-0.15453354,-0.070966996,1.3163555
3566,0.037569333,0.5399226,0.5472785
3884,-0.22058663,0.76341015,0.634599
3649,0.5103861,0.01853782,0.57071126
3769,0.76707155,0.27280793,0.043763172
2256,0.55490816,0.029310226,0.58056134
2269,-0.33601105,0.76789856,0.79374915
3839,0.47045544,1.0391738,-0.5870655
2286,0.7245126,-0.3949996,0.7568388
3641,-0.0488744,0.18411121,0.94882214
2494,0.5585172,-0.76608455,-0.13007352
2488,0.8063556,2.352541,-0.1236763
2938,0.4904326,0.41401902,0.6662495
2806,-0.4814859,1.0375465,0.5871234
3319,0.0015997887,0.36677107,0.64281064
2307,0.49278992,0.47122,0.28996962
2944,0.15570687,0.095187664,0.79409206
3486,0.21350464,0.38724896,0.7049437
3028,0.6605765,-1.0510492,-0.36488992
