,x1,x2,x3
3507,0.1,0.2,2.1
3243,0.1,0.1,4.2
2770,0.0,0.1,1.5
2442,-0.1,0.0,1.3
2710,-0.0,-0.1,2.8
2626,0.0,-0.0,4.8
2514,0.0,0.0,0.7
2945,-0.0,0.2,2.1
3981,-0.0,0.8,3.6
2785,0.1,0.1,1.1
2845,-0.0,0.0,0.8
3706,0.1,0.0,0.5
3760,-0.0,0.0,4.7
3727,1.8,0.9,5.1
3922,-0.0,0.1,2.1
2233,-0.0,-0.0,0.1
3264,0.0,-0.0,1.2
2813,0.1,0.1,3.6
2516,0.0,0.0,0.7
3142,0.0,-0.0,1.1
3033,0.0,-0.0,2.8
3415,0.2,0.1,3.2
2309,0.1,0.1,1.1
2713,0.1,0.1,5.2
2127,-0.0,0.1,2.3
2632,-0.0,-0.1,2.5
2900,0.0,0.2,2.6
3870,-0.0,-0.0,0.9
2640,0.2,0.2,3.2
3019,0.5,0.1,4.0
2810,-0.1,-0.0,0.1
3097,0.0,0.0,2.9
2528,0.0,-0.0,0.3
3906,-0.0,0.0,3.9
2545,0.0,0.0,0.1
3656,0.0,0.0,0.6
3022,0.0,-0.0,0.1
3526,0.0,-0.0,1.5
2566,-0.0,0.2,1.7
2517,0.0,-0.0,3.9
3057,-0.0,-0.0,3.1
3950,-0.0,-0.0,2.5
3212,-0.1,0.3,2.4
3763,0.0,0.0,3.1
3888,-0.0,0.0,2.1
2008,0.0,0.0,0.5
3102,0.0,0.1,2.8
3873,-0.0,0.0,0.9
3289,0.1,-0.0,0.8
3175,-0.1,0.5,3.6
3652,0.0,-0.0,2.5
3581,-0.0,0.8,1.9
2206,0.1,0.3,2.8
2841,0.0,-0.0,1.9
2932,0.0,-0.0,1.7
2575,0.0,0.0,2.6
2916,0.0,0.0,2.7
2543,0.0,0.2,2.3
2908,0.2,0.1,3.1
3346,0.9,0.1,4.6
3826,0.0,0.0,1.3
2929,0.0,0.6,2.1
3801,0.1,0.0,2.2
2446,-0.0,0.2,4.7
2921,-0.0,0.5,3.4
3171,0.1,0.1,5.2
3296,0.0,0.1,2.6
2865,0.0,0.4,2.0
3734,0.0,0.0,2.1
2491,-0.0,0.0,3.4
3642,-0.0,-0.0,3.9
3299,0.1,0.0,3.6
3098,0.0,0.1,0.0
2612,-0.0,0.0,2.1
2676,0.0,0.0,1.9
3939,-0.0,0.2,0.7
3412,0.0,0.1,1.7
3153,-0.0,0.0,1.5
3684,0.0,0.3,0.9
2963,0.0,0.1,4.2
3292,0.0,0.1,2.4
2205,0.0,-0.0,4.1
2784,0.0,0.1,3.7
3850,-0.0,0.2,1.9
3636,-0.0,0.1,3.5
3177,0.1,0.6,7.6
2367,0.0,-0.0,0.2
2104,-0.0,0.1,1.4
2527,0.1,1.2,7.7
2112,0.6,0.0,5.2
2075,0.0,0.4,1.8
2332,0.1,0.2,2.1
2355,0.0,-0.0,3.4
2519,-0.1,0.0,0.1
3728,0.1,0.1,1.1
2232,0.0,0.1,1.1
3298,0.0,-0.0,0.2
3614,-0.0,0.0,1.9
3130,-0.0,0.0,1.7
2072,0.2,0.7,7.1
3168,0.0,0.0,1.3
2280,-0.0,-0.0,1.4
2633,0.1,0.0,1.9
3926,0.0,-0.0,1.1
3043,-0.0,0.0,4.2
