,x1,x2,x3
2532,0.6,0.0,-0.0
3163,2.0,4.7,6.6
3314,0.8,-0.0,0.0
2994,0.8,3.7,6.2
2250,2.4,0.0,2.4
2097,2.1,-0.0,3.1
3728,0.7,-0.0,-0.0
3433,1.5,4.2,5.6
3132,1.8,1.4,3.1
3019,1.8,0.0,3.4
2523,1.4,1.4,3.1
3542,0.6,0.0,0.0
2279,0.7,0.0,-0.0
3358,0.9,0.0,-0.0
3917,0.6,1.8,1.8
3430,0.9,0.2,1.3
3299,0.6,-0.0,-0.0
3233,2.2,2.8,5.7
2549,-0.0,1.0,0.0
3823,1.6,-0.0,1.5
3573,0.7,0.0,0.0
3327,1.0,1.0,2.3
3856,0.1,3.0,3.1
3341,1.8,-0.0,0.0
2971,1.7,0.0,2.3
2793,2.6,-0.0,4.7
2695,0.6,0.9,1.9
2311,1.3,3.1,4.7
3928,0.6,0.0,0.0
3095,0.4,0.9,1.4
3791,1.0,0.0,-0.0
2185,1.5,0.0,0.0
2814,0.1,1.6,-0.0
2122,2.2,0.0,2.2
3878,0.6,-0.0,-0.0
3285,-0.0,1.9,-0.0
2702,1.8,2.1,3.8
2524,1.3,2.1,-0.0
3475,0.7,0.0,0.0
3249,3.0,3.3,6.7
2846,2.4,-0.0,5.1
3559,0.4,2.1,6.2
2663,2.6,2.2,-0.0
2707,0.3,1.3,0.0
2374,2.0,-0.0,0.0
2594,2.3,-0.0,4.9
3015,2.8,3.1,6.0
2559,1.8,-0.0,3.6
3966,1.3,-0.0,1.1
3127,0.1,2.3,2.6
3862,0.1,1.3,1.3
2434,0.5,-0.0,-0.0
2496,0.9,0.5,1.8
3669,1.1,0.0,-0.0
2611,0.5,2.8,0.0
3110,1.7,0.0,2.4
3821,1.3,0.0,-0.0
3511,0.9,0.0,6.4
2298,1.1,0.0,0.0
2494,1.3,0.0,0.0
2327,0.6,3.2,-0.0
3423,0.7,1.1,2.3
2620,1.0,-0.0,1.3
3005,0.1,1.8,-0.0
3537,0.3,2.1,2.1
2265,1.3,-0.0,-0.0
2292,1.4,2.0,-0.0
2472,1.7,0.0,2.0
3563,3.1,1.4,6.2
3257,0.1,1.3,1.8
3131,0.0,1.3,0.0
2179,1.9,4.2,6.1
3029,0.1,2.1,-0.0
3617,0.2,0.6,1.3
3623,0.3,1.0,2.1
3279,1.1,-0.0,-0.0
2146,1.5,-0.0,3.0
2376,2.3,3.6,6.7
3561,1.3,-0.0,4.0
2951,0.1,0.5,1.3
2075,0.7,0.0,-0.0
2506,0.6,-0.0,0.0
2477,0.3,0.8,-0.0
2835,2.3,4.2,6.3
3124,0.7,-0.0,-0.0
2182,3.1,2.1,5.6
2385,0.5,2.1,3.1
3508,1.3,-0.0,2.0
3420,1.3,2.1,3.3
