,h_post,h_post_individualized
2532,0.865218717625479,0.8779029846191406
3163,0.8568704846175913,0.8646544814109802
3314,0.8538423492160446,0.8519624471664429
2994,0.9245478552865533,0.8505346179008484
2250,0.6612443059916624,0.8609398007392883
2097,0.8904585655703633,0.9342352747917175
3728,0.8831419921166633,0.8974204063415527
3433,0.8625991897208399,0.8705580830574036
3132,0.8418451912692801,0.8676378130912781
3019,0.8433493492513742,0.8698239922523499
2523,0.8786171403155744,0.8692986965179443
3542,0.8823924518679952,0.8803147077560425
2279,0.8549584455818745,0.8668390512466431
3358,0.9054798014154343,0.9033164978027344
3917,0.788913060342465,0.8571189641952515
3430,0.8127726546299141,0.8218227624893188
3299,0.9074217777687988,0.9125392436981201
3233,0.8664209867608318,0.8470345139503479
2549,0.8440951304214814,0.8623788356781006
3823,0.6953255075404995,0.8386595249176025
3573,0.9055877228886344,0.9122306704521179
3327,0.8527967212984783,0.8461271524429321
3856,0.8562325791199398,0.8448449969291687
3341,0.8470778458812953,0.8657709360122681
2971,0.788314093456446,0.8642991781234741
2793,0.9076251941023925,0.925387978553772
2695,0.8686657379591496,0.8590737581253052
2311,0.8616398025278103,0.8533669114112854
3928,0.8965745645652925,0.9061813950538635
3095,0.8541534708393751,0.8552252054214478
3791,0.940811015183561,0.9455324411392212
2185,0.8616233090599862,0.8633323907852173
2814,0.8391645021130598,0.8557582497596741
2122,0.6424213661784534,0.8457927703857422
3878,0.888686227156807,0.8954153060913086
3285,0.8644257251143946,0.8778494000434875
2702,0.8366357452672551,0.8535187244415283
2524,0.84680642841348,0.8540950417518616
3475,0.9009248342184657,0.9117805361747742
3249,0.8766672773117231,0.8698622584342957
2846,0.832807355715204,0.8297281265258789
3559,0.9670119271080112,0.8521057367324829
2663,0.8494414515391077,0.8649012446403503
2707,0.8127924154301596,0.8288152813911438
2374,0.8727361187703127,0.8865827322006226
2594,0.8441002319011014,0.8531455397605896
3015,0.8448927651147444,0.8532165884971619
2559,0.8505253058905078,0.858779788017273
3966,0.777252814747677,0.8784854412078857
3127,0.8345845722367865,0.8367644548416138
3862,0.8256662354698269,0.8364826440811157
2434,0.8642895090209459,0.8634812235832214
2496,0.8581714080102074,0.8519938588142395
3669,0.863928066482568,0.8646807074546814
2611,0.858904148858275,0.8638781905174255
3110,0.7426015037525469,0.8365890979766846
3821,0.8785012805099564,0.8878481984138489
3511,0.9733349920499912,0.8525853157043457
2298,0.8530625436013952,0.8687050342559814
2494,0.8686481975657899,0.8725844621658325
2327,0.8453644323195567,0.8518576622009277
3423,0.8704681763062686,0.8602105379104614
2620,0.8226470494572063,0.8731911182403564
3005,0.8357745770774291,0.8365460634231567
3537,0.8312390199715164,0.853926956653595
2265,0.883116526275209,0.8812443614006042
2292,0.8729079778516174,0.878200888633728
2472,0.7415146106272942,0.8596215844154358
3563,0.9125214763742889,0.8550028204917908
3257,0.8604614997350155,0.8450829982757568
3131,0.8606132852452075,0.8604688048362732
2179,0.8494988870225758,0.8469247221946716
3029,0.8796760519735484,0.888558566570282
3617,0.8651191948033167,0.8588416576385498
3623,0.8890898045213061,0.8661937117576599
3279,0.8868311072074494,0.8816462755203247
2146,0.8408251631122309,0.8536937236785889
2376,0.8827468937364363,0.8508548140525818
3561,0.9103103852775134,0.8585965037345886
2951,0.8872427585975123,0.8636718392372131
2075,0.8858098924567932,0.9052557945251465
2506,0.8861548068553203,0.8948453664779663
2477,0.8409158359332989,0.8543828725814819
2835,0.8481761488769288,0.8533526062965393
3124,0.8917476253496757,0.898626446723938
2182,0.8691059821787532,0.8636642098426819
2385,0.8842690397505606,0.8535596132278442
3508,0.8097795548057954,0.860394299030304
3420,0.8394559050652466,0.8534807562828064
2794,0.8695967047650801,0.874275267124176
2200,0.8212419807298402,0.865638256072998
2958,0.8679834080863766,0.8798227906227112
2089,0.7993842148920726,0.848941445350647
2098,0.8673109584630738,0.8741582632064819
2094,0.8754019798714041,0.8792760372161865
3949,0.8448005314898522,0.847393274307251
2514,0.8228113084164171,0.8547741174697876
2831,0.8588013944252816,0.8622475266456604
2926,0.859827899568823,0.874725341796875
2391,0.8871698121445463,0.8957861065864563
3083,0.8533467312206552,0.8661994338035583
3388,0.6689212841742367,0.8654043674468994
2767,0.8501337732170557,0.8545224070549011
2221,0.9195430166209206,0.9249141812324524
3638,0.889736918370776,0.8511679172515869
2588,0.8860814054449255,0.8846396803855896
2413,0.8825386229886818,0.895362377166748
2955,0.7618948722264899,0.8791714906692505
2028,0.8449314892260648,0.8597403764724731
3277,0.8586368569405518,0.8651256561279297
3205,0.8846699578415204,0.8612151145935059
3455,0.8596476456663596,0.8569275736808777
2493,0.8630540939556762,0.8679880499839783
3047,0.8744046548122797,0.8928365111351013
3586,0.860081679043471,0.8641252517700195
3115,0.8697974280642656,0.862705647945404
2628,0.8322651476857317,0.8693203926086426
3105,0.8482155570556886,0.8356910943984985
3983,0.8345692122988303,0.8498086929321289
2140,0.8961422158804536,0.8902597427368164
3575,0.9242139711540294,0.9296160340309143
3063,0.8757775835848469,0.8858084678649902
2112,0.8664001283665704,0.8721864223480225
3584,0.8777577685990776,0.8700177073478699
3525,0.8851867539218222,0.8980094790458679
2210,0.8562136678742757,0.8640697002410889
3555,0.8429677659851955,0.8604782223701477
3673,0.8459394954687043,0.8456331491470337
3637,0.8606477000690854,0.8633385896682739
3939,0.8625348833211033,0.8595234155654907
3741,0.8751460463306769,0.8809612989425659
3886,0.9597255582763539,0.9600628614425659
2319,0.8694663441029785,0.8751577734947205
3996,0.9313823389450132,0.844709038734436
2753,0.8439188044996184,0.8530967831611633
2630,0.899687888266932,0.8469060063362122
2979,0.8458632467843247,0.848263144493103
3324,0.8448683334008251,0.8454992175102234
3280,0.8747215523168992,0.8824920058250427
3379,0.8787832997938557,0.8654341101646423
3353,0.8719485559862322,0.8644194602966309
2589,0.783637182173367,0.8361929059028625
3527,0.9165923996396386,0.9264017343521118
2750,0.7915863581830186,0.8719106316566467
2618,0.8588988367115014,0.850126326084137
3080,0.543218060902826,0.8080040216445923
3556,0.7747855505736357,0.856482207775116
3675,0.5288956085941754,0.861842691898346
2552,0.7615548205663885,0.8473294973373413
3684,0.8868380112069458,0.8684833645820618
2009,0.8638137726587637,0.8552791476249695
3596,0.8258664461726744,0.8431030511856079
3079,0.8708881952896907,0.8711050152778625
3639,0.7994388891129472,0.8671361804008484
3323,0.8472905505330957,0.8425701856613159
2083,0.797486416274843,0.8657612800598145
2488,0.8656340363370169,0.876839816570282
2333,0.8801050195674097,0.8935008645057678
3621,0.8484029745189191,0.84318608045578
2551,0.866725125259903,0.8663398027420044
3646,0.8225570236773274,0.853020191192627
3145,0.8819012378480433,0.8729020357131958
3558,0.8169810207535847,0.8594006299972534
3252,0.8466420007770811,0.8528059720993042
3938,0.8749560957351901,0.8488907217979431
2880,0.8675786539283332,0.845635712146759
3271,0.7828872872982261,0.8585546016693115
3078,0.8724111651960439,0.855060338973999
3092,0.8695027651729068,0.8526973724365234
2230,0.8790427234887921,0.8542200326919556
3121,0.8693027131469581,0.867855429649353
3897,0.8595410974950043,0.8505567312240601
2675,0.8595009805849775,0.8619186878204346
2051,0.8102662174438324,0.8579282760620117
2897,0.8426730915969899,0.8598905205726624
3503,0.8726290087140378,0.8441792726516724
3689,0.8285757134612524,0.8387162685394287
3076,0.8402832896796183,0.860677182674408
3215,0.8642324180167348,0.8458598852157593
3212,0.8469304602767607,0.8585307598114014
2531,0.8475320410532892,0.8432930707931519
3877,0.9586244330950741,0.8607632517814636
3190,0.8547271874754748,0.8710479140281677
3307,0.8527798895089819,0.8603569865226746
2586,0.9133506412387276,0.9153454303741455
2920,0.5457764425086298,0.8444154262542725
3651,0.8679178276319248,0.8587175011634827
3347,0.852607289186836,0.8602632284164429
3842,0.8335232429397763,0.8537523150444031
3478,0.8457306939814093,0.847373366355896
3992,0.8901411676680874,0.8614378571510315
2382,0.8462393530266734,0.8645975589752197
3987,0.793712808799426,0.8193088173866272
2834,0.9278844890590158,0.8715793490409851
3108,0.8653133495865939,0.881317675113678
2353,0.8542458723788451,0.8481881618499756
3858,0.8493664042920257,0.8584263920783997
2309,0.8094653964044609,0.8758453130722046
2131,0.8066238837683264,0.8429155349731445
3524,0.8669166673700229,0.8667352795600891
