,x1,x2,x3
3244,0.7,0.0,2.3
3941,1.9,3.0,5.1
2007,1.1,0.0,1.3
3971,2.5,1.7,4.2
2956,0.1,0.0,0.0
2688,0.2,0.1,1.0
2262,0.9,3.1,4.5
2268,0.5,0.5,0.0
3716,1.4,-0.0,3.9
2655,1.1,-0.0,0.1
3937,1.2,0.0,0.0
2850,0.4,1.3,0.0
3375,0.9,2.3,-0.0
2704,0.5,-0.0,1.8
3660,1.1,-0.0,0.0
3156,1.3,1.3,0.0
3685,0.6,1.9,2.6
3794,1.4,2.1,0.0
3147,2.2,0.0,1.7
3492,1.0,1.4,2.8
2271,0.7,0.0,-0.0
2899,0.9,2.8,3.8
3918,0.8,0.0,0.0
3670,1.3,1.8,-0.0
3260,0.6,1.9,0.0
2716,0.1,1.4,1.4
2122,1.1,1.9,0.0
3418,2.5,-0.0,3.5
2296,1.5,3.3,5.0
2597,2.5,-0.0,2.4
2883,0.7,0.0,-0.0
2610,1.0,0.0,1.0
3748,0.6,0.0,0.0
2871,1.2,0.0,-0.0
2067,-0.0,2.1,3.9
3689,1.3,3.8,4.9
3773,0.5,-0.0,0.0
3759,1.3,0.7,1.9
3167,1.6,2.5,4.2
2739,1.9,0.0,4.2
2867,0.3,2.4,3.1
3059,0.7,0.1,1.4
3041,0.1,0.0,0.0
2410,0.1,1.0,1.4
2394,0.3,3.6,3.8
3005,1.1,0.0,1.7
2905,0.2,0.0,-0.0
2591,1.3,0.5,0.0
2498,0.3,1.3,0.1
2267,1.0,1.3,-0.0
3545,0.5,-0.0,-0.0
2357,2.9,0.0,3.3
2491,1.4,-0.0,0.0
2594,1.4,0.2,2.3
3275,1.3,2.1,0.0
3026,1.7,-0.0,-0.0
2516,0.3,0.0,1.4
2846,3.1,-0.0,-0.1
2996,1.2,1.9,4.1
2318,2.9,-0.0,3.3
2995,0.2,0.8,1.0
2492,0.6,1.0,-0.0
3489,0.9,0.8,0.0
3111,0.4,0.0,0.0
2475,0.3,-0.0,0.8
2510,1.6,-0.0,0.0
2790,0.2,-0.0,1.3
2277,1.1,2.3,3.1
2201,0.6,0.0,0.2
2461,1.1,0.0,0.0
2772,0.2,2.7,2.7
3797,1.6,2.4,3.6
3657,0.8,1.2,2.8
3336,1.3,0.0,2.1
3822,1.4,3.2,4.7
3467,0.3,2.5,-0.0
3526,0.2,-0.0,0.9
2919,0.1,2.8,2.6
3604,0.4,1.8,0.0
3647,2.7,0.0,4.1
2080,0.2,-0.0,1.4
3643,1.0,0.4,0.0
2330,0.4,1.8,3.6
2891,1.3,-0.0,0.0
2316,1.5,2.8,5.1
2169,1.4,3.1,4.7
2124,0.4,0.0,-0.0
2776,0.6,1.3,2.6
3885,1.0,0.3,1.4
3197,0.5,2.5,3.1
3178,0.1,2.6,2.9
3044,0.1,-0.0,1.1
3345,1.5,0.0,2.7
3083,0.3,2.4,0.0
3457,1.0,2.7,2.8
2523,0.8,1.1,1.9
3088,1.4,0.0,-0.0
3839,0.9,2.8,3.9
3231,1.3,-0.0,2.0
3672,0.7,0.0,1.4
3292,0.6,0.1,0.4
2585,0.3,0.1,1.1
3991,0.7,-0.0,-0.0
3557,1.4,0.4,-0.0
3268,1.9,0.1,2.1
2478,0.9,1.6,2.7
2221,0.3,0.3,0.7
3537,0.9,2.6,0.0
3279,1.5,1.3,3.0
2059,1.5,1.2,0.0
2193,2.2,0.3,0.0
2530,1.1,2.9,4.0
2274,-0.0,1.9,-0.0
3360,0.1,0.8,0.0
2767,1.3,0.0,0.0
3003,1.1,-0.0,0.0
2749,0.7,0.0,0.0
3940,0.5,-0.0,1.3
2167,0.0,1.8,0.0
3341,1.4,1.5,2.8
2001,1.4,2.0,0.0
2835,0.5,1.0,0.0
2611,-0.0,2.0,1.5
3301,1.1,1.1,0.0
3550,0.4,0.1,2.1
3098,3.2,2.2,5.6
2948,0.5,0.2,-0.0
2808,1.9,0.0,1.8
3497,0.6,-0.0,0.0
3738,0.4,1.0,1.8
3010,1.3,0.2,1.4
3276,1.6,0.0,1.4
3782,0.1,3.1,0.0
2021,2.0,4.2,-0.0
3086,1.0,-0.0,3.0
2333,1.2,0.0,0.0
2517,1.4,0.0,-0.0
3544,1.1,0.7,1.7
3376,1.4,0.0,-0.0
3795,0.6,0.0,0.8
3120,0.1,-0.0,0.0
2177,1.0,0.5,0.0
2602,1.2,1.8,3.1
3092,1.2,0.0,-0.0
3719,2.0,-0.0,-0.0
3583,1.3,-0.0,4.0
3414,1.1,-0.0,0.0
3001,0.9,3.1,5.4
2299,2.4,0.0,2.7
2173,0.7,-0.0,0.0
2054,0.4,-0.0,0.0
3750,1.6,1.0,2.6
3135,0.1,2.0,2.8
3988,1.9,1.0,-0.0
3141,0.9,-0.0,2.3
3560,0.3,1.2,-0.0
3052,2.1,1.7,3.9
3858,0.7,0.7,-0.0
2325,1.5,0.0,3.0
2081,1.8,0.0,3.8
3827,0.1,0.5,0.8
2966,1.2,0.0,1.5
2181,0.1,1.9,0.0
3383,0.5,-0.0,2.1
2698,0.6,-0.0,-0.0
2033,0.2,0.5,-0.0
3644,2.0,0.0,-0.0
2051,0.4,0.3,-0.0
3152,1.2,0.0,2.5
2908,0.7,1.0,-0.0
3606,1.3,2.3,1.9
2632,-0.0,2.0,0.0
3898,1.6,-0.0,-0.0
3177,0.6,0.1,1.2
2494,0.8,0.8,1.6
2386,0.7,1.4,2.7
3019,0.1,0.3,1.3
3655,2.0,-0.0,3.1
2140,0.2,1.9,0.0
3100,0.7,-0.0,0.0
3358,-0.0,0.5,-0.0
2338,1.2,0.0,0.0
2524,1.6,-0.0,2.7
2972,2.8,0.0,1.1
2617,0.7,0.2,0.0
3637,0.5,-0.0,-0.0
3099,0.7,1.7,2.1
3477,1.7,1.2,4.7
2951,0.7,-0.0,-0.0
2815,0.9,0.0,1.5
2437,1.2,0.0,-0.0
2298,0.4,0.0,-0.0
3429,0.1,1.8,-0.0
3454,0.5,0.9,1.9
2116,0.4,0.0,-0.0
3809,2.1,-0.0,0.1
3859,1.9,2.3,4.4
3814,1.5,2.4,4.5
2930,1.2,1.7,3.1
3496,0.7,-0.0,-0.0
