ix,goal_cost,intv_cost
18727,0.9049999713897705,1.0
13352,0.907,1.8
15506,0.9419999718666077,2.0
13727,0.902,2.5
12248,0.9559999704360962,2.0
14505,0.9470000267028809,2.0
18914,0.9010000228881836,1.0
11974,0.921999990940094,2.0
11431,0.905,2.0
16202,0.9779999852180481,2.0
12027,0.9139999747276306,1.0
19116,0.9739999771118164,2.0
19491,0.937,2.0
13800,0.908,1.2
18947,0.905,1.6
17899,0.9269999861717224,1.0
11676,0.902,2.0
13563,0.901,1.7
16072,0.908,3.1
13049,0.9169999957084656,1.0
16924,0.9160000085830688,2.0
13532,0.9470000267028809,2.0
12864,0.911,1.6
19677,0.9309999942779541,2.0
17329,0.9800000190734863,2.0
14530,0.9710000157356262,2.0
12234,0.903,1.1
12309,0.9210000038146973,1.0
13973,0.905,1.5
12764,0.911,1.3
10958,0.9440000057220459,1.0
13059,0.907,2.3
18883,0.906,1.3
16928,0.9670000076293945,1.0
14551,0.9010000228881836,1.5
14435,0.968,1.1
19625,0.907,1.0
12551,0.949,1.0
17575,0.909,1.5
10444,0.902999997138977,1.0
15148,0.908,3.2
11551,0.9679999947547913,2.0
10276,0.9120000004768372,1.5
17846,0.909,2.0
13760,0.9110000133514404,1.0
11939,0.9620000123977661,2.0
15197,0.906000018119812,2.0
16003,0.904,1.6
13594,0.966,3.1
18911,0.9729999899864197,2.0
15973,0.903,1.8
14382,0.901,1.1
12176,0.9750000238418579,1.0
19101,0.9879999756813049,0.0
11734,0.901,1.3
18900,0.903,0.4
16893,0.9829999804496765,2.0
14976,0.902,1.4
11107,0.9190000295639038,1.0
14864,0.954,1.0
19721,0.9620000123977661,2.0
11051,0.902,1.1
13817,0.903,2.1
13494,0.9319999814033508,2.0
19119,0.9729999899864197,2.0
16564,0.9010000228881836,1.0
12585,0.9599999785423279,2.0
16102,0.949999988079071,2.0
15459,0.914,2.2
13587,0.901,2.1
11353,0.9750000238418579,2.0
13427,0.9610000252723694,1.0
12543,0.9259999990463257,1.0
16630,0.9610000252723694,2.0
14433,0.903,1.6
16387,0.905,1.3
10832,0.901,1.8
17466,0.933,1.0
16457,0.949999988079071,2.0
17536,0.9739999771118164,2.0
18475,0.9049999713897705,1.5
10395,0.91,1.4
14788,0.902,1.6
15587,0.905,0.7
16774,0.9750000238418579,1.0
10790,0.9739999771118164,2.0
19543,0.906,1.7
14206,0.9020000100135803,2.5
14852,0.9810000061988831,2.0
12599,0.9860000014305115,2.0
17868,0.9229999780654907,1.0
15136,0.9020000100135803,1.5
14488,0.917,1.0
12484,0.968999981880188,2.0
11970,0.906,1.6
15856,0.905,1.7
17010,0.9729999899864197,2.0
12701,0.909,2.4
15814,0.9300000071525574,1.0
13377,0.945,2.0
16770,0.9679999947547913,2.0
11543,0.9760000109672546,2.0
12967,0.901,1.2
11729,0.9070000052452087,3.0
12684,0.9430000185966492,2.0
12273,0.9729999899864197,2.0
12631,0.911,1.0
10170,0.901,1.1
11918,0.903,1.7
13762,0.909,1.2
19461,0.912,1.6
17679,0.9729999899864197,2.0
13665,0.9750000238418579,2.0
18889,0.9259999990463257,1.0
14472,0.9300000071525574,0.0
17400,0.908,1.4
16951,0.902999997138977,1.0
13375,0.906,1.0
10338,0.9829999804496765,2.0
11566,0.9190000295639038,1.0
14987,0.9430000185966492,3.0
14714,0.9079999923706055,3.0
19686,0.9520000219345093,2.0
18732,0.906000018119812,1.5
10212,0.902999997138977,3.0
11696,0.9449999928474426,0.0
17395,0.968999981880188,2.0
10640,0.904,1.4
13022,0.941,1.0
16981,0.904,2.5
16623,0.915,1.5
19392,0.913,2.3
19419,0.905,1.2
13497,0.9110000133514404,1.0
14770,0.903,1.3
16663,0.907,2.3
15118,0.968999981880188,2.0
12958,0.9039999842643738,1.0
19452,0.9670000076293945,2.0
18569,0.901,1.7
15748,0.9330000281333923,1.0
13996,0.9020000100135803,2.0
15284,0.903,3.0
10614,0.9390000104904175,2.0
15049,0.9319999814033508,1.0
15689,0.906,1.3
13593,0.931,1.0
13175,0.902,1.2
17814,0.9789999723434448,2.0
14280,0.905,1.4
18746,0.906,2.2
19166,0.909,1.4
13882,0.902999997138977,1.0
14025,0.901,1.1
19596,0.9700000286102295,2.0
19797,0.9629999995231628,2.0
17949,0.905,1.2
15490,0.901,2.0
10470,0.969,1.0
17015,0.903,1.3
10407,0.9330000281333923,2.0
19246,0.903,1.5
14112,0.902,2.0
17578,0.941,2.0
17392,0.909,1.3
10591,0.911,1.7
13233,0.902999997138977,1.0
17738,0.9049999713897705,1.0
15405,0.9620000123977661,2.0
11183,0.902,1.3
16625,0.9570000171661377,1.0
10080,0.9290000200271606,1.0
15677,0.903,0.9
15496,0.902999997138977,1.0
16583,0.9340000152587891,2.0
13326,0.921,1.6
11452,0.91,1.3
14997,0.9269999861717224,1.0
14519,0.904,1.8
15616,0.9679999947547913,2.0
17878,0.9100000262260437,2.0
13655,0.9539999961853027,2.0
16900,0.97,1.2
11607,0.9049999713897705,1.5
19865,0.9710000157356262,2.0
13506,0.9580000042915344,2.0
12322,0.972000002861023,2.0
17108,0.9700000286102295,2.0
17937,0.921,1.0
11111,0.925000011920929,1.0
16396,0.9369999766349792,1.0
16459,0.9779999852180481,2.0
10339,0.903,5.3
15922,0.972000002861023,2.0
17132,0.9290000200271606,1.0
19121,0.9679999947547913,1.0
18929,0.902,1.3
14342,0.9739999771118164,2.0
10647,0.9570000171661377,2.0
18638,0.907,1.1
