,x1,x2,x3
2274,-0.0,0.0,2.6
2804,-0.0,-0.0,0.4
3430,-0.0,0.0,2.3
3616,0.0,0.0,0.1
3021,0.0,0.1,1.4
2578,0.0,-0.0,1.6
2520,-0.0,0.1,2.0
3420,-0.0,0.5,0.3
2006,0.0,0.3,5.4
3775,-0.0,0.6,2.5
3581,0.0,0.1,1.9
2513,-0.2,0.2,5.1
2432,0.0,0.5,0.9
3116,-0.0,0.0,2.2
3135,-0.0,1.5,-0.0
3847,0.0,0.2,3.6
3805,-0.1,-0.1,3.0
3531,-0.0,-0.0,1.7
3702,0.0,0.0,3.7
3583,0.0,-0.0,5.0
2326,-0.0,0.0,0.5
2369,-0.0,2.3,-0.0
3310,-0.0,-0.0,3.1
3431,0.0,0.3,0.3
3802,0.1,-0.0,2.3
3322,-0.1,0.1,1.0
2624,-0.0,0.0,4.6
3180,-0.0,1.0,0.0
3293,0.0,0.1,1.4
2190,0.0,0.1,2.1
3142,0.1,-0.0,-0.0
3663,1.1,-0.0,0.0
2661,0.0,0.0,4.6
3781,0.0,-0.0,2.1
2297,1.7,2.5,0.0
2360,0.7,4.9,0.0
2779,-0.0,-0.0,0.8
2016,0.0,0.0,5.1
3388,0.0,0.3,4.1
3706,0.0,-0.0,0.5
3328,0.0,0.4,6.3
3986,-0.0,-0.0,1.2
3872,0.0,0.0,1.3
2507,-0.0,-0.0,1.7
3566,-0.0,-0.0,2.1
3766,1.8,-0.0,0.0
2415,0.0,0.0,4.0
2887,-0.0,0.1,0.5
3216,-0.0,-0.0,0.8
2970,0.0,0.0,3.8
3100,0.0,0.4,4.1
3932,-0.0,0.2,-0.0
3734,1.9,0.0,0.0
3112,-0.0,0.1,5.2
2162,0.1,-0.0,2.8
3778,-0.0,0.0,1.7
2686,0.0,0.0,2.4
3248,0.0,1.2,0.0
3450,-0.1,0.4,2.1
2841,0.0,0.0,0.2
3473,-0.0,1.0,3.0
3925,-0.0,-0.0,1.6
3426,-0.0,-0.0,0.9
2942,-0.0,-0.1,1.5
2464,0.0,2.4,0.0
3685,0.0,-0.0,1.1
2693,0.1,-0.0,4.7
3541,0.1,0.1,1.1
2165,0.9,1.1,-0.0
2903,-0.0,-0.0,4.9
3359,-0.2,0.0,4.6
2884,0.1,0.0,5.1
3168,0.0,-0.0,1.2
3179,0.2,1.3,-0.0
2618,0.0,0.0,3.8
2576,0.1,2.8,-0.0
3053,-0.1,0.0,4.1
3603,0.0,0.1,0.8
2318,1.0,0.0,-0.0
2573,-0.0,0.1,2.5
3435,-0.0,0.5,0.0
2262,0.1,0.0,1.9
3071,-0.0,0.0,4.4
2320,0.0,-0.0,1.5
2316,0.0,-0.0,0.6
3407,-0.0,-0.0,0.2
3594,1.4,-0.0,-0.0
2678,-0.0,0.6,5.1
2213,-0.0,0.2,2.3
3698,0.0,0.0,2.3
3749,0.7,2.8,0.0
2745,0.0,-0.0,1.1
2413,-0.0,2.6,0.0
3365,0.0,0.1,5.9
2488,0.0,-0.0,4.7
2000,-0.0,0.0,3.3
3233,-0.0,-0.0,1.2
2547,0.0,0.0,1.2
3983,-0.0,0.0,4.6
2088,0.1,0.1,0.4
3368,0.0,-0.0,0.5
3926,0.0,0.0,1.7
2443,0.0,-0.1,3.4
3262,0.1,-0.0,4.2
3284,0.0,-0.0,0.1
3586,-0.1,0.1,1.2
3197,0.0,0.0,0.2
3727,0.0,0.1,1.6
3621,0.2,0.0,3.7
2080,0.0,0.0,2.4
3417,-0.0,0.0,2.3
3560,-0.0,0.4,-0.0
2972,0.0,0.0,2.6
2603,-0.1,0.1,2.5
2966,0.0,0.0,2.8
2823,-0.2,0.1,1.3
2155,0.0,0.1,2.6
3608,0.0,0.1,1.0
2834,-0.0,0.1,3.2
3893,-0.0,0.1,0.9
3210,0.0,0.1,2.1
3106,-0.0,0.0,2.2
3295,0.0,4.2,-0.0
3978,0.0,0.0,1.9
2460,0.0,-0.0,1.9
3998,-0.2,0.0,6.0
3064,0.0,0.0,1.1
3454,0.0,-0.0,0.6
2726,0.0,-0.0,0.7
2400,0.0,0.0,3.5
2747,-0.1,-0.0,2.5
3152,0.0,0.0,1.0
3318,0.0,0.5,0.0
2094,-0.0,0.0,1.3
3673,1.5,-0.0,0.0
2703,-0.0,0.2,4.7
2511,0.1,0.0,3.2
2992,0.0,0.4,4.8
3707,1.1,0.8,-0.0
3113,0.0,-0.0,4.6
3836,0.0,0.0,0.7
3410,-0.1,0.2,2.7
2963,-0.1,0.1,1.7
2129,-0.1,0.0,4.8
2505,-0.0,0.0,2.5
2075,1.2,1.3,0.0
3708,-0.0,1.7,-0.0
2946,0.6,1.0,0.0
2718,-0.1,0.1,6.2
2026,-0.0,0.0,1.4
3994,0.0,0.0,0.6
3337,-0.0,0.0,2.5
2023,-0.0,-0.0,1.8
3439,-0.0,-0.1,0.0
3367,-0.0,0.1,6.4
3200,-0.0,0.0,5.6
2168,-0.0,0.0,0.6
2477,-0.0,-0.0,3.9
3137,-0.2,0.1,5.7
2563,-0.0,-0.0,0.8
2552,0.0,0.0,3.5
3419,-0.0,0.5,6.0
2521,-0.2,0.1,3.2
2691,0.3,0.9,0.0
2276,-0.1,0.0,3.7
3436,-0.0,0.1,0.0
2900,-0.0,2.2,0.0
3455,-0.0,0.0,3.7
2895,-0.0,-0.0,2.8
3228,-0.0,0.0,0.9
2619,-0.0,0.1,4.0
3765,-0.0,0.0,0.4
2442,-0.0,0.1,1.8
2466,-0.1,-0.1,0.7
3485,0.0,-0.1,0.0
3562,0.0,0.1,1.8
2172,-0.0,-0.0,7.5
2154,0.5,2.3,0.0
3086,-0.0,0.6,7.0
2293,-0.0,-0.0,3.9
3062,-0.0,0.1,2.7
3221,-0.1,-0.1,2.9
2140,0.0,0.0,1.1
3339,-0.0,0.1,4.8
3575,0.0,0.1,1.8
3649,-0.0,0.1,0.9
2206,0.1,2.4,0.0
2444,0.0,0.6,2.6
3633,-0.0,-0.0,0.4
2361,-0.0,0.0,5.3
3907,0.0,0.0,3.3
2364,0.1,-0.0,-0.0
2419,0.5,4.0,0.0
2638,0.0,0.0,4.1
2993,-0.2,0.1,2.3
3934,-0.0,0.0,0.5
2018,0.0,0.0,4.7
3688,0.0,-0.0,3.5
3458,0.0,-0.0,4.1
2516,0.0,0.0,3.5
