ix,goal_cost,intv_cost
15860,1.0,0.3
17885,1.0,0.1
12957,1.0,0.1
13658,1.0,0.1
18450,1.0,0.9
16837,1.0,0.5
12521,1.0,0.3
10762,1.0,1.0
18307,1.0,0.5
14141,1.0,0.2
10310,1.0,0.2
16436,1.0,0.8
13891,1.0,0.6
19058,1.0,1.0
14693,1.0,0.2
13540,1.0,0.30000000000000004
16639,1.0,0.8
18073,1.0,0.2
11859,1.0,0.8
15727,1.0,1.0
18109,1.0,0.6
13812,1.0,0.9
11543,1.0,0.5
11572,1.0,0.5
10668,1.0,0.7999999999999999
12537,1.0,0.4
13428,1.0,0.2
19129,1.0,1.0
16695,1.0,0.8
16163,1.0,1.0
12130,1.0,0.1
13060,1.0,0.9
19721,1.0,0.4
11103,1.0,0.7
11066,1.0,0.8
18575,1.0,0.3
16221,1.0,0.7
15280,1.0,0.2
16377,1.0,0.8
15845,1.0,0.6
12072,1.0,0.9
15118,1.0,0.6
17768,1.0,0.4
11449,1.0,0.3
15040,1.0,0.6
17777,1.0,0.9
12251,1.0,0.8
14058,1.0,0.9
16911,1.0,0.4
15145,1.0,0.4
11692,1.0,0.9
17328,1.0,0.5
11044,1.0,0.9
12715,1.0,0.3
19629,1.0,0.7999999999999999
13221,1.0,0.2
16727,1.0,1.0
19536,1.0,0.3
18254,1.0,0.7
19590,1.0,1.0
11530,1.0,0.6
12424,1.0,0.2
13795,1.0,0.2
12277,1.0,0.4
12422,1.0,0.8
17529,1.0,0.6
12782,1.0,0.9
12955,1.0,1.0
17601,1.0,0.9
10397,1.0,0.3
12353,1.0,0.2
17029,1.0,0.5
19305,1.0,1.0
11996,1.0,0.1
11060,1.0,0.1
17619,1.0,1.0
19476,1.0,0.3
12533,1.0,0.4
17955,1.0,0.4
19959,1.0,0.7
12390,1.0,0.3
10250,1.0,0.9
12230,1.0,0.5
15739,1.0,0.9
14999,1.0,0.8
19540,1.0,1.0
14067,1.0,0.4
10302,1.0,0.8
14001,1.0,0.9
19335,1.0,0.4
15711,1.0,0.2
10818,1.0,0.2
10573,1.0,0.2
15561,1.0,0.1
14766,1.0,0.8
11433,1.0,0.7
11989,1.0,0.8
10960,1.0,0.3
17207,1.0,0.4
11049,1.0,0.7
14111,1.0,0.7
14667,1.0,0.9
19933,1.0,0.6
10387,1.0,0.6
16831,1.0,0.2
16821,1.0,0.9
19293,1.0,1.0
19371,1.0,0.5
11526,1.0,0.4
16982,1.0,0.4
19296,1.0,0.2
10631,1.0,0.4
17214,1.0,1.0
12207,1.0,0.6
16054,1.0,0.1
10527,1.0,0.5
10886,1.0,0.9
13757,1.0,1.1
15956,1.0,0.6
17640,1.0,0.4
18705,1.0,0.2
11443,1.0,0.2
13767,1.0,0.3
19510,1.0,0.8
11834,1.0,0.2
14037,1.0,0.6
12551,1.0,0.3
17512,1.0,0.3
18820,1.0,0.8
13427,1.0,1.0
14793,1.0,0.3
18731,1.0,0.9
15944,1.0,0.9
13164,1.0,0.2
16943,1.0,0.6
16689,1.0,0.3
15938,1.0,0.8
19768,1.0,0.8
12104,1.0,0.2
13125,1.0,0.2
13916,1.0,0.3
13512,1.0,0.9
18074,1.0,0.7
15140,1.0,0.3
17144,1.0,0.3
17828,1.0,0.1
10208,1.0,0.4
14554,1.0,1.0
17615,1.0,0.2
12557,1.0,0.5
17027,1.0,0.5
16046,1.0,0.3
11891,1.0,0.7
16702,1.0,0.8
13752,1.0,0.6
17106,1.0,0.7
12595,1.0,0.2
16593,1.0,0.6
13133,1.0,0.3
10588,1.0,0.8
13370,1.0,0.5
13942,1.0,0.3
11186,1.0,0.3
12603,1.0,0.8
13789,1.0,0.9
12932,1.0,0.2
12827,1.0,0.2
18379,1.0,0.5
15377,1.0,0.9
14125,1.0,0.4
15662,1.0,0.4
16250,1.0,0.7
17513,1.0,0.1
19666,1.0,0.5
18167,1.0,1.0
13968,1.0,1.0
16469,1.0,0.9
16178,1.0,0.9
14907,1.0,0.4
18500,1.0,0.6
18455,1.0,0.9
15090,1.0,0.6
10539,1.0,0.9
11839,1.0,0.3
17830,1.0,0.8
18760,1.0,0.9
12470,1.0,0.2
18676,1.0,0.3
15540,1.0,1.0
17014,1.0,0.4
18205,1.0,0.5
17143,1.0,0.3
15629,1.0,0.1
13791,1.0,0.6
17354,1.0,0.8
12465,1.0,0.5
14029,1.0,0.4
15927,1.0,0.4
10014,1.0,0.7
17704,1.0,0.7
