,h_post,h_post_individualized
3212,0.5,
2825,0.64,
3409,0.52,
3389,0.72,
3133,0.5,
2346,0.5,
3691,0.5,
2996,0.68,
2087,0.58,
2739,0.5,
2800,0.5,
3848,0.72,
2399,0.5,
3360,0.52,
2248,0.5,
2372,0.54,
2845,0.6,
2364,0.5,
3116,0.5,
3995,0.5,
2945,0.84,
3186,0.5,
2823,0.64,
3309,0.7,
3631,0.52,
3137,0.58,
2521,0.72,
2610,0.5,
3492,0.6,
3260,0.54,
3625,0.62,
2670,0.5,
3575,0.56,
2135,0.5,
2345,0.62,
3672,0.52,
2892,0.52,
2250,0.58,
2533,0.7,
2217,0.56,
3227,0.72,
3364,0.54,
3776,0.52,
3573,0.58,
2721,0.72,
2656,0.52,
2637,0.5,
2911,0.5,
2574,0.98,
2824,0.5,
3439,0.52,
2118,0.52,
3983,0.64,
3482,0.52,
3916,0.52,
2388,0.6,
2009,0.5,
3567,0.5,
2498,0.5,
2394,0.72,
3762,0.64,
2822,0.72,
2341,0.52,
3801,0.52,
2359,0.54,
3838,0.62,
3495,0.5,
2685,0.56,
3301,0.56,
3400,0.5,
3639,0.52,
2764,0.56,
2101,0.56,
3718,0.66,
3603,0.66,
3555,0.66,
2302,0.92,
3418,0.52,
3021,0.64,
2598,0.5,
2628,0.56,
2558,0.66,
3293,0.72,
2561,0.52,
3724,0.5,
2753,0.5,
3647,0.5,
2412,0.72,
2879,0.5,
3443,0.52,
2161,0.56,
3991,0.58,
3764,0.72,
2515,0.5,
3066,0.64,
2489,0.72,
3850,0.5,
3472,0.5,
2707,0.66,
2265,0.54,
2927,0.66,
3245,0.58,
2182,0.6,
2522,0.5,
2243,0.66,
2573,0.54,
2840,1.0,
3452,0.56,
2808,0.72,
3435,0.74,
2987,0.5,
3346,0.56,
2847,0.64,
3350,0.52,
2271,0.5,
2778,0.56,
3319,0.5,
3148,0.52,
3446,0.66,
3415,0.56,
2169,0.5,
3226,0.5,
3468,0.6,
2021,0.5,
3660,0.62,
3957,0.7,
3268,0.52,
2395,0.5,
3808,0.78,
3157,0.5,
2400,0.5,
2807,0.7,
3934,0.58,
2869,0.72,
2003,0.5,
2239,0.64,
3830,0.56,
3709,0.66,
3797,0.5,
2953,0.52,
3230,0.56,
2485,0.6,
2173,0.52,
2765,0.54,
2971,0.5,
2540,0.66,
2543,0.5,
3737,0.56,
2076,0.66,
3019,0.58,
2864,0.5,
2659,0.52,
3325,0.52,
2616,0.64,
3999,0.86,
2436,0.5,
2210,0.5,
3548,0.5,
2098,0.58,
2979,0.5,
2303,0.5,
3231,0.5,
2796,0.68,
2409,0.54,
2805,0.5,
3826,0.52,
2948,0.9,
3464,0.52,
3131,0.52,
3734,0.72,
3405,0.5,
2671,0.5,
2639,0.8,
3653,0.58,
3065,0.56,
3772,0.72,
2618,0.6,
2393,0.52,
2157,0.5,
3799,0.56,
3384,0.52,
2153,0.52,
2057,0.6,
2268,0.5,
2166,0.58,
3677,0.5,
3283,0.52,
2961,0.54,
3202,0.5,
3973,0.9,
3357,0.66,
2335,0.5,
3026,0.5,
2833,0.5,
2774,0.5,
2642,0.52,
2524,0.64,
2734,0.58,
3778,0.72,
3349,0.54,
