,x1,x2,x3
3019,-0.0,-0.0,1.5
2093,0.3,2.4,0.0
3390,-0.0,-0.0,1.6
2614,-0.0,0.0,0.4
3573,0.0,-0.0,3.3
3444,0.0,-0.0,0.3
3605,0.0,-0.0,0.1
3655,0.0,-0.0,1.9
3586,-0.0,-0.0,2.9
3168,0.7,0.7,-0.0
3813,0.0,-0.0,2.4
3801,1.7,0.0,-0.0
3203,-0.0,0.0,2.1
2840,0.1,0.0,3.5
3841,0.1,0.0,1.4
2246,0.6,0.1,3.1
3355,-0.0,0.0,1.1
2147,-0.0,0.0,4.4
3817,0.0,0.0,2.8
3194,0.0,0.0,1.8
2241,0.0,0.0,2.0
2542,0.5,-0.0,6.2
2292,0.7,-0.0,3.1
3167,-0.0,0.0,0.1
2324,0.3,2.4,-0.0
3630,0.1,0.0,1.7
2671,2.5,0.0,-0.0
2963,0.0,0.1,0.1
3327,-0.1,-0.0,2.0
2258,-0.0,0.0,1.4
3703,-0.0,0.0,4.7
3566,0.0,0.0,0.9
3526,0.0,0.0,2.9
3722,-0.0,0.2,0.0
2313,-0.0,0.0,4.7
2154,0.0,-0.0,0.6
3070,0.0,0.0,1.3
3453,-0.0,0.1,4.1
3431,0.0,0.0,3.9
3134,-0.0,-0.0,2.2
2592,1.1,-0.0,0.0
3868,0.0,-0.0,4.2
3697,-0.0,-0.1,2.3
3175,0.1,-0.0,0.0
3464,0.1,-0.0,1.7
2218,0.0,0.1,3.0
2524,-0.0,-0.1,1.4
2014,0.0,0.0,0.6
3977,0.1,0.1,4.6
3045,0.8,0.0,0.0
2061,-0.0,0.0,0.4
3501,0.4,-0.1,7.5
2814,-0.0,-0.0,0.6
2543,-0.0,-0.0,2.9
2066,-0.0,0.0,2.5
3408,0.4,0.8,-0.0
3802,0.0,0.0,0.7
2998,0.1,0.1,3.3
2455,0.6,0.2,3.4
2250,-0.0,0.0,3.8
3925,-0.1,0.0,-0.0
2273,-0.0,0.0,0.7
3700,0.1,0.1,-0.0
3141,1.8,-0.0,-0.0
3098,0.0,0.0,3.8
3870,0.0,0.0,4.5
2465,0.2,0.0,4.6
3331,0.0,0.1,-0.0
2033,-0.0,-0.0,0.7
3561,0.0,-0.0,2.2
2060,0.1,-0.0,7.0
2934,0.1,-0.1,4.6
2631,-0.0,-0.0,0.4
3396,0.8,1.4,-0.0
3667,0.1,-0.0,-0.0
3140,0.2,0.2,2.2
3293,0.0,0.0,1.6
3970,0.0,-0.0,0.7
2175,-0.0,0.0,3.9
3008,0.0,0.0,3.3
3791,-0.0,-0.0,4.5
2649,0.1,-0.0,6.0
2166,0.8,-0.0,-0.0
3551,-0.0,-0.0,0.3
3651,-0.0,0.0,4.3
3302,-0.0,0.1,3.6
2894,0.2,0.1,2.6
2341,-0.0,-0.0,2.1
2922,0.0,0.2,0.9
2209,-0.1,-0.0,0.8
3769,-0.0,0.0,3.4
2012,0.2,0.1,2.8
2953,-0.1,0.0,0.0
2864,0.1,-0.0,3.4
3558,0.1,0.0,0.0
2550,-0.0,0.0,0.5
2105,0.0,-0.0,2.2
3219,0.0,-0.0,6.4
3158,0.1,0.0,1.9
2972,-0.0,-0.0,3.1
2394,0.1,-0.0,3.7
2463,0.0,-0.0,1.8
3863,0.0,-0.0,4.8
3852,-0.0,0.0,0.4
3385,-0.0,0.0,0.7
2961,-0.0,-0.0,0.1
3664,-0.0,-0.1,1.9
2940,0.0,-0.0,1.8
2854,-0.0,0.0,1.9
3622,-0.0,-0.0,5.7
3363,-0.0,-0.0,0.8
3488,0.3,0.0,5.2
3108,0.0,-0.0,0.2
3438,0.0,0.1,1.7
3805,0.3,-0.0,0.0
2290,0.0,0.0,0.9
2804,-0.0,0.0,1.4
2378,0.2,-0.0,6.1
3816,0.0,-0.0,0.6
2266,0.2,-0.0,2.3
2440,0.3,0.0,0.2
2766,-0.0,0.0,3.7
3766,0.0,0.0,3.4
3005,0.0,-0.0,0.1
2908,-0.0,-0.0,4.9
2949,0.0,-0.0,2.0
2612,0.1,0.0,0.6
3187,0.9,0.0,6.6
3021,0.0,0.0,4.0
3336,0.0,-0.0,5.4
2087,0.0,-0.0,5.0
2803,0.1,0.0,2.3
3892,0.8,0.0,2.8
3127,-0.0,0.0,2.5
3698,0.0,0.0,1.4
2630,0.5,-0.0,1.6
3242,0.0,-0.0,3.5
2605,0.0,-0.0,2.1
3542,0.0,0.3,2.6
2196,-0.0,-0.0,3.2
3119,0.0,-0.0,1.6
2067,0.0,0.0,4.4
3723,0.0,-0.0,0.4
2905,0.0,0.0,0.8
2654,0.0,0.0,0.2
3939,0.8,0.0,7.4
3249,0.2,0.1,5.0
3261,2.5,0.0,0.0
2726,0.1,-0.0,0.5
3161,0.3,0.1,6.2
2375,-0.0,0.0,3.4
2609,0.0,-0.0,4.8
