,x1,x2,x3
3894,-0.0,-0.0,4.1
2122,-0.0,-0.0,1.2
3648,-0.1,-0.0,2.3
3242,-0.0,-0.1,2.9
2325,0.0,0.0,1.1
3818,0.0,0.0,2.6
3545,-0.0,0.0,0.7
3666,0.0,-0.0,0.1
2749,0.0,-0.2,0.5
3427,0.0,-0.0,0.5
3952,-0.0,0.0,3.6
2993,-0.0,0.0,4.2
3946,0.0,0.0,2.0
2526,0.0,0.0,2.9
2783,-0.0,0.1,1.8
3418,0.0,-0.1,2.2
3511,-0.0,0.0,3.9
3651,-0.0,0.0,1.3
2375,-0.0,0.1,3.0
2762,-0.1,-0.1,0.7
2711,-0.1,-0.1,4.1
3140,0.0,-0.1,2.2
3851,0.0,0.0,5.4
3043,0.1,-0.1,0.4
2873,0.0,0.0,1.9
3062,-0.0,0.0,1.1
3435,-0.0,-0.1,0.7
3916,0.0,-0.0,0.5
3617,0.0,0.0,1.7
2788,0.0,0.1,2.6
2532,0.0,0.0,2.5
3386,-0.0,-0.1,3.2
3994,-0.0,0.0,1.6
2900,0.0,0.0,1.5
2945,0.1,-0.1,0.4
3202,-0.0,-0.1,1.0
3157,0.0,-0.0,3.0
3028,0.0,0.0,3.1
3163,0.0,0.0,1.8
2414,-0.1,-0.1,4.3
3692,-0.0,-0.1,1.4
2850,-0.0,-0.2,0.4
2870,0.0,-0.0,3.5
2378,-0.1,0.1,4.2
2473,-0.0,-0.0,1.4
3214,-0.0,0.0,0.5
3389,-0.0,0.0,1.6
3694,-0.0,0.0,1.6
2490,0.0,0.1,0.1
2653,-0.0,-0.0,1.6
3737,-0.0,-0.1,0.4
2059,-0.1,-0.1,1.9
3438,0.0,-0.0,4.1
2381,-0.0,-0.0,2.5
2300,0.0,0.0,2.5
2055,-0.0,0.0,1.2
2637,0.0,-0.0,0.5
3654,-0.0,-0.0,0.1
2918,-0.0,0.0,2.5
3319,-0.0,0.1,1.8
3072,0.0,-0.0,2.9
3724,0.0,0.0,0.2
2953,0.0,-0.1,0.5
3751,-0.0,-0.1,5.0
3822,-0.0,-0.1,1.9
2777,0.0,-0.1,3.5
3421,-0.0,-0.0,0.6
3016,-0.0,0.1,1.8
2088,-0.0,-0.0,3.2
3967,0.0,-0.1,0.6
2631,0.0,-0.0,2.6
3276,0.0,-0.0,0.3
2004,-0.0,-0.1,1.3
2209,-0.0,-0.1,5.0
2405,0.0,-0.0,0.3
3736,-0.0,-0.0,0.3
2808,0.0,0.0,0.1
3374,-0.0,0.1,3.9
2657,-0.1,0.1,2.3
2215,-0.1,0.0,2.5
3128,-0.0,-0.1,1.8
2092,-0.1,0.1,3.5
2261,0.0,-0.0,1.6
2949,0.0,-0.0,1.3
2509,0.0,-0.1,2.7
3227,-0.0,-0.0,0.4
2713,0.0,0.0,0.2
3798,-0.1,-0.1,1.8
3390,-0.0,0.0,4.3
2966,-0.0,0.0,0.2
2330,0.0,-0.0,2.3
2643,0.0,-0.0,3.7
3244,0.0,0.0,1.6
3512,-0.0,-0.1,1.9
3251,0.1,0.0,4.0
3232,0.0,-0.0,1.5
3442,-0.0,-0.0,0.9
2806,0.0,0.1,1.4
3406,0.0,-0.0,2.3
2678,0.0,-0.1,4.7
3988,0.0,-0.0,3.1
2625,0.0,-0.0,3.3
3919,0.0,-0.1,3.9
3204,-0.0,-0.0,3.8
2295,-0.0,-0.0,4.5
2040,0.1,-0.1,4.9
2871,0.0,-0.1,3.6
3092,0.0,-0.1,1.5
3346,-0.0,0.0,0.5
2862,-0.0,-0.2,1.0
3685,0.0,-0.0,3.1
3772,0.0,-0.0,0.6
3741,-0.0,-0.0,5.0
2044,-0.1,-0.1,1.2
2442,0.0,0.0,1.6
2807,0.0,0.0,3.5
3357,-0.1,-0.1,0.6
3001,0.0,-0.1,1.6
3175,0.0,-0.0,7.2
3881,-0.0,0.0,1.1
2354,0.0,0.0,1.2
2710,0.0,-0.0,0.3
2950,-0.0,0.0,1.5
2928,0.0,-0.0,0.8
2988,0.0,0.0,0.9
2876,-0.0,-0.0,2.3
3937,-0.0,-0.0,3.1
3090,-0.0,-0.3,4.4
2043,0.0,-0.0,4.5
3491,0.0,-0.0,4.3
2919,-0.1,-0.0,2.2
2298,1.2,0.0,0.0
2357,-0.0,0.0,0.5
2383,0.0,-0.0,3.1
2423,0.0,0.0,1.4
3071,0.0,0.0,0.2
2263,0.0,-0.0,1.7
3458,0.0,-0.1,3.6
3991,0.0,-0.1,1.8
3631,-0.0,0.0,0.2
2386,0.0,-0.0,4.2
3415,-0.0,-0.0,3.4
3523,-0.0,-0.0,1.0
2137,-0.0,0.0,3.6
3590,0.9,0.0,-0.0
2655,0.0,-0.0,3.6
2628,0.0,0.0,2.6
2314,-0.0,-0.1,0.3
2755,0.0,0.0,2.4
2700,-0.0,-0.0,0.6
2882,0.0,0.0,5.9
3252,-0.0,0.0,4.4
2811,0.0,-0.0,0.8
2696,0.0,-0.1,0.5
2078,0.0,-0.0,0.9
3399,0.0,-0.1,0.9
3430,0.0,-0.0,0.3
2859,-0.0,-0.0,1.3
2608,0.0,-0.0,0.2
2429,-0.0,-0.0,1.9
2569,-0.1,0.1,0.2
3887,-0.0,0.0,5.3
3220,-0.0,0.0,2.1
2128,0.0,0.0,5.1
2130,-0.0,0.0,1.7
3280,-0.0,0.0,3.6
3349,-0.0,-0.0,0.9
3338,-0.0,-0.0,0.9
2944,0.0,0.0,7.9
2160,-0.1,0.1,6.1
3561,-0.1,-0.2,8.5
2236,0.0,-0.0,3.7
3910,-0.0,0.0,0.4
2979,-0.0,0.0,2.6
2348,0.0,0.0,6.1
2066,-0.0,0.0,0.4
3652,0.0,-0.0,0.5
2276,0.0,0.0,0.6
2097,0.0,0.0,1.2
3394,-0.0,0.1,2.2
3479,0.0,0.0,4.1
2010,-0.0,0.0,0.7
2913,0.0,-0.1,1.5
3995,0.0,0.0,1.2
3332,-0.0,0.0,0.4
3044,-0.0,-0.1,2.0
2026,-0.0,0.0,0.4
2274,0.0,-0.0,0.9
3201,-0.1,0.1,4.6
2401,-0.0,-0.0,1.4
3825,-0.0,-0.1,1.4
2374,-0.0,-0.0,1.8
3583,0.0,-0.0,0.1
2737,0.0,-0.4,0.9
2494,0.0,-0.2,0.2
2140,-0.0,0.0,6.5
2852,-0.0,-0.2,0.5
2854,0.1,-0.3,3.9
3278,-0.0,0.0,0.8
3659,0.0,0.0,0.2
