,x1,x2,x3
2383,0.59620535,2.067966,-1.5871116
3442,0.52019346,0.13483505,0.5983732
3087,0.32311764,0.23753482,0.5514814
2930,0.21702214,0.3123411,0.56676614
2615,0.49633482,0.109047264,0.5951813
2599,0.08131033,0.3103703,0.8724916
2234,0.532742,-0.23462439,0.88225853
2724,-0.05488527,0.5213222,0.67902696
2355,0.5097827,0.6413692,0.16368565
2413,0.027649565,0.45783585,0.6101186
2846,0.5027725,-0.01499027,0.71859294
2519,0.6324029,0.33659738,0.844239
3469,0.16815545,0.3441102,0.6212503
3866,0.12605955,0.58373284,0.5642842
2687,-0.017894674,0.5892258,0.56936246
2909,0.5600541,-0.009866213,0.5090385
2546,-0.08228111,0.57683,0.6472654
3937,0.6820957,0.29067582,0.18544964
2432,0.57085186,-0.092436835,0.66204345
3300,-0.023210835,0.5795493,0.44555444
2373,0.21163985,-0.4521095,1.2369359
2099,0.906,-0.6840553,0.8046409
2880,0.4868102,0.9690042,-0.29829115
3422,0.9679925,-0.41651124,0.66487014
3752,0.3420731,0.34008697,0.5842408
2691,0.106669806,0.48494446,0.5523641
3328,0.23884247,-0.11879362,1.2230399
2774,0.027430857,0.66383994,0.8024304
3267,0.33901292,0.32555494,0.56805295
2744,0.5016374,-0.1896431,0.87243736
3889,0.04769664,0.30314693,0.6108602
2384,0.22330771,0.4356654,0.4894157
3379,-0.050625622,0.5960982,0.6508613
2138,-0.35322133,0.6782119,0.75781405
2528,0.22108503,0.1457394,0.81169575
3913,0.020192523,0.266008,1.0011843
3188,-0.4393348,1.0746751,0.61269855
3557,0.1774014,0.6596783,0.9972372
3254,-0.013675809,0.74698925,0.72623473
2369,0.37171572,0.3033386,0.7471714
3781,1.1790041,0.34012002,1.5635917
2623,0.22241881,0.2183963,0.6938213
3541,-0.32249644,0.66119003,0.9127612
3121,-1.0151597,1.7695583,0.5494023
3323,0.37656733,0.27629808,0.6037823
2325,0.2874786,0.1602341,0.6573206
2758,0.60667837,0.09985459,0.52039146
2740,-0.09331931,0.641804,0.62393814
2354,0.27231762,0.1750789,0.6452674
2817,0.04595995,0.7106395,0.40464324
2232,0.39254993,0.84462094,-0.1836001
3611,0.6449229,-0.33139318,0.89273113
3616,-0.01860081,-0.77647656,1.9942601
2076,-0.21865542,0.58891034,0.78767836
3806,-0.11197369,0.8031082,0.83434427
