,x1,x2
2577,1.0,0.0
3229,0.8,4.7
2530,1.8,2.8
2778,1.1,0.0
2738,1.6,-0.0
3995,1.2,0.0
3506,1.1,-0.0
3941,1.6,2.3
3783,1.4,2.3
3200,1.4,0.0
3513,1.5,0.0
2579,1.9,0.0
2626,2.1,-0.0
3482,0.7,1.3
3025,1.1,0.0
3789,1.5,0.0
3668,1.6,-0.0
2383,1.8,0.0
2046,0.3,1.4
3770,0.9,3.8
2630,0.9,2.6
3176,0.8,2.1
3063,1.1,0.0
3098,2.5,4.7
2574,1.6,0.0
3912,1.5,-0.0
3192,1.3,0.0
2869,2.1,2.9
2055,1.4,1.9
3581,1.3,-0.0
3749,1.6,-0.0
3072,2.9,-0.0
3648,2.0,-0.0
3742,1.4,-0.0
3658,2.1,2.1
2411,1.1,0.0
2641,2.5,-0.0
3282,1.8,0.0
2736,1.3,0.0
3011,2.1,1.9
2110,1.7,0.0
2618,1.8,2.1
3925,0.1,2.1
2981,0.1,2.3
3661,1.4,2.0
2903,1.9,-0.0
2739,2.3,0.0
2212,0.0,2.3
3847,1.4,-0.0
3331,1.6,0.0
2149,0.7,5.7
2709,2.1,-0.0
3996,1.5,-0.0
2620,1.2,0.0
2308,1.4,4.7
2570,1.8,0.0
2540,1.9,-0.0
2114,1.4,0.0
3443,1.7,-0.0
3530,0.7,-0.0
2372,1.3,0.0
2790,2.3,0.0
2391,1.3,1.9
2052,0.9,2.6
3931,2.3,-0.0
2766,1.2,-0.0
3158,2.7,2.8
2836,2.8,0.0
3782,2.9,0.0
2799,2.1,-0.0
2654,0.8,-0.0
3299,2.5,-0.0
2959,1.2,-0.0
3614,0.9,0.0
3094,2.0,0.0
3594,1.1,-0.0
2384,2.0,-0.0
3574,2.3,0.0
2429,3.6,-0.0
3228,1.2,0.0
3438,1.3,-0.0
3672,0.4,2.6
3491,1.6,0.0
3132,1.7,-0.0
2707,3.5,0.0
2228,1.8,-0.0
2888,2.6,2.6
2344,1.4,3.6
2037,2.1,1.0
2054,0.7,1.8
3001,1.5,0.0
3650,1.3,1.9
3360,1.5,-0.0
2022,1.3,-0.0
3467,1.3,0.0
2786,1.4,4.1
3259,2.4,-0.0
2181,1.6,-0.0
2494,0.7,1.3
2033,1.4,-0.0
2514,1.0,0.0
3335,1.6,-0.0
3380,1.3,-0.0
3066,2.6,0.0
2035,1.8,-0.0
2678,1.8,0.0
3056,1.3,2.6
3320,1.5,-0.0
2881,0.9,0.0
2270,0.8,2.3
2146,0.8,0.0
3871,0.8,0.0
2862,2.4,0.0
2373,1.5,-0.0
3430,1.1,0.0
3659,2.3,-0.0
2831,1.8,0.0
2461,1.8,3.1
3798,1.8,0.0
3570,2.7,-0.0
2520,1.6,3.1
3205,1.1,2.6
3393,1.7,-0.0
2051,1.9,3.6
2900,2.1,2.6
3976,1.8,-0.0
3471,0.3,2.1
3023,1.0,0.0
3591,1.0,0.0
3140,1.3,2.8
2424,2.1,3.1
2976,1.6,-0.0
2015,1.5,-0.0
3122,2.6,2.5
3555,2.7,-0.0
3241,2.6,2.7
3844,1.3,0.0
3194,2.4,0.0
3531,1.2,0.0
3182,1.0,0.0
2544,2.6,1.3
3480,1.0,0.0
2375,2.1,0.0
3119,2.3,4.7
2247,1.5,4.2
3892,1.5,0.0
3959,1.5,-0.0
2145,2.2,4.2
3978,2.1,2.7
2000,2.1,3.2
3121,2.2,-0.0
3154,1.4,-0.0
3469,1.4,4.2
2980,2.6,0.0
3287,0.6,2.1
2239,0.8,2.1
2539,0.6,2.1
2936,0.1,2.8
2735,0.4,2.1
2070,2.8,-0.0
3963,1.1,0.0
3628,1.4,0.0
2858,0.0,3.1
2694,1.0,-0.0
3795,1.9,0.0
3585,1.5,-0.0
2824,1.6,0.0
2793,2.1,-0.0
2927,-0.0,2.3
3003,1.3,0.9
2440,1.3,3.1
2968,2.1,-0.0
2796,1.2,-0.0
2467,2.0,-0.0
2137,0.0,1.8
3597,1.1,-0.0
2077,1.7,0.0
3615,1.5,-0.0
3492,1.1,0.0
2008,2.1,1.3
3404,2.6,0.0
2454,1.1,4.2
2652,2.3,0.0
3974,2.7,-0.0
2879,1.3,0.0
2154,2.3,0.0
2353,2.0,-0.0
3008,2.2,0.0
2692,1.5,0.0
2680,1.0,-0.0
3999,0.8,4.6
3809,2.9,4.2
3548,2.0,-0.0
2238,1.7,0.0
3910,0.4,1.3
3899,1.3,-0.0
2486,1.8,3.1
2827,1.5,0.0
2872,1.8,5.2
3146,1.4,-0.0
