,x1,x2,x3
2918,0.0,1.1,1.7
2300,-0.0,1.0,8.0
3581,0.1,0.0,4.1
3184,1.0,0.1,4.6
3789,-0.0,1.1,6.5
3172,0.1,0.0,2.9
2112,0.0,0.2,1.1
3428,0.5,0.1,1.6
2750,-0.0,0.4,0.7
2127,1.0,0.9,3.3
3560,0.2,0.5,2.3
3545,0.0,0.0,0.3
3472,0.1,0.1,0.2
3311,0.1,1.4,4.3
2101,0.0,0.0,0.2
3896,0.1,1.0,3.5
2968,0.2,-0.0,0.7
3432,0.2,0.4,2.4
2769,0.1,0.2,0.7
3975,0.1,-0.0,0.6
3744,0.1,0.2,1.0
3098,-0.0,2.2,2.8
2527,0.3,-0.0,2.7
3257,0.1,0.0,0.0
2659,0.5,0.4,3.0
2197,0.2,0.4,3.0
2103,0.2,0.1,1.0
2523,0.2,0.1,3.7
3061,0.8,2.5,6.2
2403,0.0,0.9,4.1
2861,0.5,2.8,6.1
2734,0.3,0.2,2.1
2793,0.0,-0.0,1.3
3341,0.2,0.0,2.1
2596,0.0,0.1,0.1
2184,0.6,2.6,8.4
2004,-0.0,0.0,1.7
2453,0.0,0.1,0.2
2405,-0.0,0.0,0.4
3307,0.5,0.9,5.2
3597,0.6,0.5,2.8
3989,-0.0,1.0,3.8
2364,0.3,0.2,4.7
2436,0.0,0.1,4.9
3717,-0.0,0.1,1.8
2317,0.2,0.2,1.9
2789,-0.0,-0.0,6.2
3228,0.1,0.8,3.3
3993,1.6,1.3,3.9
2684,0.2,1.5,6.4
3290,0.0,-0.0,2.3
2834,0.1,1.0,2.2
2826,-0.0,0.1,0.0
2948,0.4,0.0,2.1
2799,0.0,0.5,3.2
3081,-0.0,0.2,1.2
2217,0.0,1.3,2.8
2148,1.4,0.0,5.0
2557,0.2,-0.0,1.7
2185,0.0,-0.0,0.1
2412,0.0,0.3,4.4
2549,0.1,0.5,3.7
3802,-0.0,0.1,0.9
3858,1.5,2.8,5.8
2975,0.3,1.6,4.2
2862,-0.0,0.3,0.9
3385,-0.0,-0.0,0.4
3324,-0.0,0.0,2.3
2925,0.1,0.2,2.6
2276,-0.0,0.4,0.9
3443,0.1,0.3,1.1
3963,0.1,0.7,1.8
2534,0.0,0.1,4.9
3535,0.0,0.6,3.4
2264,0.0,-0.0,0.4
2876,0.0,0.7,2.1
2706,0.0,0.0,0.5
3602,-0.0,0.1,0.5
