ix,goal_cost,intv_cost
2575,0.875,15.0
2758,0.87,5.0
2336,0.784,5.0
3718,0.994,10.0
3287,0.828,5.0
2842,0.928,5.0
3298,0.993,15.0
2851,0.758,10.0
3203,0.994,10.0
3733,0.979,5.0
3717,0.833,5.0
3921,0.997,10.0
2561,0.993,15.0
3765,0.887,15.0
3824,0.953,10.0
2617,0.94,5.0
2731,0.872,5.0
2412,0.971,5.0
2300,0.977,5.0
3940,0.933,5.0
3560,0.872,5.0
2607,0.972,5.0
3373,0.881,15.0
3340,0.876,5.0
2152,0.844,5.0
3833,0.953,10.0
3735,0.892,15.0
3114,0.981,15.0
3432,0.854,5.0
2825,0.868,15.0
3693,0.955,5.0
3536,0.995,10.0
2468,0.851,5.0
3877,0.992,10.0
2432,0.982,10.0
2368,0.869,10.0
3631,0.877,15.0
3977,0.869,5.0
2890,0.951,10.0
3544,0.907,5.0
2709,0.962,15.0
2026,0.869,15.0
2235,0.98,15.0
3985,0.986,10.0
3711,0.881,15.0
2982,0.931,5.0
3875,0.871,15.0
2655,0.904,5.0
3483,0.976,10.0
3642,0.991,15.0
2420,0.997,10.0
2977,0.995,15.0
3641,0.854,5.0
2225,0.878,10.0
3568,0.871,10.0
3494,0.97,5.0
2258,0.955,10.0
2906,0.822,5.0
3535,0.971,5.0
3533,0.869,10.0
3614,0.87,10.0
3154,0.921,5.0
3394,0.987,10.0
2159,0.853,5.0
3963,0.934,5.0
3531,0.976,5.0
2067,0.96,15.0
2299,0.84,5.0
3090,0.875,10.0
2672,0.884,10.0
2240,0.947,5.0
3372,0.991,15.0
3428,0.918,5.0
3831,0.877,15.0
2092,0.934,5.0
2880,0.938,5.0
2475,0.975,10.0
3067,0.869,5.0
3347,0.953,10.0
3085,0.935,5.0
2493,0.973,5.0
3896,0.869,15.0
3440,0.994,10.0
2295,0.997,15.0
3439,0.958,10.0
3889,0.84,5.0
2463,0.88,10.0
3573,0.753,10.0
2476,0.867,10.0
3434,0.994,10.0
3772,0.873,10.0
2732,0.989,10.0
2857,0.994,15.0
2592,0.994,10.0
2022,0.977,10.0
2790,0.944,5.0
2333,0.995,15.0
3279,0.99,15.0
2504,0.985,15.0
2506,0.979,10.0
2144,0.891,10.0
2017,0.907,15.0
3821,0.99,10.0
3638,0.953,10.0
3013,0.994,10.0
3169,0.994,15.0
2771,0.94,5.0
3783,0.865,10.0
2187,0.994,10.0
3942,0.956,10.0
3265,0.982,10.0
3709,0.868,10.0
2018,0.823,5.0
2599,0.99,15.0
3109,0.885,10.0
3793,0.825,5.0
2699,0.994,15.0
3979,0.889,10.0
2154,0.88,15.0
2836,0.867,10.0
3020,0.847,5.0
2641,0.974,5.0
2921,0.984,10.0
3132,0.992,15.0
2718,0.956,10.0
3319,0.992,15.0
3558,0.969,5.0
2087,0.997,15.0
3581,0.853,5.0
3608,0.925,5.0
3538,0.848,5.0
2508,0.995,10.0
3694,0.947,5.0
2713,0.97,5.0
3175,0.968,5.0
2055,0.961,15.0
3204,0.978,10.0
3385,0.993,10.0
2779,0.993,15.0
3947,0.951,10.0
2443,0.993,15.0
3351,0.991,10.0
2006,0.882,5.0
2587,0.867,10.0
2039,0.952,15.0
3322,0.994,15.0
3729,0.837,5.0
2697,0.941,5.0
3314,0.884,15.0
3853,0.956,10.0
2381,0.953,15.0
2618,0.986,15.0
3504,0.995,15.0
3161,0.971,5.0
2772,0.83,5.0
2332,0.994,10.0
3111,0.861,5.0
2933,0.897,10.0
3722,0.953,10.0
3498,0.751,10.0
2338,0.973,10.0
2557,0.995,10.0
2751,0.873,15.0
3658,0.943,10.0
3788,0.888,10.0
2100,0.831,5.0
3012,0.882,15.0
2777,0.828,5.0
3084,0.947,10.0
2148,0.868,10.0
3752,0.961,15.0
3124,0.993,15.0
3148,0.887,10.0
3629,0.881,10.0
2108,0.937,10.0
2800,0.986,10.0
3099,0.955,10.0
3852,0.947,5.0
2981,0.94,5.0
2077,0.895,15.0
2057,0.914,5.0
3525,0.977,10.0
2307,0.995,10.0
3007,0.946,10.0
3534,0.986,10.0
3662,0.981,10.0
2337,0.881,10.0
3335,0.988,15.0
2402,0.885,10.0
3288,0.989,10.0
3192,0.906,5.0
2803,0.824,5.0
2741,0.937,5.0
2649,0.833,5.0
2571,0.909,5.0
3799,0.982,10.0
2695,0.995,10.0
3482,0.973,5.0
3225,0.877,15.0
3076,0.883,15.0
