,h_post,h_post_individualized
2575,1.0,1.0
2758,1.0,1.0
2336,1.0,1.0
3718,1.0,1.0
3287,1.0,1.0
2842,1.0,1.0
3298,1.0,1.0
2851,1.0,1.0
3203,1.0,1.0
3733,1.0,1.0
3717,1.0,1.0
3921,1.0,1.0
2561,1.0,1.0
3765,1.0,1.0
3824,1.0,1.0
2617,1.0,1.0
2731,1.0,1.0
2412,1.0,1.0
2300,1.0,1.0
3940,1.0,1.0
3560,1.0,1.0
2607,1.0,1.0
3373,1.0,1.0
3340,0.06,0.0
2152,0.03999999999999999,0.0
3833,1.0,1.0
3735,1.0,1.0
3114,1.0,1.0
3432,1.0,1.0
2825,1.0,1.0
3693,1.0,1.0
3536,1.0,1.0
2468,1.0,1.0
3877,1.0,1.0
2432,1.0,1.0
2368,1.0,1.0
3631,0.98,1.0
3977,1.0,1.0
2890,1.0,1.0
3544,0.02,0.0
2709,0.98,1.0
2026,1.0,1.0
2235,1.0,1.0
3985,1.0,1.0
3711,1.0,1.0
2982,1.0,1.0
3875,1.0,1.0
2655,1.0,1.0
3483,1.0,1.0
3642,1.0,1.0
2420,1.0,1.0
2977,1.0,1.0
3641,0.06,0.0
2225,1.0,1.0
3568,0.06,0.0
3494,1.0,1.0
2258,1.0,1.0
2906,1.0,1.0
3535,1.0,1.0
3533,0.06,0.0
3614,1.0,1.0
3154,1.0,1.0
3394,1.0,1.0
2159,1.0,1.0
3963,0.02,0.0
3531,1.0,1.0
2067,0.98,1.0
2299,1.0,1.0
3090,1.0,1.0
2672,1.0,1.0
2240,1.0,1.0
3372,1.0,1.0
3428,1.0,1.0
3831,0.06,0.0
2092,1.0,1.0
2880,1.0,1.0
2475,1.0,1.0
3067,1.0,1.0
3347,1.0,1.0
3085,1.0,1.0
2493,1.0,1.0
3896,1.0,1.0
3440,1.0,1.0
2295,1.0,1.0
3439,1.0,1.0
3889,1.0,1.0
2463,1.0,1.0
3573,1.0,1.0
2476,1.0,1.0
3434,1.0,1.0
3772,1.0,1.0
2732,1.0,1.0
2857,1.0,1.0
2592,0.12000000000000001,0.0
2022,1.0,1.0
2790,1.0,1.0
2333,1.0,1.0
3279,1.0,1.0
2504,1.0,1.0
2506,1.0,1.0
2144,1.0,1.0
2017,1.0,1.0
3821,1.0,1.0
3638,1.0,1.0
3013,1.0,1.0
3169,1.0,1.0
2771,1.0,1.0
3783,1.0,1.0
2187,1.0,1.0
3942,1.0,1.0
3265,1.0,1.0
3709,1.0,1.0
2018,0.02,0.0
2599,1.0,1.0
3109,1.0,1.0
3793,1.0,1.0
2699,1.0,1.0
3979,1.0,1.0
2154,1.0,1.0
2836,1.0,1.0
3020,1.0,1.0
2641,1.0,1.0
2921,1.0,1.0
3132,1.0,1.0
2718,1.0,1.0
3319,1.0,1.0
3558,1.0,1.0
2087,1.0,1.0
3581,1.0,1.0
3608,1.0,1.0
3538,1.0,1.0
2508,1.0,1.0
3694,1.0,1.0
2713,1.0,1.0
3175,1.0,1.0
2055,1.0,1.0
3204,1.0,1.0
3385,1.0,1.0
2779,1.0,1.0
3947,1.0,1.0
2443,1.0,1.0
3351,1.0,1.0
2006,0.06,0.0
2587,0.03999999999999999,0.0
2039,0.98,1.0
3322,1.0,1.0
3729,0.06,0.0
2697,1.0,1.0
3314,1.0,1.0
3853,1.0,1.0
2381,0.02,0.0
2618,1.0,1.0
3504,1.0,1.0
3161,1.0,1.0
2772,1.0,1.0
2332,1.0,1.0
3111,0.06,0.0
2933,1.0,1.0
3722,0.03999999999999999,0.0
3498,1.0,1.0
2338,1.0,1.0
2557,1.0,1.0
2751,0.92,1.0
3658,1.0,1.0
3788,1.0,1.0
2100,1.0,1.0
3012,0.06,0.0
2777,1.0,1.0
3084,1.0,1.0
2148,1.0,1.0
3752,1.0,1.0
3124,1.0,1.0
3148,1.0,1.0
3629,1.0,1.0
2108,1.0,1.0
2800,1.0,1.0
3099,1.0,1.0
3852,1.0,1.0
2981,1.0,1.0
2077,0.9,1.0
2057,1.0,1.0
3525,1.0,1.0
2307,1.0,1.0
3007,1.0,1.0
3534,1.0,1.0
3662,1.0,1.0
2337,1.0,1.0
3335,1.0,1.0
2402,1.0,1.0
3288,1.0,1.0
3192,1.0,1.0
2803,1.0,1.0
2741,1.0,1.0
2649,1.0,1.0
2571,1.0,1.0
3799,1.0,1.0
2695,1.0,1.0
3482,1.0,1.0
3225,1.0,1.0
3076,1.0,1.0
