,x1,x2,x3
2900,0.4,-0.0,-0.0
2838,0.6,0.7,0.0
2898,-0.0,-0.0,1.7
3761,0.3,0.2,3.0
3929,0.0,0.1,4.9
2903,1.2,-0.0,0.0
2894,0.8,0.0,3.0
2381,0.5,0.0,-0.0
2181,0.0,-0.0,0.1
3223,0.7,-0.0,-0.0
2312,-0.0,-0.0,0.5
3373,-0.0,0.0,0.1
3911,-0.0,0.2,1.6
2326,0.1,0.0,0.9
2216,0.3,0.0,-0.0
2572,0.7,-0.0,0.0
3182,0.2,0.0,3.0
2483,0.1,-0.0,0.4
3098,0.0,0.1,0.0
2490,0.3,0.0,-0.0
3545,0.0,-0.0,0.7
2268,-0.0,0.0,0.2
3917,1.2,0.0,2.5
2544,-0.0,0.0,0.2
2822,0.4,1.3,0.0
3629,1.4,1.1,-0.0
2548,0.2,-0.0,1.3
2045,-0.0,1.5,4.6
3462,0.0,2.0,0.0
3413,1.2,0.4,4.0
3287,0.0,-0.0,3.3
3129,-0.0,0.0,3.0
3592,-0.0,0.0,0.1
3601,0.7,0.8,0.0
3762,0.3,0.0,1.4
3539,0.0,-0.0,4.1
2207,0.0,-0.0,3.9
2652,0.1,0.3,2.6
2768,1.1,-0.0,0.0
2960,0.2,-0.0,1.3
3632,0.1,0.5,2.1
2524,1.6,0.0,-0.0
3990,0.2,0.5,3.3
2257,0.2,-0.0,4.0
3050,0.1,-0.0,-0.0
2142,0.3,0.0,1.5
2001,0.3,-0.0,0.9
3448,0.1,-0.0,3.1
3536,0.8,0.0,-0.0
3298,1.4,1.9,-0.0
2448,0.9,2.3,0.0
3312,0.2,0.0,5.1
2278,0.2,-0.0,4.5
2501,0.1,0.0,1.4
2140,2.7,0.0,0.0
3273,1.7,-0.0,-0.0
2910,-0.0,0.0,1.8
2888,0.4,-0.0,0.0
3625,0.2,1.6,0.0
2987,0.7,1.5,0.0
3831,-0.0,0.0,1.0
3060,-0.0,0.6,2.0
3823,0.0,0.2,1.4
3798,1.1,-0.0,0.0
3864,2.1,0.0,3.1
3754,0.0,0.0,1.5
2803,0.3,-0.0,1.5
3682,0.2,-0.0,2.5
3426,0.6,2.9,8.1
3946,0.3,0.3,2.3
2504,0.5,0.2,5.0
2678,0.1,0.0,6.6
2591,0.0,-0.0,0.9
2610,0.0,0.0,0.4
3242,-0.0,0.1,0.9
3392,0.8,-0.0,3.5
2485,-0.0,0.2,1.0
2566,0.1,-0.0,2.4
2523,0.2,-0.0,5.5
2982,1.0,0.0,3.0
2146,0.1,-0.0,-0.0
3414,-0.0,0.0,2.8
3369,0.3,0.0,-0.0
2854,-0.1,0.1,4.1
3162,0.0,0.2,-0.0
3343,0.9,0.0,0.0
3269,0.7,-0.0,1.7
3378,0.2,-0.0,-0.0
3655,2.3,2.6,7.3
3980,-0.0,-0.0,0.7
3349,0.1,0.0,-0.0
2225,0.8,0.7,5.5
3128,0.1,0.0,1.4
2621,1.3,0.0,0.0
2771,0.1,0.0,4.3
2100,0.1,0.5,1.9
3986,0.7,0.0,0.0
3402,0.8,0.0,2.9
3506,-0.0,0.4,-0.0
3776,-0.0,-0.1,4.0
2685,0.2,0.5,3.4
2322,-0.0,-0.0,0.5
3314,0.1,0.0,2.9
3146,0.3,-0.0,1.7
2057,0.2,0.2,2.6
2743,0.0,-0.0,0.3
3227,0.0,0.0,1.9
2543,-0.0,0.4,0.0
3985,0.3,0.0,1.7
3092,0.2,1.6,5.0
2412,0.0,-0.0,0.9
3155,0.8,1.1,5.4
2078,0.9,0.5,0.0
2397,0.0,-0.0,1.2
3994,0.1,0.0,4.6
3337,0.5,0.0,-0.0
2878,0.1,0.0,0.0
2533,-0.0,0.1,0.7
3693,0.9,3.0,6.2
3169,0.9,0.9,-0.0
3691,0.2,0.4,-0.0
3019,0.6,-0.0,-0.0
3107,-0.0,0.0,1.0
3339,0.5,-0.0,2.7
3460,0.0,-0.1,0.5
2813,-0.0,0.7,0.0
2635,0.4,-0.0,-0.0
3346,0.1,0.0,1.3
2272,1.2,1.7,0.0
2551,0.2,-0.0,1.6
2401,0.1,0.1,1.0
2214,-0.0,0.0,3.2
3091,0.7,0.9,0.0
2429,0.1,-0.0,1.4
3319,0.6,0.0,1.4
3857,0.2,0.0,-0.0
3715,0.1,0.1,2.4
2309,-0.0,-0.0,0.5
2244,0.7,0.1,5.5
3515,1.1,-0.0,-0.0
3623,1.1,0.2,4.0
2218,1.2,-0.0,2.3
2679,0.7,-0.0,3.9
3619,0.2,0.0,-0.0
3668,0.4,-0.0,2.0
2226,1.8,1.6,-0.0
3248,0.0,0.0,0.4
2978,0.3,0.9,5.7
2128,1.8,0.0,7.4
3390,0.1,0.2,7.1
2977,0.1,0.0,0.9
2253,0.1,-0.0,2.9
3324,0.3,0.4,2.6
2275,0.3,1.2,-0.0
3303,0.1,-0.0,1.8
3219,0.0,0.0,1.6
3295,0.0,-0.0,3.6
3803,0.2,0.0,0.0
2606,0.0,0.0,0.5
2421,0.7,0.0,3.0
2418,2.2,0.9,-0.0
2711,0.8,0.0,0.0
2172,-0.0,0.1,0.7
2178,0.9,0.0,0.0
3569,0.3,0.6,0.0
2684,0.2,0.0,1.7
3733,0.0,-0.0,0.4
2052,0.1,-0.0,4.2
3199,0.0,-0.1,2.6
3010,0.1,-0.0,0.9
2723,0.1,0.0,1.9
2020,0.0,-0.0,2.1
3952,0.0,0.1,0.0
3631,0.2,0.0,3.3
3033,0.5,0.7,0.0
3527,0.0,0.0,0.7
2944,2.6,0.0,-0.0
2062,0.0,0.1,0.8
2595,0.2,1.0,0.0
2405,-0.0,-0.0,1.1
2537,0.2,0.7,3.1
2717,0.7,0.0,-0.0
2564,0.7,-0.1,5.1
3017,1.1,0.0,0.0
2357,-0.0,-0.0,0.5
2949,0.3,0.0,1.1
2461,0.4,0.9,4.0
2696,0.7,0.2,0.0
2227,0.4,-0.0,0.0
2330,0.2,-0.0,-0.0
3821,0.3,1.8,-0.0
2375,0.0,-0.0,3.9
3214,0.5,-0.0,0.0
2426,0.6,0.0,3.8
2873,0.1,0.0,0.0
2953,0.4,-0.0,-0.0
2744,0.1,0.0,4.2
2260,0.0,-0.1,4.5
2115,-0.0,-0.0,6.8
2043,0.0,0.0,0.5
