ix,goal_cost,intv_cost
18509,1.0,1.0
19107,1.0,1.0
10570,1.0,0.3
18872,1.0,0.6
16977,1.0,0.8
19957,1.0,0.5
14702,1.0,0.4
12254,1.0,0.9
13343,1.0,1.0
18546,1.0,0.6
14459,1.0,0.7
13336,1.0,0.1
19525,1.0,1.0
16306,1.0,0.9
11689,1.0,1.0
13463,1.0,0.6
13032,1.0,0.8
13197,1.0,1.0
13046,1.0,0.5
15998,1.0,0.4
18711,1.0,0.5
17924,1.0,0.9
12722,1.0,0.5
15067,1.0,0.4
15428,1.0,0.6
17674,1.0,0.8
19112,1.0,0.8
13128,1.0,0.5
15924,1.0,0.30000000000000004
19003,1.0,0.9
13947,1.0,0.2
19956,1.0,0.8
16341,1.0,1.1
14619,1.0,0.7
12408,1.0,1.0
16110,1.0,0.8
16487,1.0,0.3
17029,1.0,0.9
17325,1.0,0.4
17630,1.0,0.5
14398,1.0,0.4
12050,1.0,0.9
17176,1.0,0.9
19329,1.0,0.6
16597,1.0,0.2
18867,1.0,0.4
14396,1.0,0.9
13047,1.0,0.4
10274,1.0,0.6
10396,1.0,0.6
12891,1.0,0.2
18249,1.0,0.8
17324,1.0,0.5
11618,1.0,0.8
11275,1.0,0.2
19055,1.0,0.8
15788,1.0,0.3
11523,1.0,0.3
14314,1.0,0.9
16329,1.0,0.7
16040,1.0,0.8
14932,1.0,0.5
12515,1.0,1.2000000000000002
13605,1.0,0.7
12865,1.0,1.1
19002,1.0,0.6
15430,1.0,0.1
15247,1.0,0.8
18960,1.0,0.9
13244,1.0,0.4
16138,1.0,0.9
14733,1.0,0.5
12702,1.0,0.5
11433,1.0,0.4
10723,1.0,0.8
13456,1.0,0.6
11816,1.0,0.2
18140,1.0,0.2
14345,1.0,0.4
16965,1.0,0.9
19070,1.0,0.7
13739,1.0,0.6
15099,1.0,0.6
12239,1.0,0.1
13276,0.999,0.9
19935,1.0,0.6
10418,1.0,0.9
10726,1.0,0.9
11885,1.0,0.5
13508,1.0,0.8
14996,1.0,0.7
18131,1.0,1.0
19142,1.0,0.2
11915,1.0,0.2
10892,1.0,1.0
15903,1.0,0.6
10104,1.0,0.1
11113,1.0,0.7
18042,1.0,0.4
13782,1.0,0.5
18583,1.0,0.6
12632,1.0,0.4
12260,1.0,0.3
15353,1.0,0.7
14498,1.0,0.3
11330,1.0,0.1
17774,1.0,0.9
10127,1.0,0.30000000000000004
13477,1.0,0.4
16428,1.0,1.0
16323,1.0,1.0
17230,1.0,0.8
11503,1.0,0.4
13667,1.0,0.5
15675,1.0,0.6
18817,1.0,0.3
14477,1.0,0.8
18518,1.0,0.8
16301,1.0,0.2
10121,1.0,0.2
17776,1.0,0.3
17099,1.0,1.0
18128,1.0,1.0
14892,1.0,0.9
10377,1.0,1.0
11206,1.0,1.0
12045,1.0,0.4
15974,1.0,0.1
10612,1.0,1.0
15447,1.0,0.2
13675,1.0,1.1
15856,1.0,0.7
10669,1.0,0.4
11909,1.0,0.3
10445,1.0,0.2
10774,1.0,0.2
19294,1.0,0.5
14577,1.0,0.3
11914,1.0,0.3
14959,1.0,1.1
10752,1.0,0.4
11235,1.0,1.0
15889,1.0,0.3
13435,1.0,0.5
19881,1.0,0.4
11938,1.0,1.1
11475,1.0,0.9
13511,1.0,0.3
12681,1.0,1.0
19845,1.0,0.2
10076,1.0,1.0
19191,1.0,0.5
15438,1.0,1.0
19104,1.0,0.3
14222,1.0,0.4
13154,1.0,1.0
16373,1.0,0.3
18273,1.0,0.4
17438,1.0,0.6
14936,1.0,0.4
10623,1.0,0.6
16421,1.0,0.7999999999999999
10929,1.0,0.7
16435,1.0,0.7
10674,1.0,0.3
17171,1.0,0.8
12740,1.0,1.0
17139,1.0,0.8
11901,1.0,0.5
15103,1.0,0.4
18669,1.0,0.9
18482,1.0,0.2
10694,1.0,1.0
17138,1.0,0.1
16309,1.0,0.3
19753,1.0,0.2
14489,1.0,0.1
11976,1.0,0.6
12942,1.0,0.2
19117,1.0,0.6
17633,1.0,0.6
17484,1.0,0.4
15026,1.0,0.3
16869,1.0,0.3
11685,1.0,1.0
19794,1.0,1.1
11037,1.0,0.4
10327,1.0,0.4
17238,1.0,0.6
15149,1.0,0.6
10755,1.0,0.2
11406,1.0,1.0
17123,1.0,1.1
18430,1.0,0.4
15913,1.0,1.0
16165,1.0,0.4
13218,1.0,1.0
14851,1.0,0.5
10311,1.0,0.3
10966,1.0,0.5
