,h_post,h_post_individualized
3423,0.2689017278006906,
2775,0.9254275718923936,
3158,0.4538240687063162,
2677,0.5842563361861549,
2106,0.9335601704423866,
3752,0.3199429075556024,
3083,0.8762756961434675,
3118,0.17995139313039882,
3150,0.9455027110231937,
2604,0.504704027917064,
2590,0.5551986656913815,
2215,0.8719709221380181,
2415,0.9746904004540895,
3699,0.9251967891002436,
2726,0.6078337238080008,
3037,0.9192834479380475,
3439,0.8816661107941638,
3838,0.36256719051821723,
3011,0.9496735331353897,
2034,0.3983023033951117,
2245,0.47836078193863857,
3967,0.5254215173543064,
2237,0.8121964108599392,
3700,0.6267892749419705,
3205,0.6047059477717507,
2229,0.873228371856573,
3603,0.9325351014376596,
3031,0.4342741043363662,
2055,0.7935107743708374,
2323,0.956558021715449,
3747,0.6880692485990418,
3765,0.8719877344792283,
2597,0.7174916627646225,
3966,0.8945461373703988,
3094,0.9825212984863002,
2798,0.38467509327790667,
2168,0.7395558210186427,
3039,0.8954152751099445,
3767,0.5083599245195369,
2920,0.6202306539165447,
2669,0.8910971294282579,
2947,0.7699517283781797,
2896,0.9292601977881065,
3450,0.8473928845426758,
2873,0.9609156729286342,
3482,0.9311449753661272,
3415,0.8378216056695131,
2104,0.8173076927531758,
3176,0.355054742494093,
3713,0.8814398286885785,
3357,0.9421883685730283,
2844,0.3484218904411184,
3800,0.7206305009674133,
2435,0.33096554710342624,
2642,0.9838916218105175,
2752,0.6854676865177497,
2916,0.6056792361268812,
3829,0.678368535044326,
3598,0.8331401813047333,
3032,0.6057815499639563,
3059,0.3684069190591269,
3917,0.5453831377735786,
2075,0.7707259202460277,
3312,0.8952474271876218,
3748,0.6632210482901925,
2270,0.8263454706934058,
3277,0.8740502074327978,
3112,0.8867794819628564,
2762,0.4972975975389084,
2408,0.8128736873762077,
3568,0.9436373763957446,
2280,0.37981138494573036,
2814,0.8316773610072896,
2372,0.8068525506767203,
2363,0.19848859141761904,
2107,0.9063994478896509,
3874,0.6428920877033376,
2167,0.8369618600888272,
2052,0.9688076447988766,
3236,0.9126516085044056,
3371,0.8784942148101543,
3642,0.5443956186076461,
2108,0.5937703125424127,
3303,0.7980858695779004,
2462,0.3372360162839212,
2486,0.8672811835633061,
2583,0.9277993892192251,
2345,0.6844887851736604,
3171,0.6909586813581934,
2095,0.6584297074469392,
2102,0.6158696906307892,
3090,0.7183425393522529,
2088,0.9678570366254725,
3509,0.8193781428091834,
2173,0.46304531133714605,
3952,0.8996489079470744,
3630,0.8802608729698004,
3067,0.563793664145807,
2666,0.6231997309900728,
3507,0.8008105110839351,
2578,0.859118794088974,
3871,0.8833949234130528,
3458,0.3684387402192538,
3160,0.4928485496816613,
3865,0.8091552378322321,
3384,0.6409501403166538,
3923,0.9513491347504484,
2035,0.6650502831594507,
2343,0.8885614419091767,
2722,0.7738813190372889,
2579,0.7617413336925155,
2401,0.6685292072525402,
2681,0.22709925071923087,
3821,0.7457843878830781,
3717,0.9546993526675768,
2342,0.7945222371265346,
3867,0.4930000179689146,
2857,0.373068040798032,
3480,0.7710554396185342,
3317,0.9284767450172541,
2429,0.3198339982387972,
3065,0.9804032072196852,
2749,0.8404022922940865,
3379,0.6926049982662602,
3570,0.353491026014472,
2233,0.9768282688040717,
3754,0.8551020154553408,
3385,0.8473342150866332,
3706,0.4591592445292808,
2309,0.7672109258073556,
3946,0.8755837488951242,
3241,0.9233118976701311,
2567,0.2561591263859696,
3131,0.541545974723259,
2580,0.7598916442411339,
2877,0.7977208810188339,
2719,0.891718405807784,
3062,0.6643179596182025,
3924,0.38145270692047073,
3318,0.6256921388251875,
2692,0.7919591766285272,
3823,0.9946846260548785,
3969,0.8746648431511036,
3820,0.8288663501688339,
2161,0.5742527027281614,
2460,0.6266290488669614,
2997,0.8639723940905675,
2943,0.6741581479652655,
2227,0.3640114516128282,
3235,0.7712530469573218,
2512,0.44547981711949064,
3400,0.2694256495561766,
3209,0.7118413294052712,
3009,0.2582581446205967,
3851,0.8433840387933728,
3740,0.49285272469160774,
2356,0.40554256300877833,
2633,0.7038652864077429,
2933,0.5101824287030955,
3365,0.8796401947999609,
3064,0.9361452813511628,
3338,0.8732887507106355,
2794,0.7349829794964852,
2148,0.9838077499822376,
3769,0.8897044012913895,
2868,0.9120278572981944,
3768,0.9631580410212173,
3186,0.5591633683123722,
2795,0.5068033069673379,
2127,0.07810871365849652,
2668,0.9364159791887647,
3645,0.8739766039739432,
2759,0.4558535581269929,
2137,0.36982448383327193,
3727,0.7073304155893493,
2175,0.9631980652233569,
2897,0.9073150596205416,
3380,0.791868306491229,
3890,0.20389973210579057,
2820,0.8476421267800116,
3164,0.9751253063859283,
2743,0.7821678255566128,
3557,0.43248130199475127,
3072,0.9534827392004117,
2921,0.7790407099384852,
2206,0.7838182643901195,
2296,0.859737918683971,
3373,0.6842080704826743,
3269,0.8946643737564072,
3734,0.7635829037656803,
2364,0.5321272684164811,
3310,0.8891952747432303,
2261,0.6873891642636725,
2640,0.3618621275808382,
2430,0.8240412156646162,
3182,0.905542093354934,
3540,0.7866429160797869,
2461,0.9623073965092889,
2515,0.7367272419217242,
3041,0.6475933009720295,
