,x1,x2
3423,1.6,2.4
2775,1.1,3.1
3158,0.2,0.0
2677,0.1,2.5
2106,1.4,0.0
3752,0.0,0.1
3083,1.4,-0.0
3118,1.2,1.3
3150,1.6,-0.0
2604,2.8,-0.0
2590,1.0,2.1
2215,2.0,1.9
2415,2.0,0.0
3699,0.9,0.7
2726,1.8,2.5
3037,2.5,2.9
3439,1.6,0.0
3838,0.3,-0.0
3011,1.4,0.0
2034,1.3,0.0
2245,1.2,0.0
3967,1.4,0.0
2237,1.7,-0.0
3700,2.1,1.3
3205,0.0,1.1
2229,0.9,-0.0
3603,1.3,1.9
3031,0.5,0.0
2055,2.6,0.0
2323,2.0,0.0
3747,0.9,0.0
3765,1.5,0.0
2597,1.1,-0.0
3966,1.3,0.0
3094,2.3,2.1
2798,-0.1,-0.0
2168,0.2,2.7
3039,0.7,1.2
3767,1.0,0.0
2920,1.3,0.5
2669,1.7,3.1
2947,1.1,0.0
2896,2.0,0.0
3450,1.5,-0.0
2873,3.0,1.5
3482,3.0,3.0
3415,2.0,-0.0
2104,1.3,-0.0
3176,0.4,-0.0
3713,1.9,-0.0
3357,3.1,0.0
2844,1.5,0.0
3800,1.0,0.0
2435,-0.1,-0.0
2642,1.6,0.0
2752,0.7,-0.0
2916,0.7,0.1
3829,0.0,0.8
3598,1.7,0.0
3032,1.1,1.9
3059,1.4,-0.0
3917,0.8,0.2
2075,1.0,0.0
3312,2.4,4.2
3748,2.3,-0.0
2270,1.2,-0.0
3277,0.3,2.0
3112,2.2,-0.0
2762,0.4,-0.0
2408,0.7,0.0
3568,1.0,0.0
2280,1.0,0.1
2814,2.1,1.0
2372,1.3,2.1
2363,-0.1,0.0
2107,1.4,0.0
3874,1.4,0.0
2167,1.3,0.2
2052,0.1,3.8
3236,3.1,0.0
3371,2.1,-0.0
3642,0.1,0.0
2108,0.4,0.0
3303,2.0,-0.0
2462,0.2,0.0
2486,3.1,4.6
2583,2.4,0.0
2345,2.3,0.6
3171,1.0,-0.0
2095,2.2,0.0
2102,1.3,0.0
3090,0.5,1.5
2088,1.7,0.0
3509,0.8,0.0
2173,1.3,-0.0
3952,1.8,0.0
3630,1.1,0.0
3067,1.1,-0.0
2666,0.0,1.8
3507,1.8,0.0
2578,1.4,0.0
3871,2.1,4.0
3458,0.0,-0.1
3160,1.4,0.0
3865,1.1,0.3
3384,0.9,-0.0
3923,1.3,-0.0
2035,1.2,0.0
2343,1.3,-0.0
2722,1.0,-0.0
2579,1.1,-0.0
2401,1.2,-0.0
2681,-0.0,0.1
3821,1.6,0.0
3717,2.5,0.0
2342,1.2,-0.0
3867,1.0,0.0
2857,0.7,-0.0
3480,0.8,0.0
3317,1.3,3.6
2429,1.6,0.0
3065,2.9,-0.0
2749,2.4,2.2
3379,0.8,2.5
3570,1.7,-0.0
2233,2.0,0.0
3754,0.8,0.3
3385,0.9,0.3
3706,0.4,0.6
2309,1.2,0.0
3946,1.1,-0.0
3241,1.2,-0.0
2567,0.1,0.0
3131,1.0,-0.0
2580,1.3,2.8
2877,1.2,0.0
2719,1.2,-0.0
3062,0.1,0.9
3924,1.3,-0.0
3318,0.8,-0.0
2692,1.2,-0.0
3823,2.7,0.0
3969,2.0,2.6
3820,1.3,3.7
2161,0.2,-0.0
2460,1.4,0.0
2997,2.9,-0.0
2943,0.8,-0.0
2227,-0.0,0.3
3235,1.5,4.0
2512,0.2,-0.0
3400,0.1,0.7
3209,1.3,0.3
3009,0.2,0.1
3851,0.4,2.1
3740,0.1,0.0
2356,0.4,-0.0
2633,1.2,-0.0
2933,2.0,2.5
3365,1.8,5.4
3064,1.5,-0.0
3338,1.7,0.0
2794,1.1,-0.0
2148,2.6,0.0
3769,1.2,-0.0
2868,1.5,0.0
3768,1.3,-0.0
3186,1.0,0.0
2795,0.2,0.0
2127,0.1,-0.0
2668,1.7,-0.0
3645,2.5,0.0
2759,1.4,1.4
2137,1.0,3.3
3727,1.5,0.2
2175,1.7,-0.0
2897,2.2,0.0
3380,0.9,0.4
3890,0.6,-0.0
2820,2.1,1.3
3164,1.4,0.0
2743,2.8,-0.0
3557,0.3,-0.0
3072,2.3,1.4
2921,2.1,4.9
2206,1.3,-0.0
2296,0.8,3.5
3373,2.1,-0.0
3269,1.6,2.8
3734,0.8,-0.0
2364,0.7,2.7
3310,0.9,2.1
2261,1.0,-0.0
2640,1.4,1.8
2430,0.1,2.6
3182,1.2,0.0
3540,0.7,0.0
2461,2.1,0.0
2515,0.5,3.2
3041,0.5,0.5
