,h_post,h_post_individualized
3941,0.593009843864005,0.24462570250034332
3215,0.7078574249792003,0.3637249171733856
3529,0.9264894171601725,1.0
3341,0.7574567577995438,0.42635759711265564
3196,0.931611546697327,1.0
3631,0.8214896008431866,1.0
3720,0.8765918386811223,1.0
2889,0.7216191090500546,0.6485251784324646
3696,0.5693662851998943,0.22954557836055756
2830,0.6280726059528079,0.2230859100818634
2479,0.7757828965015181,0.6667097806930542
2952,0.706723456120262,1.0
2501,0.8013360228598044,1.0
2577,0.8365487516170007,1.0
2008,0.5807514738796575,0.32489296793937683
2825,0.8126918739975227,0.6209179162979126
3771,0.7553809002104049,0.18424102663993835
3066,0.756453260424259,0.48594287037849426
2437,0.9600140350244912,1.0
3552,0.9175395503396481,1.0
3644,0.8349349661154788,0.0684206560254097
3998,0.9169771761930122,1.0
3643,0.8894670549726645,1.0
2369,0.8360532852134991,1.0
3871,0.7945353389388404,0.6074966192245483
2892,0.5954048529771173,0.1119266152381897
3817,0.8586859044108301,1.0
3351,0.8547485448348603,1.0
3750,0.7305839105917742,0.6060205698013306
2509,0.8812141334303593,1.0
2213,0.8695595978290817,1.0
2258,0.19699893186025422,0.0013099955394864082
2571,0.665634679403388,0.13275687396526337
3042,0.7383099426742633,1.0
3471,0.9075765865953144,1.0
3089,0.6067539963230608,1.0
2567,0.8975318702850854,1.0
3152,0.7457760899673199,1.0
3577,0.7696211687254959,0.6846247315406799
3449,0.8536555786530157,1.0
3302,0.9211945843967141,1.0
3970,0.9787475362956497,1.0
3468,0.8591245400723464,1.0
2419,0.9361226417918057,1.0
2200,0.7846549570396971,1.0
3227,0.88069600739555,1.0
2809,0.7945990413052989,0.6119847297668457
3336,0.8025981878192688,1.0
2573,0.894676665244049,1.0
2261,0.8576958571853883,1.0
2201,0.7912555523008155,1.0
2027,0.39788201439495796,0.006747222505509853
3518,0.7197982503920324,1.0
3190,0.9628281867417546,1.0
3401,0.7988320667018801,0.3318707346916199
2818,0.4472084735060237,0.08141788095235825
2273,0.8276506234362041,0.5978310704231262
3041,0.989957453997229,1.0
3731,0.8028356156385809,1.0
3129,0.45269263431215684,1.0
3893,0.6838823399660908,0.567816436290741
2215,0.8331832483898167,0.6420053839683533
2754,0.8330249330080495,1.0
3397,0.8897440994965709,1.0
3307,0.4238800468092574,0.016090279445052147
3526,0.46139223002856566,0.06319352239370346
3195,0.925280613185238,1.0
3559,0.7973222015465289,1.0
2992,0.6638746113263576,0.5856360197067261
3124,0.6533708066969361,0.4817999601364136
2188,0.5382096825395384,0.01952393166720867
3450,0.7879556904303048,1.0
3421,0.7567750975503023,0.2802843451499939
3839,0.8361271231583236,1.0
3885,0.718010339741535,0.41627922654151917
2496,0.846053056630556,1.0
3652,0.9542419512243154,1.0
2636,0.598190525312193,1.0
2799,0.8125110999218098,1.0
2224,0.8816027674204662,0.4415885806083679
2757,0.9030214768546749,1.0
3536,0.8850025245626792,1.0
3481,0.5046599304479238,0.04955437779426575
2277,0.7483935733629732,1.0
3457,0.8548622071116723,0.32826218008995056
3146,0.28759506157781084,0.08246999233961105
2484,0.37007137037928467,1.0
3249,0.6913656904252007,0.26092392206192017
3670,0.7128037758461179,0.02698599547147751
2084,0.9361619752961522,1.0
3926,0.2976400959028157,1.0
2720,0.840353736099139,1.0
3202,0.8402178694857503,0.6772522926330566
2015,0.6623722113746706,0.5263190865516663
2017,0.6125800348130963,0.23405353724956512
