,x1,x2
2844,2.2,4.2
3967,0.0,3.1
3247,2.5,0.0
2474,1.6,4.2
2644,1.7,0.0
3024,1.4,2.9
3478,1.9,-0.0
3703,1.9,0.0
3361,0.9,-0.0
2983,1.4,0.0
3300,1.7,-0.0
3230,1.0,1.5
3893,3.5,3.5
3227,0.4,2.0
3248,1.6,-0.0
2597,1.8,0.0
2846,1.1,-0.0
2070,2.9,0.0
2340,1.8,-0.0
2630,1.5,5.0
3506,0.8,2.1
3143,2.1,2.2
2457,1.1,0.0
3373,1.6,-0.0
2253,3.2,0.0
2067,1.0,0.0
2550,0.7,0.0
2530,1.2,-0.0
3201,1.8,3.6
2336,1.4,3.5
2997,0.2,2.5
3403,1.0,0.0
3309,1.5,2.5
2985,1.7,0.0
2984,2.1,-0.0
2925,0.6,-0.0
2467,1.2,0.0
3557,1.5,0.0
3925,1.0,1.5
3775,0.5,1.7
3598,0.8,2.5
2276,1.4,3.4
2187,1.7,0.0
2029,1.3,0.0
2616,0.7,0.5
2361,1.8,-0.0
3198,2.6,0.0
2688,1.0,0.0
2843,2.4,0.0
2463,1.6,2.6
2209,1.2,2.1
2271,1.5,-0.0
3249,1.3,0.0
3508,2.0,0.0
2722,1.5,-0.0
3945,2.5,3.8
2008,1.9,0.0
2476,0.9,-0.0
3169,0.8,-0.0
2623,1.0,1.0
3083,1.3,0.0
3790,2.1,2.6
3427,1.3,-0.0
3581,1.4,0.0
3016,2.6,0.0
2857,1.7,-0.0
2242,1.4,0.0
3584,0.9,2.5
3807,-0.0,3.5
3387,2.7,3.5
2481,1.4,3.2
3609,2.7,-0.0
2951,2.5,-0.0
3109,3.3,0.0
2085,2.8,0.2
2100,0.9,5.2
3426,1.5,-0.0
3325,3.0,5.0
3415,2.2,0.0
2638,2.0,-0.0
2962,0.4,0.1
3658,1.9,2.5
2152,0.0,1.5
2332,1.6,0.0
2184,1.8,-0.0
3424,1.4,0.0
2363,0.8,0.0
2161,2.8,4.6
2141,1.5,-0.0
2763,1.8,0.2
3437,3.2,-0.0
3038,1.2,0.0
2587,1.5,5.0
3530,2.5,-0.0
3604,0.9,0.0
3632,1.0,0.0
2499,0.7,1.2
2155,0.9,1.5
2216,0.6,3.3
2324,2.0,3.5
3887,2.5,0.0
3224,3.0,1.0
2767,2.0,0.0
3965,2.0,-0.0
2676,0.1,3.3
3755,0.1,0.0
3766,2.6,3.0
3068,1.2,0.0
2645,1.4,0.0
2049,1.9,1.5
2362,-0.0,0.6
2292,1.3,0.0
3685,2.4,0.0
2064,0.9,0.0
3112,1.7,0.0
2226,2.3,0.0
2501,0.2,5.2
3816,1.9,0.0
2369,1.5,-0.0
3622,2.7,2.8
2312,1.8,3.1
3496,1.0,3.0
2654,0.9,0.0
3199,3.6,-0.0
2900,2.1,0.0
3497,0.6,3.1
3334,1.6,0.0
2281,3.0,4.5
3098,2.2,0.0
2236,1.0,0.3
3522,1.3,0.0
2572,2.2,-0.0
2903,0.8,3.6
2496,1.8,-0.0
3813,1.8,-0.0
2009,2.0,-0.0
2592,1.9,0.0
2958,1.4,0.0
3408,1.2,-0.0
3149,3.0,0.0
3381,1.6,-0.0
3046,2.1,5.0
3348,1.7,-0.0
2452,0.7,0.0
2023,1.2,-0.0
2562,0.8,0.0
3241,1.6,0.0
2191,1.5,2.4
3751,1.5,0.0
2360,2.5,-0.0
3546,1.8,-0.0
3855,1.0,0.5
2337,3.6,4.7
3770,0.9,0.0
2466,1.9,3.6
2035,1.7,4.1
3123,1.9,0.0
2448,1.4,1.8
2230,1.0,-0.0
2385,1.8,-0.0
3476,1.6,-0.0
2976,1.4,-0.0
2208,0.5,-0.0
2705,1.6,0.0
3104,2.4,-0.0
2729,1.5,-0.0
3985,1.0,1.5
3407,1.0,1.9
3116,1.5,0.0
2033,1.6,0.0
2162,1.9,1.3
3749,2.3,2.2
2227,0.4,1.8
2223,0.1,0.2
3556,2.8,0.0
2970,1.3,-0.0
2750,0.7,0.4
2620,0.9,0.0
2135,2.3,3.8
3367,2.2,3.1
3892,1.9,-0.0
2212,3.1,2.8
3757,1.8,0.0
2421,1.7,0.0
2599,0.6,3.8
3124,2.0,-0.0
2678,1.2,-0.0
3610,1.6,0.0
3404,2.4,0.0
3366,2.1,-0.0
3215,1.2,2.5
3866,1.7,-0.0
3917,0.6,3.0
3106,1.4,0.0
2487,1.7,-0.0
2635,1.9,1.9
2833,1.9,0.0
2304,1.7,-0.0
3951,2.0,0.0
3612,0.9,0.9
