ix,goal_cost,intv_cost
16999,1.0,0.7
15218,1.0,1.0
10487,1.0,0.6
19416,1.0,0.9
15754,1.0,0.6
19354,1.0,0.7
12033,1.0,0.1
19508,1.0,0.9
16500,1.0,0.8
18185,1.0,1.0
14994,1.0,0.2
14680,1.0,0.5
11703,1.0,0.5
14511,1.0,1.0
10691,1.0,0.2
12406,1.0,0.6
18361,1.0,0.1
11466,1.0,0.1
12476,1.0,1.0
13895,1.0,0.9
14573,1.0,0.3
11980,1.0,0.1
16635,1.0,0.1
19253,1.0,0.5
11806,1.0,0.5
11647,1.0,0.3
14985,1.0,0.8
15567,1.0,0.3
19097,1.0,0.9
14431,1.0,0.5
15703,1.0,0.8
12172,1.0,0.9
15909,1.0,0.9
10578,1.0,0.2
15195,1.0,0.8
11808,1.0,0.2
15656,1.0,0.7
19554,1.0,0.2
10683,1.0,0.5
14569,1.0,0.9
19046,1.0,0.4
11881,1.0,0.6
19512,1.0,0.7
10505,1.0,0.7
19989,1.0,1.0
19374,1.0,0.6
18639,1.0,0.9
12628,1.0,0.9
19141,1.0,0.3
13688,1.0,0.9
11668,1.0,0.5
17935,1.0,0.7
16775,1.0,0.7
11628,1.0,0.7
14298,1.0,0.3
15951,1.0,0.3
13034,1.0,0.7
10489,1.0,0.7
17403,1.0,0.1
14790,1.0,0.3
15214,1.0,0.7
14782,1.0,0.9
18694,1.0,1.0
19197,1.0,0.5
16352,1.0,0.2
16189,1.0,0.7
13195,1.0,1.0
18076,1.0,1.0
13945,1.0,0.8
17526,1.0,0.3
15906,1.0,0.2
15874,1.0,0.7
12127,1.0,0.4
14156,1.0,0.9
19632,1.0,1.0
17211,1.0,0.3
10443,1.0,1.0
17657,1.0,0.6
12689,1.0,0.9
15772,1.0,0.9
13349,1.0,0.8
13621,1.0,0.6
12886,1.0,0.5
13026,1.0,0.7
13996,1.0,0.8
19839,1.0,0.4
13576,1.0,0.4
11717,1.0,0.9
13553,1.0,0.3
13512,1.0,0.9
10022,1.0,0.8
15177,1.0,0.8
17214,1.0,0.8
11895,1.0,0.3
18395,1.0,0.1
16467,1.0,0.2
19154,1.0,0.2
14867,1.0,0.4
17216,1.0,0.8
16362,1.0,0.4
19743,1.0,0.4
17452,1.0,0.2
13050,1.0,0.1
16258,1.0,1.0
13110,1.0,0.1
12343,1.0,0.8
19030,1.0,0.1
18232,1.0,0.5
14257,1.0,0.7
16769,1.0,0.1
19603,1.0,0.9
17754,1.0,0.2
10659,1.0,0.4
10037,1.0,0.7
19470,1.0,0.6
14208,1.0,0.2
19415,1.0,0.7
16878,1.0,0.9
15368,1.0,0.6
15073,1.0,0.6
12296,1.0,0.8
19247,1.0,0.1
10365,1.0,0.4
17920,1.0,0.7
14775,1.0,0.5
13428,1.0,0.2
14368,1.0,0.6
13507,1.0,0.7
18508,1.0,0.3
12830,1.0,0.8
16121,1.0,0.8
12092,1.0,0.5
18601,1.0,1.0
13755,1.0,0.9
10252,1.0,0.7
12829,1.0,1.0
12509,1.0,0.8
12974,1.0,0.2
13343,1.0,0.8
10379,1.0,0.7
18348,1.0,0.1
17474,1.0,0.5
12792,1.0,0.9
14564,1.0,0.5
17680,1.0,1.0
12705,1.0,0.8
14361,1.0,0.4
18085,1.0,0.8
13645,1.0,0.3
17931,1.0,0.4
18239,1.0,0.1
15267,1.0,0.8
19334,1.0,0.9
12023,1.0,0.8
10389,1.0,0.9
14552,1.0,0.6
10845,1.0,0.2
15880,1.0,0.2
18892,1.0,0.8
12306,1.0,0.6
12232,1.0,0.9
17836,1.0,0.9
16518,1.0,0.3
12740,1.0,1.0
17269,1.0,0.2
10585,1.0,0.8
12340,1.0,0.3
14570,1.0,0.4
14062,1.0,0.2
15057,1.0,0.5
17882,1.0,0.5
11327,1.0,0.2
15814,1.0,1.0
13447,1.0,0.2
19519,1.0,0.6
10033,1.0,0.4
17159,1.0,0.9
13647,1.0,0.2
13468,1.0,0.4
13280,1.0,0.7
18288,1.0,0.7
17962,1.0,0.6
10278,1.0,0.2
18654,1.0,0.7
15382,1.0,0.8
15321,1.0,0.6
14096,1.0,0.4
10594,1.0,0.4
15904,1.0,0.3
14048,1.0,0.6
13393,1.0,0.5
17756,1.0,0.5
17395,1.0,0.4
10229,1.0,0.3
13039,1.0,0.1
12202,1.0,1.0
11884,1.0,0.8
15246,1.0,0.1
15680,1.0,0.7
19187,1.0,0.1
