,x1,x2,x3
2669,1.0,-0.0,-0.0
2954,0.8,-0.0,2.2
2150,0.9,0.0,-0.0
3852,0.1,1.0,0.0
3418,2.2,0.0,2.4
2271,0.1,0.3,1.8
3282,0.5,-0.0,0.1
3220,0.1,-0.0,0.0
2463,0.1,0.0,4.7
2467,2.1,1.4,4.6
3774,0.4,0.6,-0.0
2517,0.8,0.0,2.6
3986,2.6,-0.0,2.5
3924,0.6,-0.0,0.0
2808,1.4,0.6,0.0
2068,0.4,1.4,0.0
2908,0.8,0.0,0.5
2476,0.2,0.3,1.4
2333,0.4,0.8,1.5
3839,0.4,1.6,4.1
2688,0.1,-0.0,-0.0
2067,1.1,0.0,2.7
2983,0.4,0.0,0.5
3120,0.2,0.0,0.0
3552,1.1,0.0,3.1
3051,2.0,1.1,7.2
3492,0.9,0.2,2.6
2629,0.5,0.0,-0.0
2782,0.5,1.0,2.6
3451,1.0,-0.0,5.3
3428,0.1,0.0,0.3
3543,1.5,-0.0,3.2
3260,0.4,-0.0,2.6
2929,0.2,0.0,0.0
2556,0.4,-0.0,0.0
2827,0.5,-0.0,-0.0
3877,0.5,-0.0,0.0
2250,1.4,1.4,0.0
3387,0.6,0.0,-0.0
2644,0.6,-0.0,0.0
3020,0.5,-0.0,-0.0
2656,0.1,0.4,2.0
2400,0.3,0.0,1.7
2220,0.7,0.0,1.4
2930,1.3,-0.0,2.5
3777,-0.0,0.6,1.3
3995,0.1,0.0,-0.0
2957,0.9,0.9,-0.0
2111,0.6,0.0,0.8
2492,0.6,0.0,0.0
3250,1.6,-0.0,2.0
3701,0.2,-0.0,0.0
3843,0.4,0.0,-0.0
2664,0.3,0.0,0.0
2358,0.4,0.1,2.8
2147,1.1,0.0,0.0
3231,0.9,0.0,1.2
2227,0.3,-0.0,0.0
3790,0.3,-0.0,1.2
3827,0.0,0.1,-0.0
2596,0.4,0.0,5.4
3561,0.8,0.0,1.5
3702,2.0,0.0,-0.0
3226,0.4,0.8,2.1
3100,0.7,0.7,-0.0
2239,0.7,1.2,2.6
3086,0.1,1.8,3.0
3049,0.4,0.0,0.0
3846,0.8,0.0,-0.0
3643,0.4,0.0,0.0
2007,0.5,-0.0,0.0
3385,0.8,0.3,2.9
2967,0.1,0.0,-0.0
2948,-0.0,0.1,-0.0
2321,0.0,0.1,8.5
2048,0.6,-0.0,-0.0
3249,0.2,0.0,-0.0
2192,0.9,-0.0,-0.0
3219,-0.0,0.1,0.2
3640,0.9,0.0,5.3
3960,0.9,-0.0,0.0
3213,0.8,1.8,3.3
3722,0.1,0.2,1.1
3661,0.7,1.2,3.6
3098,2.1,2.0,5.6
3534,1.6,0.0,-0.0
3197,0.8,0.0,3.1
