,h_post,h_post_individualized
11679,0.92,
12165,0.94,
10861,0.92,
19296,0.84,
16372,0.94,
12731,0.9,
11071,0.8,
15504,0.98,
10622,0.9,
11855,1.0,
13827,0.94,
10496,0.88,
18891,0.88,
11033,0.88,
15692,0.96,
13733,0.88,
19679,0.92,
16451,0.98,
10184,1.0,
17666,0.9,
12868,0.94,
19112,0.88,
15713,0.82,
17427,0.88,
16888,1.0,
11615,0.8,
19843,0.98,
14164,0.92,
12441,0.84,
19883,0.76,
19888,0.94,
18370,0.84,
17743,0.72,
15675,0.82,
15050,0.88,
11219,0.96,
19320,0.86,
14129,0.82,
12624,0.94,
11889,0.84,
16854,0.86,
13797,0.94,
18484,0.96,
16870,0.9,
13740,0.84,
16885,0.86,
15482,0.9,
12085,0.84,
19267,0.84,
12341,0.46,
19825,0.9,
14774,0.9,
19995,0.94,
16699,0.92,
16026,0.86,
12175,0.96,
10754,0.9,
12698,0.9,
17020,0.9,
11150,0.86,
13865,0.84,
11134,0.88,
10222,0.94,
10710,0.86,
15983,0.9,
18650,0.98,
11188,0.86,
14834,0.74,
18830,1.0,
19489,0.9,
19516,0.84,
10422,0.96,
13546,0.9,
19001,0.92,
19153,0.94,
14149,0.86,
15451,1.0,
14531,0.84,
18090,0.76,
18911,0.88,
12016,0.84,
13016,0.9,
11024,0.92,
12084,0.86,
18063,0.92,
18233,0.92,
10125,0.92,
18767,0.82,
19681,0.76,
12838,0.84,
16805,0.84,
16484,0.96,
10254,0.96,
11309,0.92,
17246,0.64,
10671,0.86,
12043,0.98,
19592,0.9,
18314,0.98,
10540,0.82,
13750,0.88,
16134,0.92,
12727,0.92,
18580,0.88,
15104,0.92,
16520,0.94,
10421,0.88,
18843,0.94,
12610,0.84,
19821,0.9,
15475,0.8,
16491,0.84,
14638,0.92,
12589,0.98,
12750,0.9,
18036,0.84,
12508,0.98,
12365,0.88,
13747,0.94,
17876,0.84,
18662,0.74,
11765,0.64,
14263,0.86,
16425,0.8,
12566,0.88,
12567,0.86,
18809,0.92,
16632,0.76,
14486,0.82,
10797,0.84,
18315,0.92,
10638,0.86,
11911,0.84,
13132,0.86,
16654,0.88,
14409,0.86,
10846,0.9,
15830,0.86,
12360,0.54,
14208,0.84,
16157,0.88,
11866,0.84,
11786,0.88,
15485,0.98,
13582,0.86,
13031,0.92,
18674,0.9,
18485,0.94,
19704,0.86,
16658,0.84,
17548,0.88,
12726,0.92,
15051,0.84,
11046,0.84,
14269,0.88,
11676,0.98,
15547,0.98,
12690,0.86,
15033,0.88,
18593,0.72,
15234,0.98,
11751,0.88,
16326,0.56,
15748,0.92,
11486,0.86,
16207,0.86,
19938,0.88,
10092,0.98,
12538,0.94,
11369,0.96,
14725,0.92,
14127,0.94,
10010,0.96,
11496,0.96,
12011,0.86,
10799,0.88,
18110,0.8,
12270,0.92,
10196,0.9,
10683,0.9,
16035,0.82,
18340,0.98,
17426,0.84,
19235,0.84,
10863,0.88,
10077,0.54,
15741,0.32000000000000006,
19755,0.92,
14617,0.84,
13803,0.84,
18860,0.9,
14422,0.78,
17968,0.84,
16053,0.92,
17780,1.0,
10547,0.98,
12335,0.98,
18387,0.96,
15775,0.94,
13361,0.9,
