ix,goal_cost,intv_cost
3561,0.956,10.0
3118,0.944,5.0
2618,0.998,10.0
2352,0.876,5.0
2305,0.882,5.0
3636,0.956,15.0
3215,0.884,5.0
3973,0.996,15.0
2395,0.956,15.0
2291,0.994,10.0
3534,0.874,10.0
2140,0.866,15.0
3067,0.866,15.0
3181,0.996,15.0
3794,0.978,5.0
2082,0.89,10.0
2897,0.994,5.0
3141,0.966,10.0
3103,0.89,15.0
3075,0.968,10.0
2931,0.958,10.0
3136,0.982,15.0
3029,0.884,10.0
3319,0.952,10.0
2306,0.998,15.0
3200,0.876,15.0
2899,0.958,10.0
2728,0.998,10.0
2367,0.87,5.0
3913,0.884,5.0
3102,0.89,5.0
3885,0.95,10.0
2104,0.95,10.0
2547,0.954,15.0
3618,0.942,5.0
2433,0.964,15.0
3575,0.954,5.0
3791,0.894,15.0
2418,0.992,10.0
3922,0.972,10.0
2233,0.888,10.0
3943,0.934,10.0
3370,0.882,15.0
2374,0.994,15.0
3307,0.996,10.0
2760,0.958,15.0
2985,0.938,10.0
3923,0.866,15.0
3967,0.992,10.0
3016,0.952,5.0
2727,0.902,5.0
3069,0.976,15.0
3716,0.884,10.0
3518,0.986,10.0
3597,0.992,15.0
2397,0.99,5.0
2775,0.9,10.0
2819,0.958,5.0
3608,0.994,15.0
2353,0.878,15.0
2510,0.976,10.0
2749,0.992,10.0
3339,0.996,15.0
3135,0.882,10.0
2574,0.894,15.0
2670,0.978,15.0
3248,0.888,10.0
2769,0.98,10.0
3906,0.9,10.0
2332,0.99,15.0
2934,0.894,15.0
2401,0.872,5.0
3517,0.862,5.0
2226,0.994,5.0
2100,0.986,5.0
2135,0.874,5.0
2937,0.938,10.0
2599,0.992,15.0
3107,0.996,15.0
3040,0.858,5.0
3625,0.88,10.0
2158,0.996,15.0
2122,0.858,10.0
2544,0.98,10.0
2032,0.948,5.0
2096,0.988,10.0
2665,0.994,5.0
2856,0.994,10.0
2674,0.882,15.0
3240,0.976,10.0
2119,0.852,5.0
2033,0.95,5.0
2912,0.952,5.0
3176,0.958,15.0
2004,0.89,10.0
2540,0.872,10.0
2806,0.886,10.0
3387,0.892,15.0
3956,0.95,5.0
3613,0.984,10.0
3054,0.998,5.0
2175,0.976,10.0
3390,0.872,15.0
3679,0.944,5.0
2336,0.942,15.0
2533,0.988,5.0
2708,0.958,10.0
2698,0.88,10.0
3403,0.996,5.0
3214,0.854,15.0
2085,0.998,5.0
2816,0.998,15.0
2192,0.874,15.0
3480,0.942,5.0
3744,0.992,5.0
3786,0.976,10.0
2614,0.994,15.0
2028,0.944,5.0
3521,0.996,15.0
2683,0.87,15.0
3344,0.948,10.0
3531,0.938,10.0
2178,0.99,15.0
3062,0.858,5.0
2406,0.976,10.0
2722,0.93,5.0
2976,0.866,15.0
3582,0.956,10.0
3554,0.988,10.0
3257,0.974,15.0
2857,0.948,5.0
2380,0.99,5.0
3732,0.994,15.0
2972,0.996,5.0
2734,0.96,5.0
2501,0.868,15.0
2884,1.0,5.0
3932,0.868,15.0
3810,0.992,15.0
3514,0.99,5.0
2613,0.98,10.0
3021,0.94,5.0
2133,0.946,5.0
2213,0.982,5.0
2802,0.996,15.0
3438,0.874,10.0
3358,0.868,10.0
3672,0.904,15.0
3705,0.978,5.0
3970,0.866,5.0
2366,0.976,10.0
3850,0.958,15.0
3854,0.99,15.0
2285,0.944,10.0
2512,0.992,15.0
2495,0.95,10.0
3280,0.996,10.0
2348,0.972,15.0
3553,0.874,15.0
3653,0.99,5.0
2700,0.996,15.0
3285,0.948,10.0
2016,0.876,5.0
3259,0.992,15.0
2260,0.944,15.0
2640,0.994,5.0
3260,0.884,15.0
3773,0.982,5.0
3272,0.882,15.0
3157,0.974,15.0
2407,0.944,5.0
3129,0.984,10.0
3110,0.986,5.0
3325,0.86,5.0
3746,0.994,15.0
2163,0.9,10.0
2598,0.894,5.0
2002,0.876,15.0
3687,0.936,10.0
2328,0.996,10.0
3999,0.874,10.0
3007,0.86,10.0
3590,0.86,15.0
2496,0.988,10.0
2875,0.994,5.0
2643,0.976,15.0
2680,0.994,15.0
3680,0.874,5.0
3039,0.998,5.0
3310,0.884,10.0
2524,0.994,15.0
2933,0.984,10.0
2419,0.852,5.0
2959,0.952,10.0
3903,0.896,5.0
2852,0.996,15.0
3841,0.89,5.0
2148,0.876,5.0
2577,0.948,5.0
3361,0.858,10.0
