,x1,x2
2470,2.7,0.0
3442,1.8,-0.0
3765,2.0,2.1
3116,1.8,3.0
3118,2.3,3.3
3364,2.7,3.0
2374,1.3,0.0
3428,1.8,-0.0
3817,1.1,-0.0
2094,1.4,0.0
2976,1.4,-0.0
3457,2.1,-0.0
3225,3.1,2.2
2407,1.5,2.8
3878,1.7,-0.0
2421,2.4,4.2
2635,1.8,-0.0
2020,2.1,-0.0
3310,2.6,0.0
3999,1.9,4.2
2589,0.7,3.8
2168,1.3,-0.0
2949,1.3,0.0
3304,2.5,0.0
2012,2.5,-0.0
3380,2.4,0.0
3329,1.8,-0.0
2444,2.3,0.0
2604,0.0,4.1
3933,0.7,2.0
2027,1.7,0.0
2211,1.6,0.0
2139,2.1,0.0
3905,3.2,4.7
2728,1.7,0.0
2928,1.0,0.0
3736,1.3,1.0
2308,1.5,-0.0
2744,2.7,0.0
3631,1.3,-0.0
3458,2.4,-0.0
3392,1.6,4.5
3488,2.6,2.2
2945,1.7,-0.0
2240,1.9,0.0
2695,1.6,-0.0
2473,1.4,2.6
3771,1.8,-0.0
2059,2.2,3.1
3467,0.1,4.2
3566,1.7,2.6
2655,2.1,3.1
3805,2.5,0.0
3175,3.9,0.0
3624,1.3,1.8
3946,1.6,-0.0
3848,1.5,3.0
3228,1.3,3.0
2943,2.8,2.6
2942,1.1,0.0
2535,1.6,-0.0
2822,1.2,3.1
2788,1.8,2.3
3155,2.3,3.1
2900,2.4,0.0
3487,1.9,0.0
2275,1.3,0.0
2711,0.9,3.1
2279,1.6,2.1
2357,0.8,2.1
2805,1.4,-0.0
2613,1.9,2.6
3897,0.8,1.3
2842,3.5,-0.0
2749,0.5,4.5
2920,1.3,-0.0
2560,1.5,-0.0
2162,1.3,0.0
3843,0.3,2.6
3823,1.7,0.0
2862,0.7,3.6
3913,2.2,-0.0
2261,1.0,3.1
2784,0.4,3.1
2133,2.1,-0.0
2499,1.3,2.8
2092,3.3,0.0
3684,1.0,2.1
2382,1.2,-0.0
3796,1.3,-0.0
2807,2.6,-0.0
3043,1.0,2.6
3394,0.2,4.1
3929,2.4,-0.0
2664,2.1,4.2
3306,1.9,3.3
3685,1.3,3.6
3841,1.4,0.0
2622,1.7,-0.0
2566,2.1,2.3
3150,1.6,-0.0
3844,0.8,2.1
3822,2.5,0.0
3810,1.8,0.0
3840,0.8,2.1
3007,1.2,-0.0
3506,1.2,0.0
2843,2.0,0.0
2621,3.0,4.2
2846,1.7,-0.0
3590,0.5,3.6
2550,1.1,-0.0
2379,1.8,3.2
2951,0.3,1.8
2800,2.1,-0.0
2412,1.2,-0.0
2578,2.3,0.0
2832,2.1,0.0
3438,1.8,3.5
2774,0.7,4.2
2782,2.9,-0.0
2678,2.6,3.7
2519,1.0,4.0
2439,1.4,2.6
3052,1.5,0.0
3918,0.2,3.8
2850,0.0,2.1
3987,2.1,4.2
2614,1.6,-0.0
3435,0.2,2.6
3415,3.0,-0.0
3028,2.4,0.0
2595,1.4,0.0
3956,0.9,2.1
3512,1.0,1.8
2675,1.0,1.8
2990,1.5,-0.0
2504,2.3,0.0
2207,2.1,-0.0
2319,1.5,-0.0
2496,1.9,-0.0
3406,1.2,2.6
2491,1.4,4.2
3339,1.8,3.0
3128,1.6,-0.0
3659,0.8,-0.0
3142,1.1,-0.0
2259,1.0,3.1
3269,3.1,2.7
3314,2.6,1.9
3610,1.6,0.0
3133,1.6,0.0
2643,2.7,0.0
2335,2.2,0.0
2244,3.1,2.5
3887,3.1,0.0
3264,0.9,-0.0
2134,3.5,-0.0
3188,1.3,1.7
3282,1.4,0.0
2385,1.3,-0.0
3424,3.2,5.2
2918,2.1,-0.0
3290,0.9,3.6
3275,1.6,-0.0
2270,2.0,0.0
3403,1.1,-0.0
2108,3.1,-0.0
2910,1.2,-0.0
3008,2.1,2.1
2140,4.1,3.6
2512,1.9,-0.0
3386,3.4,0.0
2425,0.5,4.7
3220,1.5,2.3
3586,0.1,3.1
3832,2.5,4.1
2897,0.7,2.6
3003,1.9,2.6
2422,1.6,-0.0
2055,1.3,0.0
3166,2.6,-0.0
2225,1.9,3.6
2684,2.7,0.0
2565,0.7,2.6
2898,2.0,0.0
2120,1.1,2.1
3957,1.4,-0.0
3071,1.1,-0.0
3702,0.1,3.1
3629,2.0,0.0
2699,1.9,-0.0
3090,3.0,4.7
2849,1.0,0.0
3543,1.6,0.0
2781,1.2,0.0
3136,1.7,-0.0
3614,2.1,5.2
2260,2.8,2.6
2577,2.1,-0.0
