,x1,x2
3550,0.1,0.0
3973,2.4,3.7
3673,1.8,2.3
3469,3.5,4.3
3262,1.6,-0.0
2186,1.7,0.0
2782,1.3,2.2
3178,0.4,2.5
2520,3.1,2.7
2429,1.6,-0.0
3145,0.7,3.7
3875,0.9,2.3
3620,3.3,0.1
3977,2.5,2.6
2642,1.6,0.3
3156,1.9,1.4
2368,0.2,1.8
3676,2.4,0.0
2938,2.0,-0.0
2417,2.9,2.8
3061,2.0,0.0
2027,1.6,2.8
3244,2.0,0.0
3787,3.7,-0.0
2758,2.0,-0.0
2502,1.9,0.0
2050,1.6,0.0
3482,0.2,0.0
3186,0.8,-0.0
3737,2.3,0.0
3961,1.6,2.7
3661,2.4,0.0
2401,2.5,0.0
3946,0.6,1.3
2581,3.7,3.1
3672,2.1,-0.0
3161,2.0,3.8
3309,1.9,-0.0
3679,1.7,2.3
3634,1.8,3.5
2606,2.1,0.0
3214,2.4,0.0
2609,2.0,-0.0
2769,3.2,4.0
3923,1.8,-0.0
2279,0.9,-0.0
3072,1.9,2.2
2556,2.2,-0.0
2998,1.5,-0.0
3167,2.3,-0.0
3215,1.0,-0.0
2449,0.5,4.2
3913,2.7,-0.0
3538,0.2,2.6
2605,1.8,-0.0
3090,2.5,-0.0
2589,0.8,1.6
3853,1.3,3.0
3968,1.0,-0.0
3613,1.8,0.0
2700,0.8,2.3
3463,0.9,-0.0
2669,1.8,-0.0
3099,2.5,-0.0
3377,1.1,2.3
3765,0.6,1.8
3001,1.0,3.4
2121,1.8,1.6
3607,0.3,1.0
3825,1.5,0.0
3508,1.4,0.9
3026,1.1,-0.0
3704,1.4,4.3
2246,0.1,-0.0
3911,3.5,0.0
3426,1.2,2.7
2571,0.7,2.3
3282,0.4,0.0
2921,1.6,0.0
3533,2.1,-0.0
3711,1.6,-0.0
3132,1.5,0.0
3414,1.8,0.0
2784,1.8,-0.0
3370,1.5,1.8
3778,0.4,2.1
2357,1.3,0.0
2216,1.7,0.0
3140,-0.0,0.4
3187,2.4,0.0
2643,0.2,3.8
2728,1.2,-0.0
3570,2.9,-0.0
2092,1.5,2.0
3532,1.5,2.0
3855,2.8,0.0
2625,1.5,0.0
2168,2.2,-0.0
2255,3.3,1.9
2904,2.2,-0.0
3446,1.5,-0.0
3820,3.4,3.6
2273,1.3,4.1
2722,0.5,-0.0
3340,1.9,-0.0
3020,2.1,3.7
2465,1.9,-0.0
3277,1.2,-0.0
2802,2.1,2.6
2577,0.4,0.0
2116,1.8,-0.0
2750,2.7,0.0
3663,1.7,0.0
2261,1.3,0.0
3568,1.9,0.0
2523,1.5,3.5
2196,0.7,0.2
2020,3.0,4.5
2971,1.3,-0.0
2422,1.6,2.6
2759,0.1,3.3
2839,2.7,-0.0
2909,2.1,0.0
3582,1.9,-0.0
3347,0.9,3.8
3448,0.1,3.0
3659,1.0,0.0
2656,2.8,2.3
3465,1.7,0.0
3330,1.7,0.0
2078,1.4,0.0
2818,1.8,0.0
3210,4.2,3.3
2086,1.8,0.0
3560,0.4,3.7
2221,1.0,0.0
2616,2.0,2.9
2506,0.6,0.0
2327,2.6,2.7
2680,2.8,0.0
3019,1.7,-0.0
3216,2.5,-0.0
2140,2.9,-0.0
3978,2.2,0.0
3432,2.6,-0.0
3935,1.3,1.9
2399,1.7,3.6
2210,1.4,2.9
3998,2.9,-0.0
3266,2.6,3.3
3534,0.3,2.8
3003,1.3,3.1
3192,2.1,0.0
2219,1.6,-0.0
3332,3.7,-0.0
3647,2.0,-0.0
2719,1.9,2.3
3542,1.8,1.5
2941,2.8,-0.0
2939,1.8,-0.0
3116,2.1,-0.0
2094,2.5,0.0
2600,0.8,0.0
2230,0.6,4.3
2925,1.9,-0.0
3940,2.5,0.0
2569,1.4,0.0
2441,1.2,-0.0
2108,1.1,4.2
2822,2.3,0.0
2555,2.1,3.2
3954,2.1,0.0
3383,2.6,0.0
2360,1.4,2.3
2524,1.1,0.0
3669,2.0,1.3
2629,1.5,2.6
2238,2.9,4.7
2444,0.6,3.6
3949,1.5,0.0
3281,2.5,0.0
2448,2.2,0.0
2873,2.0,0.0
2918,3.8,4.7
2364,3.2,2.6
2179,3.0,-0.0
3209,1.4,0.4
3703,1.6,-0.0
2841,2.5,2.8
3824,0.7,2.5
2641,1.6,0.0
3409,2.0,0.0
3756,1.3,0.0
2667,1.7,4.6
3075,2.0,-0.0
2559,1.9,-0.0
3393,0.9,-0.0
3770,1.6,2.1
2926,0.1,2.8
3295,1.1,4.4
