,h_post,h_post_individualized
3550,0.54,
2903,0.54,
3197,0.52,
3512,0.54,
3240,0.54,
2987,0.54,
3714,0.54,
3504,0.54,
2006,0.52,
2179,0.56,
2315,0.52,
3948,0.54,
3000,0.54,
3112,0.54,
3330,0.52,
2741,0.54,
2076,0.52,
2609,0.58,
3308,0.52,
2872,0.56,
2197,0.54,
2617,0.52,
2930,0.52,
2200,0.84,
2010,0.54,
2757,0.54,
3003,0.54,
3591,0.54,
3954,0.58,
3561,0.58,
3411,0.52,
3219,0.52,
3844,0.58,
2518,0.52,
2671,0.54,
3864,0.54,
3095,0.58,
2310,0.54,
2400,0.54,
2716,0.52,
3084,0.54,
3305,0.54,
3807,0.56,
3386,0.54,
3394,0.58,
2519,0.54,
2743,0.54,
3667,0.54,
2229,0.54,
3513,0.54,
3010,0.56,
3272,0.52,
2906,0.84,
3029,0.54,
2674,0.52,
3180,0.54,
3263,0.52,
2856,0.52,
3214,0.52,
3732,0.56,
2426,0.52,
2358,0.52,
2852,0.52,
3647,0.54,
2087,0.54,
2158,0.84,
3475,0.54,
3092,0.56,
3170,0.58,
2831,0.52,
2142,0.52,
3828,0.52,
2073,0.54,
3033,0.54,
2282,0.54,
2572,0.52,
2072,0.54,
2689,0.54,
3429,0.52,
2470,0.54,
3630,0.54,
3315,0.54,
3917,0.54,
3062,0.54,
2965,0.54,
2774,0.54,
3211,0.54,
3639,0.86,
3085,0.52,
2770,0.54,
3817,0.54,
2597,0.54,
2141,0.56,
3725,0.54,
2810,0.54,
3088,0.56,
3462,0.54,
2546,0.58,
3066,0.52,
3551,0.52,
2255,0.52,
3628,0.58,
2750,0.56,
3075,0.56,
3589,0.58,
2984,0.58,
2279,0.56,
3748,0.52,
3873,0.56,
2542,0.54,
2479,0.56,
3137,0.54,
2657,0.52,
2362,0.52,
3772,0.88,
2702,1.0,
2576,0.88,
2646,0.52,
2081,0.92,
2248,0.54,
2974,0.52,
2803,0.52,
3929,0.84,
3468,0.86,
2308,0.54,
3518,0.54,
2699,0.58,
3860,0.58,
3674,0.52,
3090,0.54,
2401,0.58,
2454,0.56,
2290,0.54,
2446,0.58,
3958,0.54,
2737,0.52,
2902,0.52,
3348,0.56,
2890,0.54,
2336,0.52,
2334,0.54,
3397,0.56,
2849,0.56,
3230,0.52,
3488,1.0,
3191,0.56,
2995,0.54,
3576,0.56,
2139,0.56,
2612,0.52,
2234,0.54,
2552,0.54,
3294,0.54,
3905,0.54,
2956,0.56,
2707,0.56,
3940,0.52,
3822,0.56,
2503,0.58,
2839,0.54,
3145,0.52,
3269,1.0,
3125,0.54,
2822,0.58,
3030,0.52,
3736,0.58,
2500,0.54,
3059,0.56,
2425,0.54,
2967,0.58,
3223,0.54,
2798,0.56,
3388,0.54,
2349,0.52,
3297,0.54,
2051,0.52,
2380,0.54,
3174,0.52,
3135,0.56,
3502,0.58,
3295,0.52,
2481,0.86,
2070,0.54,
3144,0.52,
3680,0.54,
3590,0.54,
3890,0.56,
3713,0.58,
3522,0.54,
2124,0.52,
2785,0.54,
3642,0.56,
3519,0.58,
2146,0.52,
2332,0.52,
3061,0.54,
3701,0.52,
3486,0.56,
3421,0.58,
2711,0.54,
