,x1,x2,x3
3079,2.0,-0.0,4.1
2147,0.9,2.1,-0.0
2184,1.5,0.0,-0.0
3236,1.8,1.8,-0.0
3033,1.4,0.0,0.0
2128,3.1,4.7,8.0
2675,0.7,1.8,0.0
3428,1.1,2.3,4.2
3044,1.1,1.4,-0.0
3730,0.5,2.3,-0.0
3280,1.8,-0.0,-0.0
2249,1.5,0.0,0.0
2011,1.4,1.8,3.3
3511,1.2,1.5,0.0
3205,0.2,1.8,-0.0
2283,1.0,-0.0,-0.0
2701,1.3,0.7,-0.0
2934,1.2,0.0,0.0
2832,0.8,-0.0,0.0
2706,1.0,0.0,-0.0
3020,0.1,1.9,-0.0
3375,0.7,2.3,-0.0
2669,1.4,2.1,-0.0
3677,2.3,2.6,5.2
2363,1.7,-0.0,0.0
2272,0.4,4.1,-0.0
3252,2.5,-0.0,2.8
2611,1.3,0.0,1.6
3154,2.2,1.9,0.0
2853,1.3,0.0,-0.0
2397,1.3,0.0,0.0
2004,-0.0,2.3,0.0
2503,1.2,-0.0,-0.0
2330,1.0,-0.0,-0.0
3771,1.7,-0.0,3.6
2783,0.9,3.8,5.7
3274,0.9,-0.0,0.0
2119,2.9,0.0,6.0
2743,0.4,1.3,0.0
2502,0.8,4.6,5.6
3533,1.2,-0.0,0.0
2153,1.5,0.0,-0.0
3884,2.4,-0.0,5.2
2769,3.6,4.2,6.6
3871,1.1,3.5,0.0
3251,2.6,1.8,4.1
3378,0.1,1.8,-0.0
3521,1.5,3.0,-0.0
3520,0.9,0.0,-0.0
3527,1.7,-0.0,0.0
2807,1.5,-0.0,-0.0
3221,1.1,0.0,-0.0
2533,1.1,-0.0,0.0
3357,2.1,0.0,0.0
2490,1.0,-0.0,0.0
3777,1.2,0.0,2.6
3120,0.0,1.7,-0.0
3261,1.2,-0.0,-0.0
3204,2.5,0.0,3.2
2211,0.8,2.5,-0.0
2612,2.3,-0.0,0.0
2062,1.1,0.0,0.0
2033,1.5,0.0,0.0
3930,1.4,2.1,-0.0
2040,1.4,3.1,0.0
2969,2.8,1.7,5.1
2962,0.7,1.2,2.6
3667,0.5,-0.0,3.7
3831,1.2,-0.0,0.0
3290,0.9,0.0,0.0
2326,1.1,0.0,-0.0
3865,1.7,2.5,4.2
2892,0.9,-0.0,-0.0
3824,1.4,1.6,-0.0
3426,3.7,4.6,8.8
2371,2.6,3.1,5.6
2261,0.9,2.3,-0.0
2679,0.9,4.1,-0.0
3769,0.8,1.3,0.0
2455,-0.0,5.2,5.6
2408,2.5,4.0,6.6
2181,0.8,0.0,0.0
3109,2.5,-0.0,1.2
3166,1.7,3.5,-0.0
3687,0.7,2.8,-0.0
2613,2.7,0.0,0.0
2066,1.1,0.0,0.0
2537,0.6,3.5,-0.0
2858,1.1,0.0,0.0
2642,1.1,-0.0,-0.0
2293,0.2,1.5,2.1
3999,2.3,0.0,0.0
2067,0.1,1.9,-0.0
2385,0.9,0.0,0.0
3928,0.1,0.0,5.2
2058,1.3,2.6,0.0
2321,0.6,1.3,2.5
3048,2.3,2.6,5.0
2196,1.1,3.5,-0.0
3678,0.2,2.6,0.0
2218,1.4,2.4,0.0
2873,0.8,0.0,-0.0
3324,1.0,2.7,-0.0
3073,1.8,-0.0,0.1
3918,1.3,2.3,-0.0
3266,1.3,2.1,0.0
3662,1.8,0.0,0.0
3268,2.3,0.0,4.3
3619,1.0,-0.0,0.0
2663,1.5,0.0,1.5
3171,0.2,0.9,1.8
2369,0.4,3.3,0.0
3303,1.5,0.0,-0.0
2564,3.4,2.2,5.2
3908,1.3,0.0,0.0
2509,1.7,1.8,0.0
2548,0.9,1.6,-0.0
3625,1.7,0.0,3.1
3050,0.5,0.8,2.1
2212,1.0,0.0,2.6
3053,1.5,-0.0,0.0
3349,1.3,0.0,-0.0
2123,2.2,0.0,2.1
2625,1.6,0.0,-0.0
2738,1.0,1.5,3.3
3584,0.9,1.5,0.0
2392,1.0,0.0,-0.0
2804,1.3,2.1,0.0
2287,1.1,0.0,0.0
2016,1.5,0.0,1.5
3295,2.0,0.0,-0.0
2109,0.9,0.0,-0.0
3901,0.3,1.3,-0.0
3911,0.3,2.8,0.0
2015,1.5,-0.0,-0.0
3539,2.2,-0.0,5.0
3506,0.9,-0.0,-0.0
3016,0.5,1.1,-0.0
3119,0.2,2.4,0.0
3208,2.5,-0.0,2.2
