,x1,x2,x3
3516,0.1,0.3,1.1
2495,0.2,1.1,0.0
2043,2.4,-0.0,0.0
2861,0.1,0.1,3.8
3478,-0.0,0.1,0.8
2626,0.1,0.0,2.8
3534,-0.0,0.0,1.6
2136,0.0,-0.0,1.9
2822,0.0,-0.0,0.4
3176,-0.0,0.1,4.5
2469,0.6,0.2,5.7
3803,0.0,0.6,-0.0
2198,0.0,0.1,1.8
2935,0.8,0.9,-0.0
2800,0.2,-0.0,4.3
3876,0.0,0.1,0.0
3970,-0.0,0.0,1.1
3688,0.4,0.9,3.1
2392,0.5,0.2,3.4
2158,0.0,0.0,2.6
2364,0.7,0.1,0.7
2228,-0.0,-0.0,2.0
2662,0.0,0.1,3.3
3001,0.8,0.2,2.4
2758,0.0,0.2,0.4
3004,0.3,0.9,5.5
3910,-0.0,-0.0,2.6
2012,0.1,0.2,3.5
3298,0.0,0.0,4.8
3728,0.0,-0.0,0.5
2204,0.1,0.1,4.6
3695,0.7,0.9,0.0
2060,0.1,0.5,-0.0
3410,0.1,0.5,-0.0
2565,0.0,0.1,0.9
3511,0.1,0.0,4.5
3359,0.0,0.2,1.3
2587,0.0,0.0,0.4
3487,0.2,0.0,2.0
2169,0.2,1.3,0.0
3762,-0.0,1.7,4.5
2254,0.2,1.2,-0.0
2276,-0.0,0.0,0.2
3077,0.0,0.0,0.4
2309,0.3,1.1,3.5
2125,-0.0,0.1,0.5
3303,0.1,0.0,0.0
3489,2.2,0.3,-0.0
3320,0.1,-0.0,6.7
3351,-0.0,0.1,0.5
2439,0.9,1.0,-0.0
3828,0.1,0.1,1.9
2604,0.1,-0.0,3.3
2433,-0.0,-0.1,3.7
3638,-0.0,-0.0,4.0
2237,0.0,0.1,5.8
3473,0.0,0.0,1.8
3358,0.7,0.1,0.0
3525,0.0,0.2,0.7
2588,0.4,0.4,2.1
3213,0.2,-0.1,4.8
3465,0.2,0.4,6.1
2731,0.0,0.7,2.1
2911,0.1,0.1,0.7
3501,0.0,0.0,2.1
3708,0.7,0.8,0.0
3690,0.1,0.2,0.0
3734,0.0,0.0,0.5
2997,-0.0,0.1,0.7
2050,1.7,0.1,5.2
3110,0.0,0.2,2.9
2811,0.5,0.3,1.8
2750,1.0,0.8,2.8
2162,0.0,0.9,1.9
3996,0.1,0.8,2.2
3666,0.0,-0.0,1.0
2472,0.3,0.3,2.3
3726,0.1,2.0,0.0
3946,0.2,0.1,2.1
2948,0.0,0.2,1.4
2302,0.1,0.1,0.6
2578,-0.0,0.4,2.1
3352,0.0,0.1,0.4
2263,-0.0,0.0,2.5
3307,0.3,0.1,1.1
2151,0.5,0.1,3.7
3628,0.1,0.7,-0.0
3997,0.2,0.2,2.2
2846,0.4,0.1,5.6
2431,-0.0,0.1,3.2
3481,-0.0,-0.0,0.8
3217,0.1,0.7,0.0
2880,0.0,2.5,4.7
3231,0.1,0.1,0.5
2643,0.2,1.3,0.0
3507,1.0,0.4,3.2
3282,0.2,0.3,1.5
3635,0.1,0.0,5.0
2107,1.3,1.7,0.0
2707,0.2,-0.0,1.0
3371,0.3,0.1,-0.0
3556,0.4,0.0,6.2
3966,0.1,0.2,1.1
2462,-0.0,-0.0,1.8
3467,-0.0,0.0,0.1
3625,0.1,0.1,0.8
2937,0.1,0.1,-0.0
2784,0.4,-0.0,3.8
3987,0.0,0.0,1.2
2595,0.4,3.8,-0.0
3676,0.0,1.4,-0.0
2909,0.0,0.6,2.6
3221,0.5,0.9,4.1
3103,-0.0,-0.0,0.4
2496,0.0,0.1,1.0
3069,0.7,0.5,-0.0
3682,0.1,0.2,2.1
2493,0.0,0.0,0.1
2313,0.0,0.0,1.7
3521,0.0,0.5,2.7
2877,0.8,1.4,-0.0
2083,-0.0,0.5,1.6
3589,0.1,0.1,0.7
2692,0.0,0.1,1.3
2112,0.5,0.1,0.0
3713,0.0,0.8,3.9
3003,0.0,0.0,1.7
2993,0.3,0.5,4.1
3288,0.2,0.2,4.3
2625,0.0,0.2,0.9
2830,0.7,1.4,-0.0
3085,0.0,0.4,3.7
2444,0.1,1.3,0.0
2602,0.0,0.2,2.8
3323,0.6,0.1,0.0
2965,0.0,0.1,1.5
3588,0.1,0.1,0.2
3856,0.2,2.3,-0.0
3373,1.3,0.4,-0.0
3800,0.2,1.3,0.0
3503,-0.0,0.0,5.4
2663,-0.0,-0.0,5.4
2931,0.5,1.1,0.0
2131,0.0,0.4,3.4
3482,-0.0,-0.0,5.2
3413,0.3,-0.0,3.5
2177,0.1,0.0,6.4
2098,0.0,0.1,0.9
2028,-0.0,0.1,0.0
3119,0.1,0.7,-0.0
2767,0.4,0.2,2.8
3199,0.5,0.9,0.0
3137,-0.0,0.2,1.0
2077,-0.0,1.3,-0.0
2009,1.5,1.3,0.0
2279,0.4,0.1,0.0
3564,0.1,0.1,2.5
3027,0.6,0.9,-0.0
3458,-0.0,0.3,1.3
2051,0.0,-0.0,1.3
2702,0.0,0.0,4.3
2190,-0.0,0.4,1.3
3080,0.0,0.0,1.8
3246,0.8,2.2,4.5
3430,-0.0,0.1,0.7
2376,0.3,3.3,6.1
2982,-0.0,0.1,2.6
2474,0.0,0.0,1.4
3863,0.0,0.0,1.9
2036,0.1,0.3,3.7
3181,0.3,0.9,-0.0
3949,-0.0,0.0,0.9
2939,0.1,0.1,1.8
2567,0.1,0.0,0.1
3821,-0.0,1.7,-0.0
3130,-0.0,0.0,0.2
2837,0.4,-0.0,3.3
3293,-0.0,0.3,2.4
3494,0.3,0.7,0.0
2147,0.0,-0.0,2.1
3173,0.4,1.4,-0.0
3222,0.0,0.3,2.2
3029,0.0,0.2,1.6
3933,1.5,0.0,0.0
2197,0.7,1.0,4.8
2241,0.0,0.0,0.5
3266,0.3,1.4,0.0
2614,0.3,1.8,7.8
2536,0.0,0.0,0.2
2101,0.0,0.3,0.9
2008,0.1,0.1,1.9
2635,0.4,0.1,1.1
3939,0.6,0.0,2.5
3542,0.2,-0.1,0.2
2851,0.2,-0.0,3.1
3238,0.4,0.1,7.7
3196,0.0,0.1,2.3
2262,0.0,0.0,2.4
2182,1.0,0.1,5.8
2530,0.0,0.2,1.7
