,x1,x2,x3
3865,0.4,0.0,-0.0
3486,-0.0,0.0,3.3
3577,-0.0,-0.1,2.0
2322,0.2,-0.0,0.0
3208,0.6,-0.0,-0.0
3369,-0.0,-0.0,3.5
2853,0.1,0.0,1.1
2154,0.0,-0.0,4.7
2038,0.6,-0.1,3.7
3299,0.0,0.0,1.3
2039,0.0,-0.0,3.1
3572,0.8,-0.0,-0.0
3336,0.1,0.0,1.9
2049,0.0,0.0,1.6
2060,0.9,-0.1,5.5
3392,2.0,0.5,0.0
3181,0.4,0.0,0.0
2692,0.3,0.0,4.2
2798,-0.0,0.1,0.0
2944,-0.0,-0.0,1.5
3437,0.2,3.0,0.0
2067,0.3,-0.0,-0.0
3596,-0.0,-0.0,3.7
3424,0.2,0.0,0.0
2450,0.2,-0.0,0.0
3075,0.1,0.2,0.0
2213,0.0,0.0,0.4
3464,-0.0,-0.0,0.4
3074,-0.0,-0.0,0.9
2094,1.0,1.9,-0.0
2311,0.4,0.0,-0.0
2761,0.5,0.0,0.0
3465,0.1,0.0,3.2
2710,-0.0,0.0,0.5
3200,0.0,-0.0,4.6
2358,-0.0,-0.0,2.5
3322,-0.0,0.0,1.4
3296,0.1,0.0,-0.0
3245,0.1,0.0,4.8
3610,0.1,-0.0,3.1
3491,-0.0,0.0,0.7
3779,0.5,0.0,5.2
2928,-0.0,-0.0,2.0
2528,-0.0,-0.0,3.3
3034,0.3,-0.0,2.1
3621,-0.0,0.0,1.1
3268,0.0,0.0,2.5
3127,1.0,-0.0,7.7
2028,-0.0,0.0,1.2
3866,-0.0,0.0,1.3
2453,0.4,-0.0,7.0
3471,0.1,0.0,3.6
2569,-0.0,0.0,4.0
3139,-0.0,-0.0,1.7
3330,-0.0,-0.0,2.1
2727,0.4,1.1,0.0
3763,-0.0,-0.0,1.3
3815,0.6,-0.0,-0.0
3442,-0.0,-0.0,0.8
2204,-0.0,1.5,-0.0
3049,0.1,-0.0,4.7
2624,0.5,0.0,-0.0
2929,0.1,0.0,1.2
2560,0.1,-0.0,3.6
2938,-0.0,-0.1,1.2
3485,0.1,0.0,-0.0
2003,0.0,0.0,1.8
3549,0.2,0.0,4.1
2459,0.0,-0.0,4.0
2494,0.2,-0.0,0.0
2075,0.0,-0.0,1.5
2534,-0.0,0.0,3.0
3046,0.5,0.0,7.2
3619,0.2,-0.0,0.0
3382,0.1,0.4,-0.0
3149,0.0,0.0,3.1
2496,0.0,-0.0,2.8
3590,-0.0,0.0,3.0
2104,-0.0,-0.0,1.4
2542,0.1,-0.0,0.0
3472,0.0,0.0,2.8
2508,0.2,0.0,-0.0
2626,0.0,-0.0,1.3
2919,0.0,0.0,2.4
3005,-0.0,0.0,0.5
3051,-0.0,-0.0,1.9
2668,0.1,-0.0,2.2
2996,0.0,0.0,3.6
2430,0.0,0.1,3.5
3097,-0.0,0.0,2.1
3930,0.4,-0.0,0.0
3550,0.1,-0.0,3.3
2753,0.0,-0.1,3.5
3786,0.4,-0.0,0.0
2555,0.0,-0.0,2.1
3885,0.7,-0.0,-0.0
3604,-0.0,0.0,1.4
2652,1.1,-0.0,5.2
2578,-0.0,0.0,1.3
3130,0.3,-0.0,0.0
2233,-0.0,-0.0,0.8
2759,0.0,-0.0,0.1
3539,0.0,0.0,2.4
3425,0.6,0.1,4.2
3010,0.1,0.0,0.7
3314,-0.0,-0.1,4.7
2648,0.2,0.1,3.6
3131,0.2,1.1,-0.0
2940,1.1,0.0,0.0
3339,0.0,0.0,0.3
2503,0.1,0.0,0.4
3323,0.0,-0.0,2.0
2294,0.2,0.8,0.0
2291,-0.0,-0.0,2.9
2227,0.0,0.0,3.5
3892,0.0,0.0,3.2
3759,0.0,-0.0,0.4
2703,0.0,0.1,6.3
3420,0.0,-0.0,4.0
2363,0.0,-0.0,1.8
3661,0.2,-0.0,-0.0
2951,-0.0,-0.0,4.4
3155,-0.0,0.1,-0.0
3751,0.0,-0.0,2.2
2720,0.0,0.0,1.4
3731,0.4,0.0,2.1
3563,0.0,0.0,1.3
2443,-0.0,-0.0,3.3
2601,0.0,0.0,2.4
3772,0.0,-0.0,3.1
2895,0.0,0.0,2.6
3871,1.0,1.9,0.0
3397,0.1,0.0,5.7
3334,0.0,-0.0,4.3
2662,-0.0,0.2,-0.0
3612,0.3,-0.0,0.0
2852,0.1,0.0,2.8
3091,-0.0,-0.0,1.8
3203,0.1,0.0,3.0
2486,0.0,0.0,2.2
3499,0.1,-0.0,3.3
2218,1.3,-0.0,0.0
2178,-0.0,0.0,2.5
2882,0.9,1.7,0.0
2617,0.0,-0.0,2.1
3562,0.8,0.0,0.0
3058,0.3,0.0,3.7
2111,0.4,-0.0,0.0
3407,0.0,-0.0,4.5
3837,0.4,0.0,-0.0
3769,0.1,0.0,-0.0
2046,0.2,0.0,-0.0
2538,0.0,0.0,0.6
2600,-0.0,0.1,3.0
3455,0.2,-0.0,-0.0
2686,-0.0,-0.0,0.9
2394,-0.0,-0.0,0.5
3957,0.0,0.0,3.6
2078,0.1,-0.0,4.6
3629,0.0,0.0,2.1
3166,0.9,-0.0,0.0
3009,-0.0,-0.1,2.3
3894,0.1,0.2,0.0
2076,0.3,-0.0,-0.0
2221,0.0,0.1,1.5
3199,0.1,-0.0,-0.0
3179,0.7,3.2,0.0
3571,-0.0,-0.0,1.3
3859,-0.0,0.0,2.2
3977,0.5,0.0,0.0
3903,-0.0,-0.0,0.4
3918,0.2,-0.0,-0.0
2348,0.0,0.0,3.1
2815,-0.0,-0.0,0.1
3691,0.0,-0.0,1.3
3280,0.1,-0.1,2.8
2021,0.0,0.0,4.3
3914,0.1,0.0,5.1
2832,0.0,-0.0,0.1
2725,-0.0,0.0,2.1
2098,-0.0,-0.0,1.9
2114,0.0,-0.0,4.7
3122,-0.0,0.0,0.9
3246,0.0,0.0,3.0
3213,0.0,0.0,2.3
2702,-0.0,-0.0,4.7
2454,-0.0,0.0,4.3
2728,-0.0,-0.0,2.8
3764,0.0,-0.0,0.7
3981,0.0,-0.0,1.4
3728,1.4,-0.0,0.0
3123,1.1,0.0,0.0
2629,0.0,0.0,1.2
3611,0.1,-0.0,-0.0
3558,0.1,-0.0,0.7
2188,0.0,0.4,0.0
3182,-0.0,-0.0,2.8
3554,-0.0,0.0,1.3
2796,0.4,-0.0,0.0
2821,-0.0,-0.0,3.1
