ix,goal_cost,intv_cost
3982,0.99,20.0
3426,0.988,10.0
3559,0.954,10.0
3004,0.936,15.0
2196,0.946,15.0
3635,0.95,15.0
3080,0.944,5.0
3084,0.994,5.0
2568,0.94,10.0
2805,0.958,10.0
3554,0.988,10.0
2895,0.966,5.0
2150,0.962,15.0
3143,0.962,10.0
3114,0.956,10.0
3314,0.964,20.0
3123,0.988,15.0
2444,1.0,5.0
2810,0.954,5.0
2677,1.0,5.0
2764,0.972,10.0
3009,0.948,5.0
3808,0.946,5.0
3254,0.958,5.0
2054,0.994,15.0
2516,0.996,20.0
3455,0.946,5.0
3875,0.988,10.0
3859,0.958,10.0
2126,0.992,10.0
3770,0.982,15.0
2365,0.942,10.0
2924,0.982,20.0
2751,0.944,5.0
3140,0.988,15.0
2753,0.958,5.0
2317,0.94,5.0
2879,0.982,10.0
2132,0.98,10.0
2011,0.96,5.0
3283,0.948,15.0
3448,0.942,10.0
2495,0.95,5.0
2748,0.994,10.0
3281,0.94,10.0
2039,0.956,10.0
2916,0.942,10.0
3268,0.994,10.0
2573,0.966,10.0
3553,0.946,10.0
3052,0.982,10.0
3652,0.952,10.0
2696,0.964,5.0
2770,0.984,10.0
3745,0.996,20.0
3599,0.954,5.0
3370,0.95,5.0
3794,0.998,10.0
3708,0.954,5.0
3320,0.948,15.0
3129,0.94,10.0
2578,0.956,10.0
3830,0.996,15.0
3177,0.948,10.0
3492,0.992,15.0
3970,0.94,10.0
3738,0.994,15.0
2212,0.994,5.0
2520,0.954,15.0
3677,0.952,5.0
2600,0.986,15.0
2908,0.992,5.0
3339,0.958,5.0
3219,0.994,10.0
2777,0.946,10.0
2785,0.994,20.0
3929,0.948,10.0
2704,0.946,15.0
2159,0.994,15.0
3881,0.978,10.0
2995,0.958,15.0
2461,0.984,10.0
2187,0.986,10.0
2822,0.95,5.0
2910,0.904,15.0
2843,0.992,15.0
3595,0.982,20.0
3560,0.99,10.0
2152,0.984,15.0
2279,1.0,5.0
2367,0.98,15.0
3955,0.944,10.0
2282,0.96,10.0
2472,0.924,5.0
3256,0.94,15.0
3132,0.954,5.0
2351,0.99,5.0
2606,0.99,10.0
2219,0.984,10.0
2814,0.93,15.0
3920,1.0,15.0
3686,0.982,5.0
3546,0.962,10.0
3377,0.994,15.0
2876,1.0,10.0
3840,0.986,10.0
3823,0.956,10.0
2525,0.99,15.0
2154,0.992,10.0
3805,0.962,5.0
2542,0.994,5.0
2135,0.99,10.0
2595,0.992,15.0
2244,0.996,10.0
2969,0.958,10.0
2813,0.994,5.0
3366,0.944,10.0
2648,0.998,10.0
2078,0.964,15.0
3825,0.992,15.0
2715,0.964,10.0
2831,0.992,10.0
2465,0.992,10.0
3953,0.958,20.0
3028,0.992,15.0
3631,0.978,15.0
2130,0.99,20.0
3573,0.95,5.0
2981,0.994,5.0
3154,0.984,20.0
2892,0.996,20.0
3073,0.978,5.0
3998,0.964,10.0
3171,0.996,5.0
2873,0.998,20.0
2491,0.986,15.0
3548,0.99,15.0
3358,0.986,10.0
2247,0.908,10.0
2226,0.956,10.0
3697,0.994,15.0
2399,0.994,10.0
2280,0.95,5.0
2550,0.988,20.0
3364,0.992,15.0
3857,0.99,15.0
3891,0.96,5.0
3804,0.994,10.0
2065,0.988,15.0
2738,0.946,5.0
3606,0.958,5.0
2349,0.972,10.0
2290,0.998,15.0
3886,0.948,10.0
2440,0.98,10.0
3355,0.994,15.0
3744,0.94,15.0
3757,0.996,15.0
3493,0.958,15.0
3706,0.982,10.0
3742,0.96,5.0
2143,0.998,5.0
3811,0.936,15.0
2999,0.998,5.0
2759,0.998,15.0
2725,0.958,5.0
2500,0.986,10.0
2429,0.99,10.0
3420,0.992,15.0
2321,0.956,10.0
3330,0.974,10.0
2994,0.956,5.0
2462,0.95,5.0
2356,0.96,5.0
3410,0.956,10.0
2857,0.996,20.0
3245,0.962,10.0
2081,0.976,20.0
2877,0.958,10.0
2514,0.984,10.0
2085,0.948,5.0
3340,0.982,15.0
2655,0.992,15.0
3303,0.94,15.0
2712,0.996,15.0
2211,0.956,10.0
2291,0.952,5.0
2203,0.946,10.0
2254,0.996,10.0
2195,0.998,5.0
2362,0.958,5.0
3409,0.996,20.0
2793,0.954,5.0
3187,0.98,10.0
3290,0.994,10.0
2415,0.976,10.0
2501,0.95,5.0
3454,0.966,10.0
3476,0.958,5.0
2173,0.994,15.0
