ix,goal_cost,intv_cost
2224,0.761,1.4
3049,0.783,1.1
2020,0.78,0.6
2297,0.785,1.5
3671,0.7509999871253967,0.5
3463,0.754,4.6
2656,0.761,0.9
2106,0.783,0.6
3620,0.778,1.1
3222,0.751,1.1
3804,0.768,1.7
2043,0.755,1.9000000000000001
3980,0.751,1.4
3401,0.787,0.7
3256,0.762,5.9
3740,0.751,2.5
2165,0.77,3.8
2323,0.82,0.6
3423,0.784,2.1
3974,0.774,0.6
2540,0.755,4.7
3063,0.772,1.4
2494,0.754,1.8
2097,0.7570000290870667,1.0
3940,0.796999990940094,2.5
3834,0.77,1.4
2229,0.76,0.6
3146,0.809,2.1
3791,0.753,3.0
2283,0.767,5.300000000000001
2041,0.78,1.7
3195,0.753,3.7
3405,0.764,0.8
2198,0.761,1.4
3899,0.765,4.8
2627,0.754,1.3
2545,0.754,1.1
2372,0.773,4.8
3085,0.755,1.9000000000000001
3220,0.761,0.9
3868,0.785,1.4
3786,0.751,0.9
2923,0.793,1.7
2315,0.769,1.2
2242,0.7919999957084656,1.0
2226,0.806,1.3
2302,0.766,1.4
2173,0.756,7.0
2900,0.768,1.6
2235,0.763,3.2
3562,0.764,1.9
2471,0.771,0.7
3567,0.767,1.3
3594,0.792,1.4
2950,0.7590000033378601,2.0
2243,0.76,3.5999999999999996
3811,0.76,4.3
3451,0.762,3.9000000000000004
3635,0.757,2.4
2497,0.787,0.9
3774,0.763,3.0
2851,0.766,0.8
3915,0.756,2.6
2590,0.756,1.2
3429,0.763,3.1999999999999997
3603,0.785,0.9
3384,0.785,0.9
3151,0.775,1.4
2588,0.785,1.0
2847,0.762,1.1
3889,0.764,0.5
3320,0.755,2.8
3435,0.754,9.5
2770,0.765,1.8
2407,0.752,3.0
3440,0.7699999809265137,0.5
2273,0.76,1.3
3407,0.776,1.6
2119,0.764,2.3
3376,0.792,0.9
2038,0.758,2.6
3565,0.767,0.7
2305,0.7720000147819519,1.0
3243,0.752,0.9
3581,0.776,1.4
2370,0.755,0.8
3344,0.753,2.4
3883,0.763,4.7
3855,0.768,4.2
3609,0.762,0.4
3700,0.768,7.1
2561,0.752,1.2
3844,0.764,2.6
3575,0.753,1.1
2834,0.789,1.7
3523,0.762,2.1
3528,0.7649999856948853,1.0
2960,0.754,3.4000000000000004
3245,0.7710000276565552,0.5
2772,0.761,1.4
3836,0.758,1.4
2337,0.772,0.7
2336,0.777,0.8
2162,0.759,0.7
3822,0.77,2.3
3576,0.758,1.5
3922,0.779,1.2
2166,0.786,1.2
3684,0.779,0.7
3906,0.758,1.3
2197,0.7699999809265137,1.0
3761,0.771,5.6
2911,0.762,2.2
3130,0.777999997138977,0.5
3141,0.758,6.3999999999999995
2714,0.778,1.7
2032,0.754,0.7
3773,0.762,4.6
2266,0.758,0.8
3099,0.7879999876022339,0.5
2341,0.795,1.1
2765,0.7540000081062317,2.0
2837,0.77,1.8
3034,0.777,1.4
3896,0.759,1.7000000000000002
2200,0.768,1.4
3788,0.762,0.9
3029,0.768,4.5
2720,0.761,5.7
2920,0.769,1.3
2692,0.779,2.2
3474,0.781,1.3
2145,0.778,1.0
3675,0.768,2.0
2904,0.754,0.6
2458,0.763,0.7
2929,0.757,0.6
3728,0.765,2.1
3634,0.754,3.5
3989,0.752,3.1
3270,0.769,0.7
3458,0.769,1.1
2918,0.76,2.9
3928,0.758,0.6
2871,0.7620000243186951,1.0
2796,0.753,3.6
2215,0.757,1.3
2955,0.764,3.1
2322,0.77,1.0
3351,0.762,1.4
2354,0.782,0.9
3197,0.751,2.5
3221,0.772,4.6
2201,0.771,1.1
2289,0.755,1.3
2782,0.82,2.6
3071,0.778,0.8
2049,0.7549999952316284,0.5
3965,0.7620000243186951,0.5
3633,0.766,3.3
2609,0.768,4.0
3000,0.777999997138977,2.0
3123,0.752,0.7999999999999999
3370,0.7509999871253967,0.5
3544,0.791,0.8
2949,0.7699999809265137,0.5
3480,0.795,1.1
3492,0.763,3.0
3931,0.765,1.9
2003,0.784,1.9
2635,0.759,3.1
3553,0.777,0.9
2406,0.756,1.6
2996,0.755,3.9000000000000004
2615,0.765,1.7
3377,0.774,1.9
2063,0.795,0.9
3298,0.759,4.3
2176,0.779,2.2
3718,0.76,1.8
3628,0.794,1.2
2416,0.7739999890327454,1.0
3459,0.754,2.9000000000000004
2335,0.754,0.6
2429,0.766,2.4
3293,0.759,3.1
2963,0.763,7.4
3846,0.765,2.2
3096,0.763,2.2
3432,0.756,2.4
3253,0.768,2.1
3895,0.759,1.2
3045,0.77,1.4
2433,0.785,2.8
2300,0.764,1.2
2078,0.755,3.0
3912,0.779,2.3
2898,0.763,1.3
3821,0.777,1.4
3070,0.763,4.8
