ix,goal_cost,intv_cost
12321,1.0,0.8
17143,1.0,0.3
17495,1.0,0.2
15974,1.0,0.8
14321,1.0,0.3
11116,1.0,0.3
12894,0.898,0.1
12860,1.0,0.2
10044,1.0,0.6
19375,1.0,0.9
16170,1.0,0.3
10403,1.0,0.7
10190,1.0,0.2
12277,1.0,0.5
17285,1.0,0.3
12103,1.0,1.0
13208,1.0,0.8
17979,1.0,0.1
10850,1.0,0.6
13356,1.0,0.6
14030,1.0,0.1
15703,1.0,1.0
11183,1.0,0.7
15145,1.0,0.4
15537,1.0,1.0
12667,1.0,0.1
17280,1.0,0.4
17526,0.772,1.0
11049,1.0,0.7
10205,1.0,0.30000000000000004
13113,1.0,0.8
17696,1.0,0.4
19999,1.0,0.1
18450,0.768,0.7
18497,1.0,0.1
13248,1.0,0.2
15608,0.824,0.1
11616,1.0,0.1
13767,1.0,0.3
18491,1.0,0.3
12767,0.928,1.0
18190,1.0,0.7
17868,1.0,0.3
17955,1.0,0.4
11717,1.0,0.3
11901,1.0,0.6
14270,1.0,0.5
16472,1.0,0.3
17543,0.854,1.0
10022,1.0,0.7
18695,1.0,0.4
19344,1.0,1.0
17704,1.0,0.7
11951,1.0,0.8
11185,1.0,0.3
15125,0.766,0.3
17236,1.0,0.4
16914,1.0,0.9
11857,1.0,0.2
16695,1.0,0.8
19934,1.0,0.5
14996,1.0,0.7
19861,1.0,0.9
17550,0.934,0.1
16299,1.0,0.9
10038,0.94,0.1
14284,1.0,0.5
10910,1.0,0.2
18089,1.0,1.0
18054,1.0,0.9
11476,1.0,0.1
18731,1.0,0.9
10532,1.0,0.1
10485,1.0,0.4
14774,1.0,0.7
11084,1.0,0.9
11589,1.0,0.9
19207,0.964,0.1
10198,1.0,0.4
15882,1.0,0.5
18307,1.0,0.6
13560,1.0,1.0
11176,1.0,0.8
17092,1.0,0.30000000000000004
13891,0.946,1.2
19296,1.0,0.2
10977,1.0,0.9
18472,1.0,0.9
11706,1.0,0.5
19652,1.0,0.9
10103,1.0,0.7
17539,1.0,0.3
13840,1.0,0.1
11284,0.774,0.7
17243,1.0,0.3
10359,1.0,1.0
16281,1.0,0.4
11793,1.0,0.2
16221,1.0,0.6
10597,1.0,0.30000000000000004
12465,1.0,0.5
18698,1.0,0.4
15571,1.0,0.8
17522,1.0,0.3
12573,1.0,0.2
15280,1.0,0.2
16060,1.0,0.3
19371,1.0,0.5
12557,1.0,0.5
12641,1.0,0.6
15836,1.0,0.3
12331,1.0,0.7999999999999999
13432,1.0,0.8
12570,1.0,0.7
16599,1.0,0.3
15947,1.0,0.3
19996,1.0,0.4
12470,1.0,0.2
19372,1.0,0.5
19721,1.0,0.4
17365,1.0,0.6
16685,1.0,0.9
14536,1.0,0.2
19335,1.0,0.4
15860,1.0,0.3
18498,1.0,0.8
13579,1.0,1.0
10012,0.776,0.5
19215,1.0,0.30000000000000004
18808,1.0,0.7
18162,1.0,0.1
12324,1.0,0.7
15069,1.0,0.8
12827,1.0,0.2
11614,1.0,0.1
19323,1.0,0.2
17890,1.0,0.5
12072,0.886,0.1
18760,1.0,0.9
10429,1.0,0.5
16727,1.0,1.0
16216,1.0,0.2
11503,1.0,0.4
11171,1.0,0.4
19266,1.0,0.5
15676,1.0,0.6
18478,1.0,0.6
19828,1.0,0.6
12361,1.0,0.6
14999,1.0,0.8
17106,1.0,0.5
10028,1.0,0.8
11168,1.0,0.2
10573,1.0,0.2
16956,1.0,0.6
19145,1.0,0.1
13781,1.0,0.7
14248,1.0,0.2
15320,1.0,0.9
12043,0.936,0.1
15564,1.0,0.6
13999,1.0,1.0
11645,1.0,0.6
18079,1.0,0.1
11724,1.0,0.8
14814,1.0,0.7
10608,1.0,0.1
18973,1.0,0.9
10348,1.0,0.7
16696,1.0,0.2
12160,1.0,1.0
17187,1.0,0.2
15696,1.0,0.9
10954,1.0,0.4
13072,1.0,0.8
13316,1.0,0.6
10539,1.0,0.9
14878,1.0,0.9
15808,1.0,0.1
15927,1.0,0.4
11136,1.0,0.30000000000000004
18379,1.0,0.6
11033,1.0,0.3
11387,1.0,0.2
12579,1.0,0.3
17852,1.0,0.9
12756,1.0,0.1
13125,1.0,0.2
13011,1.0,0.7
16894,1.0,1.0
12617,1.0,0.9
17328,0.826,0.1
12619,1.0,0.2
15240,1.0,0.7
11237,1.0,0.1
16123,1.0,0.4
19998,1.0,1.0
17777,1.0,0.9
17805,1.0,0.4
19332,1.0,0.4
